# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	67679	68287	-	HOFFNE_00058		TetR/AcrR family transcriptional regulator	RefSeq:WP_227563719.1, SO:0001217, UniParc:UPI001D0E6078, UniRef:UniRef100_UPI001D0E6078, UniRef:UniRef50_A0A0V8TCG5, UniRef:UniRef90_UPI001D0E6078
contig_1	cds	68385	69032	+	HOFFNE_00059		N-acetyltransferase	RefSeq:WP_227563720.1, SO:0001217, UniParc:UPI001D0F0205, UniRef:UniRef100_UPI001D0F0205, UniRef:UniRef50_D5UFN2, UniRef:UniRef90_UPI001D0F0205
contig_1	ncRNA	69096	69322	+	HOFFNE_00060	Ms_IGR-5	Actinobacteria sRNA Ms_IGR-5	RFAM:RF02471, SO:0000655
contig_1	cds	69355	70119	+	HOFFNE_00061	map	type I methionyl aminopeptidase	EC:3.4.11.18, GO:0006508, GO:0070006, KEGG:K01265, RefSeq:WP_227563721.1, SO:0001217, UniParc:UPI001D0DCFE6, UniRef:UniRef100_UPI001D0DCFE6, UniRef:UniRef50_A0A6V8LF45, UniRef:UniRef90_A0A1I3ZUG6
contig_1	cds	70195	70641	+	HOFFNE_00062		hypothetical protein	RefSeq:WP_227563722.1, SO:0001217, UniParc:UPI001D0E9499, UniRef:UniRef100_UPI001D0E9499, UniRef:UniRef50_UPI001D0E9499, UniRef:UniRef90_UPI001D0E9499
contig_1	cds	70595	72163	-	HOFFNE_00063		DNA polymerase IV	EC:2.7.7.7, GO:0003887, GO:0006260, RefSeq:WP_227563723.1, SO:0001217, UniParc:UPI001D0E83FF, UniRef:UniRef100_UPI001D0E83FF, UniRef:UniRef50_A0A4P7SGN6, UniRef:UniRef90_UPI001A93F4FF
contig_1	cds	72315	73043	-	HOFFNE_00064		Glycoside-hydrolase family GH114 TIM-barrel domain-containing protein	SO:0001217, UniRef:UniRef50_A0A222XCC5
contig_1	cds	73467	74000	+	HOFFNE_00065		low molecular weight protein-tyrosine-phosphatase	RefSeq:WP_227563725.1, SO:0001217, UniParc:UPI001D0EDC14, UniRef:UniRef100_UPI001D0EDC14, UniRef:UniRef50_A0A7W4XY06, UniRef:UniRef90_UPI001D0EDC14
contig_1	cds	74046	75635	+	HOFFNE_00066		Methyltransferase	SO:0001217, UniRef:UniRef50_A0A1C6SSG9, UniRef:UniRef90_A0A0V8SL27
contig_1	cds	75711	76886	+	HOFFNE_00067		Aminotransferase	RefSeq:WP_227563727.1, SO:0001217, UniParc:UPI001D0F0EB1, UniRef:UniRef100_UPI001D0F0EB1, UniRef:UniRef50_P96847, UniRef:UniRef90_A0A0V8SL00
contig_1	cds	76915	78855	-	HOFFNE_00068		ABC transporter ATP-binding protein	RefSeq:WP_227563728.1, SO:0001217, UniParc:UPI001D0ECD53, UniRef:UniRef100_UPI001D0ECD53, UniRef:UniRef50_A0A161IJA5, UniRef:UniRef90_UPI001D0ECD53
contig_1	cds	79016	79387	-	HOFFNE_00069		hypothetical protein	RefSeq:WP_227563729.1, SO:0001217, UniParc:UPI001D0DF4B9, UniRef:UniRef100_UPI001D0DF4B9, UniRef:UniRef50_D5UFP3, UniRef:UniRef90_UPI001D0DF4B9
contig_1	cds	79516	79866	+	HOFFNE_00070		metalloregulator ArsR/SmtB family transcription factor	RefSeq:WP_227563730.1, SO:0001217, UniParc:UPI001D0EB144, UniRef:UniRef100_UPI001D0EB144, UniRef:UniRef50_A0A062U8U1, UniRef:UniRef90_UPI001D0EB144
contig_1	cds	79863	80321	+	HOFFNE_00071		SRPBCC domain-containing protein	RefSeq:WP_227563731.1, SO:0001217, UniParc:UPI001D0E8901, UniRef:UniRef100_UPI001D0E8901, UniRef:UniRef50_U5VPW4, UniRef:UniRef90_UPI001D0E8901
contig_1	cds	80429	81322	+	HOFFNE_00072		DUF72 domain-containing protein	SO:0001217, UniRef:UniRef50_B1ZWK1, UniRef:UniRef90_UPI001D0E0313
contig_1	cds	81641	82750	+	HOFFNE_00073		lactate/malate family dehydrogenase	RefSeq:WP_227563732.1, SO:0001217, UniParc:UPI001D0F0AA2, UniRef:UniRef100_UPI001D0F0AA2, UniRef:UniRef50_A0A4Y3KBT1, UniRef:UniRef90_UPI001D0F0AA2
contig_1	cds	82747	83211	+	HOFFNE_00074		ACT domain-containing protein	RefSeq:WP_227563733.1, SO:0001217, UniParc:UPI001D0E2777, UniRef:UniRef100_UPI001D0E2777, UniRef:UniRef50_A0A1M3F8U7, UniRef:UniRef90_UPI001D0E2777
contig_1	cds	83282	83638	+	HOFFNE_00075		zf-TFIIB domain-containing protein	RefSeq:WP_227563734.1, SO:0001217, UniParc:UPI001D0EA5D3, UniRef:UniRef100_UPI001D0EA5D3, UniRef:UniRef50_A0K2G9, UniRef:UniRef90_UPI001D0EA5D3
contig_1	cds	83887	85317	+	HOFFNE_00076		sigma 54-interacting transcriptional regulator	RefSeq:WP_227563735.1, SO:0001217, UniParc:UPI001D0E82C7, UniRef:UniRef100_UPI001D0E82C7, UniRef:UniRef50_A0A656XXG2, UniRef:UniRef90_UPI001D0E82C7
contig_1	cds	85281	85883	-	HOFFNE_00077		hypothetical protein	RefSeq:WP_227563736.1, SO:0001217, UniParc:UPI001D0E7FF9, UniRef:UniRef100_UPI001D0E7FF9, UniRef:UniRef50_UPI0022443804, UniRef:UniRef90_UPI001D0E7FF9
contig_1	cds	85914	86684	-	HOFFNE_00078		amidohydrolase family protein	RefSeq:WP_227563737.1, SO:0001217, UniParc:UPI001D0DC92B, UniRef:UniRef100_UPI001D0DC92B, UniRef:UniRef50_UPI00177E7947, UniRef:UniRef90_UPI00177E7947
contig_1	cds	86681	87694	-	HOFFNE_00079		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	RefSeq:WP_227563738.1, SO:0001217, UniParc:UPI001D0EC6F7, UniRef:UniRef100_UPI001D0EC6F7, UniRef:UniRef50_A0A656Y1K4, UniRef:UniRef90_UPI001D0EC6F7
contig_1	cds	87706	89250	-	HOFFNE_00080		hypothetical protein	RefSeq:WP_227563739.1, SO:0001217, UniParc:UPI001D0E41D7, UniRef:UniRef100_UPI001D0E41D7, UniRef:UniRef50_I4EX10, UniRef:UniRef90_UPI001D0E41D7
contig_1	cds	89262	90683	-	HOFFNE_00081		Transcriptional regulator	RefSeq:WP_227563740.1, SO:0001217, UniParc:UPI001D0F3CA2, UniRef:UniRef100_UPI001D0F3CA2, UniRef:UniRef50_A0A0H5D3S7, UniRef:UniRef90_UPI00202FE939
contig_1	cds	90680	91795	-	HOFFNE_00082		Glycine zipper domain-containing protein	RefSeq:WP_227563741.1, SO:0001217, UniParc:UPI001D0E0584, UniRef:UniRef100_UPI001D0E0584, UniRef:UniRef50_A0A656XYE4, UniRef:UniRef90_UPI001D0E0584
contig_1	cds	91807	92496	-	HOFFNE_00083		DUF937 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H1WE03, UniRef:UniRef90_UPI001D0F341E
contig_1	cds	92694	93929	-	HOFFNE_00084		RNA polymerase subunit sigma-54	KEGG:K03092, RefSeq:WP_227563743.1, SO:0001217, UniParc:UPI001D0E750C, UniRef:UniRef100_UPI001D0E750C, UniRef:UniRef50_A0A656XWX4, UniRef:UniRef90_UPI001D0EE074
contig_1	cds	94105	95187	+	HOFFNE_00085	yeiH	YeiH family protein	RefSeq:WP_256791348.1, SO:0001217, UniParc:UPI002118A5B3, UniRef:UniRef100_UPI002118A5B3, UniRef:UniRef50_A0A1I3ZTE1, UniRef:UniRef90_UPI002118A5B3
contig_1	cds	95595	96278	-	HOFFNE_00086		ABC transporter ATP-binding protein	RefSeq:WP_227563745.1, SO:0001217, UniParc:UPI001D0E85DC, UniRef:UniRef100_UPI001D0E85DC, UniRef:UniRef50_A0A2H5YD23, UniRef:UniRef90_UPI0017815BC0
contig_1	cds	96275	97228	-	HOFFNE_00087		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A0M2GZF3, UniRef:UniRef90_UPI0020306BD7
contig_1	cds	97228	99882	-	HOFFNE_00088		hypothetical protein	RefSeq:WP_227563747.1, SO:0001217, UniParc:UPI001D0EE4A4, UniRef:UniRef100_UPI001D0EE4A4, UniRef:UniRef50_UPI0019F1D773, UniRef:UniRef90_UPI0017836E3A
contig_1	cds	99879	102965	-	HOFFNE_00089		hypothetical protein	RefSeq:WP_227563748.1, SO:0001217, UniParc:UPI001D0E54E6, UniRef:UniRef100_UPI001D0E54E6, UniRef:UniRef50_UPI0019FFCD28, UniRef:UniRef90_UPI0019FFCD28
contig_1	ncRNA-region	103114	103220	+			Glycine riboswitch aptamer	RFAM:RF00504, SO:0000035
contig_1	cds	103428	106394	+	HOFFNE_00090		Glycine dehydrogenase (decarboxylating)	SO:0001217, UniRef:UniRef50_Q827D7
contig_1	cds	106391	107614	+	HOFFNE_00091	gcvT	glycine cleavage system aminomethyltransferase GcvT	EC:2.1.2.10, GO:0004047, GO:0005737, GO:0019464, RefSeq:WP_372456690.1, SO:0001217, UniParc:UPI003557352E, UniRef:UniRef100_UPI003557352E, UniRef:UniRef50_A0A1I3ZSN3, UniRef:UniRef90_UPI00355863F3
contig_1	cds	107662	108033	+	HOFFNE_00092	gcvH	glycine cleavage system protein GcvH	GO:0005960, GO:0019464, RefSeq:WP_227563749.1, SO:0001217, UniParc:UPI001D0E2D83, UniRef:UniRef100_UPI001D0E2D83, UniRef:UniRef50_Q82JI1, UniRef:UniRef90_UPI001D0E2D83
contig_1	cds	108351	108587	+	HOFFNE_00093		helix-turn-helix transcriptional regulator	RefSeq:WP_227563750.1, SO:0001217, UniParc:UPI001D0F04F9, UniRef:UniRef100_UPI001D0F04F9, UniRef:UniRef50_A0A511JQ68, UniRef:UniRef90_UPI001D0F04F9
contig_1	cds	108748	109203	+	HOFFNE_00094		8-oxo-dGTP diphosphatase	RefSeq:WP_227563751.1, SO:0001217, UniParc:UPI001D0F4079, UniRef:UniRef100_UPI001D0F4079, UniRef:UniRef50_D1BTE7, UniRef:UniRef90_A0A1I3ZU75
contig_1	cds	109390	109824	+	HOFFNE_00095		Hsp20/alpha crystallin family protein	RefSeq:WP_227563752.1, SO:0001217, UniParc:UPI001D0F0BC1, UniRef:UniRef100_UPI001D0F0BC1, UniRef:UniRef50_A0A919NSC5, UniRef:UniRef90_UPI0019436550
contig_1	cds	110068	111222	-	HOFFNE_00096		MalY/PatB family protein	RefSeq:WP_227563753.1, SO:0001217, UniParc:UPI001D0EB1C9, UniRef:UniRef100_UPI001D0EB1C9, UniRef:UniRef50_A0A168FPI9, UniRef:UniRef90_UPI001D0EB1C9
contig_1	cds	111339	113687	-	HOFFNE_00097	metE	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	EC:2.1.1.14, GO:0003871, GO:0008270, GO:0008652, GO:0009086, KEGG:K00549, RefSeq:WP_227563754.1, SO:0001217, UniParc:UPI001D0F3C5F, UniRef:UniRef100_UPI001D0F3C5F, UniRef:UniRef50_Q9AMV8, UniRef:UniRef90_D5UFR6
contig_1	cds	113684	114796	-	HOFFNE_00098		Methylenetetrahydrofolate reductase	SO:0001217, UniRef:UniRef50_F8A2R0
contig_1	ncRNA-region	114822	114928	-			SAM riboswitch aptamer (S box leader)	RFAM:RF00162, SO:0000140
contig_1	cds	115159	116316	+	HOFFNE_00099		NAD(P)/FAD-dependent oxidoreductase	RefSeq:WP_227563755.1, SO:0001217, UniParc:UPI001D0F1381, UniRef:UniRef100_UPI001D0F1381, UniRef:UniRef50_A0A1S2KQG5, UniRef:UniRef90_UPI001D0DD3F3
