# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	17312	18001	-	IDLHCB_00017		GCN5-related N-acetyltransferase	RefSeq:WP_013115269.1, SO:0001217, UniParc:UPI00019E45AC, UniRef:UniRef100_D5UFH6, UniRef:UniRef50_A0A163RUK4, UniRef:UniRef90_D5UFH6
contig_1	cds	18226	21198	-	IDLHCB_00018		Endoglucanase	RefSeq:WP_013115270.1, SO:0001217, UniParc:UPI0001D2A339, UniRef:UniRef100_D5UFH7, UniRef:UniRef50_P26225, UniRef:UniRef90_D5UFH7
contig_1	cds	21419	22330	-	IDLHCB_00019		Mucin-associated surface protein (MASP)	RefSeq:WP_013115271.1, SO:0001217, UniParc:UPI0001D2A33A, UniRef:UniRef100_D5UFH8, UniRef:UniRef50_D5UFH8, UniRef:UniRef90_D5UFH8
contig_1	cds	22512	23051	+	IDLHCB_00020		Peptidyl-prolyl cis-trans isomerase	RefSeq:WP_013115272.1, SO:0001217, UniParc:UPI0001D2A33B, UniRef:UniRef100_D5UFH9, UniRef:UniRef50_A0A2T6L9D3, UniRef:UniRef90_D5UFH9
contig_1	cds	23227	23943	+	IDLHCB_00021		Rhomboid family protein	RefSeq:WP_013115273.1, SO:0001217, UniParc:UPI0001D2A33C, UniRef:UniRef100_D5UFI0, UniRef:UniRef50_D5UFI0, UniRef:UniRef90_D5UFI0
contig_1	cds	24148	24399	-	IDLHCB_00022	crgA	Cell division protein CrgA	SO:0001217, UniParc:UPI00019E3170, UniRef:UniRef100_D5UFI1, UniRef:UniRef50_D5UFI1, UniRef:UniRef90_D5UFI1
contig_1	cds	24594	25436	+	IDLHCB_00023		DUF881 domain-containing protein	RefSeq:WP_013115275.1, SO:0001217, UniParc:UPI00019E316F, UniRef:UniRef100_D5UFI2, UniRef:UniRef50_D5UFI2, UniRef:UniRef90_D5UFI2
contig_1	cds	25433	26239	+	IDLHCB_00024		Sortase family protein	RefSeq:WP_013115276.1, SO:0001217, UniParc:UPI00019E316E, UniRef:UniRef100_D5UFI3, UniRef:UniRef50_D5UFI3, UniRef:UniRef90_D5UFI3
contig_1	cds	26286	26447	+	IDLHCB_00025		DUF4175 domain-containing protein	RefSeq:WP_013115277.1, SO:0001217, UniParc:UPI0001D2A33D, UniRef:UniRef100_D5UFI4, UniRef:UniRef50_A0A168FKL0, UniRef:UniRef90_D5UFI4
contig_1	cds	26444	27067	+	IDLHCB_00026		aminodeoxychorismate/anthranilate synthase component II	RefSeq:WP_013115278.1, SO:0001217, UniParc:UPI00019E316C, UniRef:UniRef100_D5UFI5, UniRef:UniRef50_U1NS91, UniRef:UniRef90_A0A0V8T985
contig_1	cds	27151	29157	-	IDLHCB_00027	pknB	Stk1 family PASTA domain-containing Ser/Thr kinase	GO:0004672, GO:0005524, GO:0006468, SO:0001217, UniParc:UPI00019E316B, UniRef:UniRef100_D5UFI6, UniRef:UniRef50_A0A163QIQ6, UniRef:UniRef90_D5UFI6
contig_1	cds	29157	30491	-	IDLHCB_00028		non-specific serine/threonine protein kinase	RefSeq:WP_013115280.1, SO:0001217, UniParc:UPI00019E316A, UniRef:UniRef100_D5UFI7, UniRef:UniRef50_D5UFI7, UniRef:UniRef90_D5UFI7
contig_1	cds	30488	31939	-	IDLHCB_00029		Peptidoglycan glycosyltransferase	RefSeq:WP_013115281.1, SO:0001217, UniParc:UPI00019E3169, UniRef:UniRef100_D5UFI8, UniRef:UniRef50_A0LQT6, UniRef:UniRef90_D5UFI8
contig_1	cds	31936	33537	-	IDLHCB_00030		Cell cycle protein	RefSeq:WP_013115282.1, SO:0001217, UniParc:UPI00019E3168, UniRef:UniRef100_D5UFI9, UniRef:UniRef50_F9ED59, UniRef:UniRef90_D5UFI9
contig_1	cds	33537	34976	-	IDLHCB_00031		Stp1/IreP family PP2C-type Ser/Thr phosphatase	EC:3.1.3.16, GO:0004722, GO:0006470, KEGG:K20074, RefSeq:WP_013115283.1, SO:0001217, UniParc:UPI00019E3167, UniRef:UniRef100_D5UFJ0, UniRef:UniRef50_A0A168FKI1, UniRef:UniRef90_D5UFJ0
contig_1	cds	34981	35490	-	IDLHCB_00032		FHA domain containing protein	RefSeq:WP_013115284.1, SO:0001217, UniParc:UPI00019E3166, UniRef:UniRef100_D5UFJ1, UniRef:UniRef50_A0A2N6U631, UniRef:UniRef90_D5UFJ1
contig_1	cds	35500	36207	-	IDLHCB_00033		FHA domain-containing protein	RefSeq:WP_013115285.1, SO:0001217, UniParc:UPI0001D2A33E, UniRef:UniRef100_D5UFJ2, UniRef:UniRef50_A0A0Q6G2C1, UniRef:UniRef90_A0A0V8T8Q7
contig_1	tRNA	36595	36677	+	IDLHCB_00034	trnL	tRNA-Leu(cag)	SO:0000264
contig_1	cds	36945	38582	-	IDLHCB_00035		Transposase IS4 family protein	RefSeq:WP_013115286.1, SO:0001217, UniParc:UPI0001D29C1D, UniRef:UniRef100_D5UFJ3, UniRef:UniRef50_D5UFJ3, UniRef:UniRef90_D5UFJ3
contig_1	cds	38579	39544	-	IDLHCB_00036		Tyr recombinase domain-containing protein	SO:0001217, UniParc:UPI0001D29C1E, UniRef:UniRef100_D5UFJ4, UniRef:UniRef50_D5UFJ4, UniRef:UniRef90_D5UFJ4
contig_1	cds	39670	39903	-	IDLHCB_00037	mscS	Putative MscS mechanosensitive ion channel	SO:0001217, UniParc:UPI0001D29C1F, UniRef:UniRef100_D5UFJ5, UniRef:UniRef50_D5UFJ5, UniRef:UniRef90_D5UFJ5
contig_1	cds	41751	44126	+	IDLHCB_00038		polyribonucleotide nucleotidyltransferase	EC:2.7.7.8, GO:0003723, GO:0004654, GO:0006396, GO:0006402, KEGG:K00962, SO:0001217, UniParc:UPI0001D29C20, UniRef:UniRef100_D5UFJ6, UniRef:UniRef50_Q8G447, UniRef:UniRef90_A0A1I3YUN1
contig_1	cds	44619	45458	+	IDLHCB_00039		N(4)-bis(aminopropyl)spermidine synthase C-terminal domain-containing protein	RefSeq:WP_013115290.1, SO:0001217, UniParc:UPI0001D29C21, UniRef:UniRef100_D5UFJ7, UniRef:UniRef50_A0A1Y6K8Q0, UniRef:UniRef90_D5UFJ7
contig_1	cds	46673	47788	-	IDLHCB_00040	irrE	IrrE N-terminal-like domain-containing protein	SO:0001217, UniRef:UniRef50_D5UFJ8, UniRef:UniRef90_D5UFJ8
contig_1	cds	49372	51864	+	IDLHCB_00041		Tox-REase-2 domain-containing protein	RefSeq:WP_013115293.1, SO:0001217, UniParc:UPI00019E315B, UniRef:UniRef100_D5UFK0, UniRef:UniRef50_D5UFK0, UniRef:UniRef90_D5UFK0
contig_1	cds	51861	52253	+	IDLHCB_00042		hypothetical protein	SO:0001217, UniParc:UPI0001D29C24, UniRef:UniRef100_D5UFK1, UniRef:UniRef50_D5UFK1, UniRef:UniRef90_D5UFK1
contig_1	cds	52258	52791	-	IDLHCB_00043		Activator of Hsp90 ATPase 1 family protein	SO:0001217, UniParc:UPI0001D29C25, UniRef:UniRef100_D5UFK2, UniRef:UniRef50_D5UFK2, UniRef:UniRef90_D5UFK2
contig_1	cds	52788	52901	-	IDLHCB_00044		hypothetical protein	SO:0001217, UniParc:UPI00019E2F65, UniRef:UniRef100_D5UFK3, UniRef:UniRef50_D5UFK3, UniRef:UniRef90_D5UFK3
contig_1	cds	53013	53888	-	IDLHCB_00045		Sortase family protein	RefSeq:WP_013115297.1, SO:0001217, UniParc:UPI0001D29C26, UniRef:UniRef100_D5UFK4, UniRef:UniRef50_A0A510VD61, UniRef:UniRef90_D5UFK4
contig_1	cds	53998	55521	-	IDLHCB_00046		LPXTG-motif cell wall anchor domain protein	RefSeq:WP_013115298.1, SO:0001217, UniParc:UPI00019E2F63, UniRef:UniRef100_D5UFK5, UniRef:UniRef50_A0A0Q5JI68, UniRef:UniRef90_D5UFK5
contig_1	cds	55629	60035	-	IDLHCB_00047		LPXTG-motif cell wall anchor domain protein	SO:0001217, UniParc:UPI0001D29C27, UniRef:UniRef100_D5UFK6, UniRef:UniRef50_A0A510V876, UniRef:UniRef90_D5UFK6
contig_1	cds	60180	61100	+	IDLHCB_00048		ABC transporter related protein	SO:0001217, UniParc:UPI0001D29C28, UniRef:UniRef100_D5UFK7, UniRef:UniRef50_D5UFK7, UniRef:UniRef90_D5UFK7
contig_1	cds	61324	62115	+	IDLHCB_00049		CHAP domain containing protein	RefSeq:WP_013115301.1, SO:0001217, UniParc:UPI00019E2F60, UniRef:UniRef100_D5UFK8, UniRef:UniRef50_D5UFK8, UniRef:UniRef90_D5UFK8
contig_1	cds	62200	62811	+	IDLHCB_00050		Integral membrane protein	SO:0001217, UniParc:UPI00019E2F5F, UniRef:UniRef100_D5UFK9, UniRef:UniRef50_D5UFK9, UniRef:UniRef90_D5UFK9
contig_1	cds	62865	63566	+	IDLHCB_00051	luxR	Two component transcriptional regulator, LuxR family	SO:0001217, UniParc:UPI0001D29C29, UniRef:UniRef100_D5UFL0, UniRef:UniRef50_D5UFL0, UniRef:UniRef90_D5UFL0
contig_1	cds	63563	65782	+	IDLHCB_00052		Putative signal transduction histidine kinase	RefSeq:WP_013115304.1, SO:0001217, UniParc:UPI00019E2F5D, UniRef:UniRef100_D5UFL1, UniRef:UniRef50_D5UFL1, UniRef:UniRef90_D5UFL1
contig_1	cds	65893	66366	+	IDLHCB_00053	yiaA	inner membrane protein YiaA	RefSeq:WP_013115305.1, SO:0001217, UniParc:UPI00019E2F5C, UniRef:UniRef100_D5UFL2, UniRef:UniRef50_A0A0C2VXH5, UniRef:UniRef90_D5UFL2
contig_1	cds	66394	67374	-	IDLHCB_00054	lacI	Transcriptional regulator, LacI family	SO:0001217, UniParc:UPI0001D29C2A, UniRef:UniRef100_D5UFL3, UniRef:UniRef50_A0A3M8AEZ4, UniRef:UniRef90_D5UFL3
contig_1	cds	67515	69161	+	IDLHCB_00055	ccmA	heme ABC exporter ATP-binding protein CcmA	EC:7.6.2.5, GO:0015439, GO:0015886, GO:0017004, GO:0022857, GO:0043190, RefSeq:WP_013115307.1, SO:0001217, UniParc:UPI0001D29C2B, UniRef:UniRef100_D5UFL4, UniRef:UniRef50_A0A1Y2NBE6, UniRef:UniRef90_D5UFL4
contig_1	cds	69174	69794	-	IDLHCB_00056		Impact N-terminal domain-containing protein	RefSeq:WP_013115308.1, SO:0001217, UniParc:UPI0001D29C2C, UniRef:UniRef100_D5UFL5, UniRef:UniRef50_K6WQH4, UniRef:UniRef90_D5UFL5
contig_1	cds	69918	70463	+	IDLHCB_00057		Peptidase S9	RefSeq:WP_013115309.1, SO:0001217, UniParc:UPI00019E2F58, UniRef:UniRef100_D5UFL6, UniRef:UniRef50_D5UFL6, UniRef:UniRef90_D5UFL6
contig_1	cds	70589	71578	+	IDLHCB_00058		NAD-dependent epimerase/dehydratase	RefSeq:WP_013115310.1, SO:0001217, UniParc:UPI00019E2F57, UniRef:UniRef100_D5UFL7, UniRef:UniRef50_A0A4Y3KGA7, UniRef:UniRef90_D5UFL7
contig_1	cds	71702	73168	+	IDLHCB_00059		Tat pathway signal sequence domain protein	RefSeq:WP_013115311.1, SO:0001217, UniParc:UPI00019E2F56, UniRef:UniRef100_D5UFL8, UniRef:UniRef50_A0A7Y9JWF6, UniRef:UniRef90_D5UFL8
contig_1	cds	73217	73615	-	IDLHCB_00060		UPF0225 protein Cfla_0058	RefSeq:WP_013115312.1, SO:0001217, UniParc:UPI00019E2F55, UniRef:UniRef100_D5UFL9, UniRef:UniRef50_A0A6N7KHB6, UniRef:UniRef90_D5UFL9
contig_1	cds	73691	74359	+	IDLHCB_00061		ThuA-like domain-containing protein	RefSeq:WP_013115313.1, SO:0001217, UniParc:UPI00019E2F54, UniRef:UniRef100_D5UFM0, UniRef:UniRef50_D5UFM0, UniRef:UniRef90_D5UFM0
contig_1	cds	74287	75780	-	IDLHCB_00062		Pyrrolo-quinoline quinone	SO:0001217, UniParc:UPI0001D29C2D, UniRef:UniRef100_D5UFM1, UniRef:UniRef50_D5UFM1, UniRef:UniRef90_D5UFM1
contig_1	cds	75821	77266	-	IDLHCB_00063		Pyrrolo-quinoline quinone	RefSeq:WP_013115315.1, SO:0001217, UniParc:UPI00019E2F52, UniRef:UniRef100_D5UFM2, UniRef:UniRef50_D5UFM3, UniRef:UniRef90_D5UFM2
contig_1	cds	77306	78775	-	IDLHCB_00064		Pyrrolo-quinoline quinone	RefSeq:WP_013115316.1, SO:0001217, UniParc:UPI00019E2F51, UniRef:UniRef100_D5UFM3, UniRef:UniRef50_D5UFM3, UniRef:UniRef90_D5UFM3
contig_1	cds	78826	80310	-	IDLHCB_00065		Pyrrolo-quinoline quinone	RefSeq:WP_013115317.1, SO:0001217, UniParc:UPI00019E2F50, UniRef:UniRef100_D5UFM4, UniRef:UniRef50_D5UFM4, UniRef:UniRef90_D5UFM4
contig_1	cds	80380	81807	-	IDLHCB_00066		Pyrrolo-quinoline quinone	RefSeq:WP_013115318.1, SO:0001217, UniParc:UPI00019E2F4F, UniRef:UniRef100_D5UFM5, UniRef:UniRef50_D5UFM4, UniRef:UniRef90_D5UFM5
contig_1	cds	81858	83351	-	IDLHCB_00067		Pyrrolo-quinoline quinone	RefSeq:WP_013115319.1, SO:0001217, UniParc:UPI00019E2F4E, UniRef:UniRef100_D5UFM6, UniRef:UniRef50_D5UFM6, UniRef:UniRef90_D5UFM6
contig_1	cds	83400	84941	-	IDLHCB_00068		Pyrrolo-quinoline quinone	RefSeq:WP_013115320.1, SO:0001217, UniParc:UPI00019E2F4D, UniRef:UniRef100_D5UFM7, UniRef:UniRef50_D5UFM7, UniRef:UniRef90_D5UFM7
contig_1	cds	85007	86182	-	IDLHCB_00069		Extracellular repeat protein, HAF family	RefSeq:WP_013115321.1, SO:0001217, UniParc:UPI00019E2F4C, UniRef:UniRef100_D5UFM8, UniRef:UniRef50_D5UFM8, UniRef:UniRef90_D5UFM8
contig_1	cds	86232	87386	-	IDLHCB_00070		Extracellular repeat protein, HAF family	SO:0001217, UniParc:UPI0001D29C93, UniRef:UniRef100_D5UFM9, UniRef:UniRef50_D5UFM8, UniRef:UniRef90_D5UFM9
contig_1	cds	87725	88771	+	IDLHCB_00071		LPXTG-motif cell wall anchor domain protein	RefSeq:WP_013115323.1, SO:0001217, UniParc:UPI0001D29C94, UniRef:UniRef100_D5UFN0, UniRef:UniRef50_A0A542USV1, UniRef:UniRef90_D5UFN0
contig_1	cds	89068	89676	-	IDLHCB_00072	tetR	Transcriptional regulator, TetR family	RefSeq:WP_013115324.1, SO:0001217, UniParc:UPI00019E2D2E, UniRef:UniRef100_D5UFN1, UniRef:UniRef50_A0A0V8TCG5, UniRef:UniRef90_D5UFN1
contig_1	cds	89779	90471	+	IDLHCB_00073		Putative acetyltransferase	SO:0001217, UniParc:UPI0001D29C95, UniRef:UniRef100_D5UFN2, UniRef:UniRef50_D5UFN2, UniRef:UniRef90_D5UFN2
contig_1	cds	90478	91944	-	IDLHCB_00074		Transcriptional regulator, XRE family	RefSeq:WP_013115326.1, SO:0001217, UniParc:UPI0001D29C96, UniRef:UniRef100_D5UFN3, UniRef:UniRef50_A0A919QT61, UniRef:UniRef90_D5UFN3
contig_1	cds	92499	93857	+	IDLHCB_00075	aceA	isocitrate lyase	EC:4.1.3.1, EC:4.1.3.30, GO:0004451, GO:0019752, KEGG:K01637, RefSeq:WP_013115327.1, SO:0001217, UniParc:UPI00019E2D2B, UniRef:UniRef100_D5UFN4, UniRef:UniRef50_P9WKK7, UniRef:UniRef90_D5UFN4
contig_1	cds	94005	95672	+	IDLHCB_00076	aceB	malate synthase A	EC:2.3.3.9, GO:0004474, GO:0006097, KEGG:K01638, RefSeq:WP_013115328.1, SO:0001217, UniParc:UPI0001D29C97, UniRef:UniRef100_D5UFN5, UniRef:UniRef50_Q9ZH77, UniRef:UniRef90_D5UFN5
contig_1	ncRNA	95831	96061	+	IDLHCB_00077	Ms_IGR-5	Actinobacteria sRNA Ms_IGR-5	RFAM:RF02471, SO:0000655
contig_1	cds	96234	96998	+	IDLHCB_00078	map	type I methionyl aminopeptidase	EC:3.4.11.18, GO:0006508, GO:0070006, KEGG:K01265, RefSeq:WP_013115329.1, SO:0001217, UniParc:UPI00019E3CBF, UniRef:UniRef100_D5UFN6, UniRef:UniRef50_A0A6V8LF45, UniRef:UniRef90_D5UFN6
contig_1	cds	97104	98837	-	IDLHCB_00079		DNA polymerase IV	EC:2.7.7.7, GO:0003887, GO:0006260, RefSeq:WP_013115330.1, SO:0001217, UniParc:UPI0001D29C98, UniRef:UniRef100_D5UFN7, UniRef:UniRef50_A0A4P7SGN6, UniRef:UniRef90_D5UFN7
contig_1	cds	99000	100007	-	IDLHCB_00080		Glycoside-hydrolase family GH114 TIM-barrel domain-containing protein	RefSeq:WP_013115331.1, SO:0001217, UniParc:UPI00019E3CBD, UniRef:UniRef100_D5UFN8, UniRef:UniRef50_D5UFN8, UniRef:UniRef90_D5UFN8
contig_1	cds	100137	100673	+	IDLHCB_00081		protein-tyrosine-phosphatase	SO:0001217, UniParc:UPI0001D29C99, UniRef:UniRef100_D5UFN9, UniRef:UniRef50_A0A7W4XY06, UniRef:UniRef90_D5UFN9
contig_1	cds	100796	102370	+	IDLHCB_00082		Methyltransferase type 12	SO:0001217, UniParc:UPI00019E3CBB, UniRef:UniRef100_D5UFP0, UniRef:UniRef50_A0A1C6SSG9, UniRef:UniRef90_D5UFP0
contig_1	cds	102611	103786	+	IDLHCB_00083		Aminotransferase	RefSeq:WP_013115334.1, SO:0001217, UniParc:UPI00019E3CBA, UniRef:UniRef100_D5UFP1, UniRef:UniRef50_A0A150H553, UniRef:UniRef90_D5UFP1
contig_1	cds	103803	105173	-	IDLHCB_00084		glucose-6-phosphate dehydrogenase	EC:1.1.1.363, EC:1.1.1.49, GO:0004345, GO:0006006, KEGG:K00036, RefSeq:WP_013115335.1, SO:0001217, UniParc:UPI00019E3CB9, UniRef:UniRef100_D5UFP2, UniRef:UniRef50_A0A0K2GE91, UniRef:UniRef90_D5UFP2
contig_1	cds	105290	105655	-	IDLHCB_00085		hypothetical protein	RefSeq:WP_013115336.1, SO:0001217, UniParc:UPI00019E3CB8, UniRef:UniRef100_D5UFP3, UniRef:UniRef50_D5UFP3, UniRef:UniRef90_D5UFP3
contig_1	cds	105688	106722	-	IDLHCB_00086	terC	Integral membrane protein TerC	RefSeq:WP_013115337.1, SO:0001217, UniParc:UPI0001D29C9A, UniRef:UniRef100_D5UFP4, UniRef:UniRef50_A0A1F2RTX1, UniRef:UniRef90_D5UFP4
contig_1	cds	107101	107451	+	IDLHCB_00087		hypothetical protein	SO:0001217, UniParc:UPI0001D29C9B, UniRef:UniRef100_D5UFP5, UniRef:UniRef50_D5UFP5, UniRef:UniRef90_D5UFP5
contig_1	cds	107448	108083	+	IDLHCB_00088		Secreted protein	RefSeq:WP_013115339.1, SO:0001217, UniParc:UPI0001D29C9C, UniRef:UniRef100_D5UFP6, UniRef:UniRef50_D5UFP6, UniRef:UniRef90_D5UFP6
contig_1	cds	108278	109168	+	IDLHCB_00089		DUF72 domain-containing protein	RefSeq:WP_013115340.1, SO:0001217, UniParc:UPI00019E3CB4, UniRef:UniRef100_D5UFP7, UniRef:UniRef50_C5CU75, UniRef:UniRef90_D5UFP7
contig_1	cds	109201	109575	+	IDLHCB_00090		Transcription factor zinc-finger domain-containing protein	RefSeq:WP_013115341.1, SO:0001217, UniParc:UPI00019E3CB3, UniRef:UniRef100_D5UFP8, UniRef:UniRef50_D5UFP8, UniRef:UniRef90_D5UFP8
contig_1	cds	109768	110391	+	IDLHCB_00091	tetR	Transcriptional regulator, TetR family	RefSeq:WP_013115342.1, SO:0001217, UniParc:UPI00019E3CB2, UniRef:UniRef100_D5UFP9, UniRef:UniRef50_A0A2T9XR42, UniRef:UniRef90_D5UFP9
contig_1	cds	110474	111409	+	IDLHCB_00092		Alpha/beta hydrolase fold protein	RefSeq:WP_013115343.1, SO:0001217, UniParc:UPI00019E3CB1, UniRef:UniRef100_D5UFQ0, UniRef:UniRef50_A0A0A0BE49, UniRef:UniRef90_D5UFQ0
contig_1	cds	111419	112567	-	IDLHCB_00093		DUF916 domain-containing protein	RefSeq:WP_013115344.1, SO:0001217, UniParc:UPI0001D29C9D, UniRef:UniRef100_D5UFQ1, UniRef:UniRef50_A0A510UUF2, UniRef:UniRef90_D5UFQ1
contig_1	cds	112639	115287	-	IDLHCB_00094		Putative esterase	SO:0001217, UniParc:UPI0001D29C9E, UniRef:UniRef100_D5UFQ2, UniRef:UniRef50_A0AA95FFC4, UniRef:UniRef90_D5UFQ2
contig_1	cds	115678	115851	-	IDLHCB_00095		hypothetical protein	SO:0001217, UniParc:UPI0001D29C9F, UniRef:UniRef100_D5UFQ3, UniRef:UniRef50_D5UFQ3, UniRef:UniRef90_D5UFQ3
contig_1	ncRNA-region	116088	116210	+			Glycine riboswitch aptamer	RFAM:RF00504, SO:0000035
contig_1	cds	116415	119417	+	IDLHCB_00096	gcvP	aminomethyl-transferring glycine dehydrogenase	EC:1.4.4.2, GO:0004375, GO:0019464, KEGG:K00281, SO:0001217, UniParc:UPI0001D29CA0, UniRef:UniRef100_D5UFQ4, UniRef:UniRef50_Q3J4D4, UniRef:UniRef90_D5UFQ4
contig_1	cds	119414	120619	+	IDLHCB_00097	gcvT	glycine cleavage system aminomethyltransferase GcvT	EC:2.1.2.10, GO:0004047, GO:0005737, GO:0019464, SO:0001217, UniParc:UPI00019E3849, UniRef:UniRef100_D5UFQ5, UniRef:UniRef50_A0A1I3ZSN3, UniRef:UniRef90_D5UFQ5
contig_1	cds	120682	121053	+	IDLHCB_00098	gcvH	glycine cleavage system protein GcvH	GO:0005960, GO:0019464, RefSeq:WP_013115349.1, SO:0001217, UniParc:UPI00019E3848, UniRef:UniRef100_D5UFQ6, UniRef:UniRef50_C5C5I0, UniRef:UniRef90_D5UFQ6
contig_1	cds	121388	121624	+	IDLHCB_00099	luxR	Transcriptional regulator, LuxR family	RefSeq:WP_013115350.1, SO:0001217, UniParc:UPI00019E3847, UniRef:UniRef100_D5UFQ7, UniRef:UniRef50_A0A5P9QF92, UniRef:UniRef90_D5UFQ7
contig_1	cds	121787	122242	+	IDLHCB_00100		8-oxo-dGTP diphosphatase	RefSeq:WP_013115351.1, SO:0001217, UniParc:UPI00019E3846, UniRef:UniRef100_D5UFQ8, UniRef:UniRef50_D1BTE7, UniRef:UniRef90_D5UFQ8
contig_1	cds	122453	122959	+	IDLHCB_00101		Heat shock protein Hsp20	RefSeq:WP_013115352.1, SO:0001217, UniParc:UPI00019E3845, UniRef:UniRef100_D5UFQ9, UniRef:UniRef50_U1LRY1, UniRef:UniRef90_D5UFQ9
