# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	58503	60158	-	HFLLPG_00068		ABC transporter substrate-binding protein	RefSeq:WP_236121778.1, SO:0001217, UniParc:UPI001F2A7949, UniRef:UniRef100_UPI001F2A7949, UniRef:UniRef50_A0A919FFX5, UniRef:UniRef90_UPI001F2A7949
contig_1	cds	60224	61594	-	HFLLPG_00069		NtaA/DmoA family FMN-dependent monooxygenase	RefSeq:WP_236121779.1, SO:0001217, UniParc:UPI001EECB7DD, UniRef:UniRef100_UPI001EECB7DD, UniRef:UniRef50_A0A7H8MNU4, UniRef:UniRef90_UPI001EECB7DD
contig_1	cds	61607	62779	-	HFLLPG_00070		LLM class flavin-dependent oxidoreductase	RefSeq:WP_236121780.1, SO:0001217, UniParc:UPI001F4715A6, UniRef:UniRef100_UPI001F4715A6, UniRef:UniRef50_A0A161YHE2, UniRef:UniRef90_UPI001F4715A6
contig_1	ncRNA-region	63173	63288	-			SAM (S-adenosyl methionine) riboswitch aptamer	RFAM:RF00634, SO:0000035
contig_1	cds	63680	66025	-	HFLLPG_00071	purL	phosphoribosylformylglycinamidine synthase subunit PurL	EC:6.3.5.3, GO:0004642, GO:0006189, KEGG:K23269, RefSeq:WP_236121781.1, SO:0001217, UniParc:UPI001F19D782, UniRef:UniRef100_UPI001F19D782, UniRef:UniRef50_P9WHL7, UniRef:UniRef90_F8A4H7
contig_1	cds	66407	67315	+	HFLLPG_00072		Gram-positive cocci surface proteins LPxTG domain-containing protein	RefSeq:WP_236121782.1, SO:0001217, UniParc:UPI001F3ED3A5, UniRef:UniRef100_UPI001F3ED3A5, UniRef:UniRef50_A0A222XBD2, UniRef:UniRef90_UPI001F3ED3A5
contig_1	cds	67479	68351	+	HFLLPG_00073		DUF2599 domain-containing protein	RefSeq:WP_236121783.1, SO:0001217, UniParc:UPI001F196CED, UniRef:UniRef100_UPI001F196CED, UniRef:UniRef50_A0A510URM6, UniRef:UniRef90_UPI001F196CED
contig_1	cds	68356	69069	-	HFLLPG_00074		DUF1361 domain-containing protein	RefSeq:WP_236121784.1, SO:0001217, UniParc:UPI001F28DA2E, UniRef:UniRef100_UPI001F28DA2E, UniRef:UniRef50_D5UFS9, UniRef:UniRef90_UPI001F28DA2E
contig_1	cds	69162	71240	-	HFLLPG_00075		Acyl-CoA dehydrogenase	RefSeq:WP_236121785.1, SO:0001217, UniParc:UPI001F3C07C8, UniRef:UniRef100_UPI001F3C07C8, UniRef:UniRef50_A0A1F1I4M6, UniRef:UniRef90_A0A222XBV5
contig_1	cds	71254	72096	-	HFLLPG_00076		HTH tetR-type domain-containing protein	RefSeq:WP_236121786.1, SO:0001217, UniParc:UPI001F418464, UniRef:UniRef100_UPI001F418464, UniRef:UniRef50_A0A402DRQ0, UniRef:UniRef90_A0A4Y3K646
contig_1	cds	72242	73591	+	HFLLPG_00077		acetyl-CoA C-acetyltransferase	EC:2.3.1.9, GO:0016746, RefSeq:WP_236121787.1, SO:0001217, UniParc:UPI001F394D6D, UniRef:UniRef100_UPI001F394D6D, UniRef:UniRef50_A0A0D8I0M8, UniRef:UniRef90_A0A222XAN5
contig_1	cds	73593	74990	+	HFLLPG_00078		3-oxoacyl-ACP reductase	EC:1.1.1.100, GO:0016491, RefSeq:WP_236121788.1, SO:0001217, UniParc:UPI001F29AED9, UniRef:UniRef100_UPI001F29AED9, UniRef:UniRef50_A0A075JFX5, UniRef:UniRef90_A0A4Y3K7K9
contig_1	cds	74987	75925	+	HFLLPG_00079		MaoC/PaaZ C-terminal domain-containing protein	RefSeq:WP_236121789.1, SO:0001217, UniParc:UPI001F3046C7, UniRef:UniRef100_UPI001F3046C7, UniRef:UniRef50_A0A9X5FD53, UniRef:UniRef90_UPI001F3046C7
contig_1	cds	76275	77465	-	HFLLPG_00080		GNAT family N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A4Y3KJZ2, UniRef:UniRef90_UPI00294FF351
contig_1	cds	77538	78125	+	HFLLPG_00081		pentapeptide repeat-containing protein	RefSeq:WP_236121790.1, SO:0001217, UniParc:UPI001F4218AC, UniRef:UniRef100_UPI001F4218AC, UniRef:UniRef50_A0A0A0B2S1, UniRef:UniRef90_UPI001F4218AC
contig_1	cds	78145	78681	-	HFLLPG_00082		TetR/AcrR family transcriptional regulator	RefSeq:WP_236121791.1, SO:0001217, UniParc:UPI001F441588, UniRef:UniRef100_UPI001F441588, UniRef:UniRef50_A0A0V8S7R5, UniRef:UniRef90_UPI001F441588
contig_1	cds	78759	79253	+	HFLLPG_00083		DUF2867 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A511JDA4, UniRef:UniRef90_UPI001F33F856
contig_1	cds	79264	80685	-	HFLLPG_00084		Putative aminotransferase/cysteine desulfurase	RefSeq:WP_396022544.1, SO:0001217, UniParc:UPI0037C02B70, UniRef:UniRef100_UPI0037C02B70, UniRef:UniRef50_A0A163RV16, UniRef:UniRef90_A0A4Y3K679
contig_1	ncRNA-region	80725	80838	-			SAM (S-adenosyl methionine) riboswitch aptamer	RFAM:RF00634, SO:0000035
contig_1	ncRNA-region	80958	81056	+			SAM riboswitch aptamer (S box leader)	RFAM:RF00162, SO:0000140
contig_1	cds	81063	81482	+	HFLLPG_00085		Rhodanese domain-containing protein	RefSeq:WP_236121793.1, SO:0001217, UniParc:UPI001F38AB2A, UniRef:UniRef100_UPI001F38AB2A, UniRef:UniRef50_A0A1S1LC87, UniRef:UniRef90_A0A4Y3KAZ8
contig_1	cds	81479	82732	+	HFLLPG_00086		O-succinylhomoserine sulfhydrylase	EC:2.5.1.-, EC:4.2.99.-, KEGG:K10764, RefSeq:WP_236121794.1, SO:0001217, UniParc:UPI001F44599E, UniRef:UniRef100_UPI001F44599E, UniRef:UniRef50_P9WGB5, UniRef:UniRef90_A0A222XDA3
contig_1	cds	82971	83534	-	HFLLPG_00087		Luciferase-like, subgroup	RefSeq:WP_236121795.1, SO:0001217, UniParc:UPI001F35CFF3, UniRef:UniRef100_UPI001F35CFF3, UniRef:UniRef50_F8A4J1, UniRef:UniRef90_UPI001F35CFF3
contig_1	cds	83895	84512	+	HFLLPG_00088		DUF4956 domain-containing protein	RefSeq:WP_236121796.1, SO:0001217, UniParc:UPI001F295CF5, UniRef:UniRef100_UPI001F295CF5, UniRef:UniRef50_A0A168FS01, UniRef:UniRef90_UPI001F295CF5
contig_1	cds	84509	85312	+	HFLLPG_00089		polyphosphate polymerase domain-containing protein	RefSeq:WP_236121797.1, SO:0001217, UniParc:UPI001F1E958D, UniRef:UniRef100_UPI001F1E958D, UniRef:UniRef50_A0A0Q9TKT7, UniRef:UniRef90_UPI001F1E958D
contig_1	cds	85379	87517	+	HFLLPG_00090	cotH	CotH kinase family protein	KEGG:K06330, RefSeq:WP_236121798.1, SO:0001217, UniParc:UPI001F26F8FE, UniRef:UniRef100_UPI001F26F8FE, UniRef:UniRef50_A0A7Z0BHD5, UniRef:UniRef90_UPI001F26F8FE
contig_1	cds	87629	88615	-	HFLLPG_00091		GNAT family N-acetyltransferase	RefSeq:WP_236121799.1, SO:0001217, UniParc:UPI001F4135A6, UniRef:UniRef100_UPI001F4135A6, UniRef:UniRef50_D5UKH5, UniRef:UniRef90_UPI001F4135A6
contig_1	cds	88619	89314	-	HFLLPG_00092	purQ	phosphoribosylformylglycinamidine synthase subunit PurQ	COG:COG0047, COG:F, EC:3.5.1.2, EC:6.3.5.3, GO:0004642, GO:0006189, RefSeq:WP_236121800.1, SO:0001217, UniParc:UPI001F1F483D, UniRef:UniRef100_UPI001F1F483D, UniRef:UniRef50_Q82FW3, UniRef:UniRef90_D5UKH6
contig_1	cds	89311	89571	-	HFLLPG_00093	purS	phosphoribosylformylglycinamidine synthase subunit PurS	EC:6.3.5.3, RefSeq:WP_236121801.1, SO:0001217, UniParc:UPI001F318DC3, UniRef:UniRef100_UPI001F318DC3, UniRef:UniRef50_A0A0Q4H4Q3, UniRef:UniRef90_A0A222XB34
contig_1	cds	89678	90778	-	HFLLPG_00094		hypothetical protein	RefSeq:WP_236121802.1, SO:0001217, UniParc:UPI001F3CC03B, UniRef:UniRef100_UPI001F3CC03B, UniRef:UniRef50_A0A510URS6, UniRef:UniRef90_UPI001F3CC03B
contig_1	cds	90778	91122	-	HFLLPG_00095	padR	Transcription regulator PadR N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6V8KJC8, UniRef:UniRef90_A0A4Y3K7U9
contig_1	cds	91173	92096	-	HFLLPG_00096		diacylglycerol kinase family protein	RefSeq:WP_236121804.1, SO:0001217, UniParc:UPI001F18EFD4, UniRef:UniRef100_UPI001F18EFD4, UniRef:UniRef50_A0A4Q9KKV0, UniRef:UniRef90_UPI001F18EFD4
contig_1	cds	92093	92845	-	HFLLPG_00097		phosphatase PAP2 family protein	RefSeq:WP_236121805.1, SO:0001217, UniParc:UPI001F3FA6AE, UniRef:UniRef100_UPI001F3FA6AE, UniRef:UniRef50_A0A1I0ZH49, UniRef:UniRef90_UPI001F3FA6AE
contig_1	cds	92845	93513	-	HFLLPG_00098		phosphatase PAP2 family protein	SO:0001217, UniRef:UniRef50_A0A222X9P9, UniRef:UniRef90_UPI001F2D821F
contig_1	cds	93671	94615	-	HFLLPG_00099		phosphoribosylaminoimidazolesuccinocarboxamide synthase	EC:6.3.2.6, GO:0004639, GO:0006164, RefSeq:WP_236121807.1, SO:0001217, UniParc:UPI001F21F759, UniRef:UniRef100_UPI001F21F759, UniRef:UniRef50_A0A0M3RJ33, UniRef:UniRef90_A0A222X9G8
