# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	28544	29359	-	KBFOAK_00035	trmD	tRNA (guanosine(37)-N1)-methyltransferase TrmD	EC:2.1.1.228, GO:0008033, GO:0052906, KEGG:K00554, RefSeq:WP_124343924.1, SO:0001217, UniParc:UPI000F587771, UniRef:UniRef100_A0A401V3B8, UniRef:UniRef50_Q73VN9, UniRef:UniRef90_A0A401V3B8
contig_2	cds	29361	29945	-	KBFOAK_00036	rimM	ribosome maturation factor RimM	GO:0005840, GO:0006364, GO:0043022, RefSeq:WP_124343925.1, SO:0001217, UniParc:UPI000F579D38, UniRef:UniRef100_A0A401V3C2, UniRef:UniRef50_A0A6M5UG40, UniRef:UniRef90_A0A6C0FHJ4
contig_2	cds	30111	30350	-	KBFOAK_00037	ylqC	RNA-binding protein	COG:COG1837, COG:R, GO:0003723, RefSeq:WP_124343926.1, SO:0001217, UniParc:UPI000F5648F0, UniRef:UniRef100_A0A6C0FJ25, UniRef:UniRef50_O33015, UniRef:UniRef90_D5UD32
contig_2	cds	30350	30781	-	KBFOAK_00038	rpsP	30S ribosomal protein S16	COG:COG0228, COG:J, GO:0003735, GO:0006412, RefSeq:WP_124343927.1, SO:0001217, UniParc:UPI000F55D364, UniRef:UniRef100_A0A401V3D9, UniRef:UniRef50_Q6A7S4, UniRef:UniRef90_A0A401V3D9
contig_2	cds	31008	32108	-	KBFOAK_00039		Amidohydrolase family protein	RefSeq:WP_218051878.1, SO:0001217, UniParc:UPI001C3F99BA, UniRef:UniRef100_UPI001C3F99BA, UniRef:UniRef50_A0A5P9Q8W0, UniRef:UniRef90_A0A6C0FKE7
contig_2	cds	32113	33714	-	KBFOAK_00040	ffh	signal recognition particle protein	COG:COG0541, COG:U, EC:3.6.5.4, GO:0003924, GO:0005048, GO:0005525, GO:0009306, GO:0048501, KEGG:K03106, RefSeq:WP_124343929.1, SO:0001217, UniParc:UPI000F56B392, UniRef:UniRef100_A0A401V3C3, UniRef:UniRef50_K4R253, UniRef:UniRef90_A0A401V3C3
contig_2	cds	33739	35535	-	KBFOAK_00041		[protein-PII] uridylyltransferase	EC:2.7.7.59, GO:0008152, GO:0008773, RefSeq:WP_218051879.1, SO:0001217, UniParc:UPI001C3FC7C1, UniRef:UniRef100_UPI001C3FC7C1, UniRef:UniRef50_A0A3N2D2E2, UniRef:UniRef90_A0A6C0FFC6
contig_2	cds	35558	35899	-	KBFOAK_00042	glnK	Nitrogen regulatory protein P-II 1	COG:COG0347, COG:TE, RefSeq:WP_124343010.1, SO:0001217, UniParc:UPI000F57D135, UniRef:UniRef100_A0A6C0FF65, UniRef:UniRef50_P9WN31, UniRef:UniRef90_A0A510UU07
contig_2	cds	35899	37203	-	KBFOAK_00043	amtB	Ammonium transporter	COG:COG0004, COG:P, KEGG:K03320, RefSeq:WP_124343009.1, SO:0001217, UniParc:UPI000F562CD3, UniRef:UniRef100_A0A401V0R3, UniRef:UniRef50_A0A2S8BK79, UniRef:UniRef90_A0A402DVB9
contig_2	cds	37383	38609	-	KBFOAK_00044	ftsY	signal recognition particle-docking protein FtsY	GO:0003924, GO:0005047, GO:0006614, GO:0009306, KEGG:K03110, RefSeq:WP_218051880.1, SO:0001217, UniParc:UPI001C3F5931, UniRef:UniRef100_UPI001C3F5931, UniRef:UniRef50_Q8G736, UniRef:UniRef90_A0A401V0R6
contig_2	cds	38760	39098	-	KBFOAK_00045		hypothetical protein	RefSeq:WP_218051881.1, SO:0001217, UniParc:UPI001C3F8CE2, UniRef:UniRef100_UPI001C3F8CE2, UniRef:UniRef50_A0A0V8SBK2, UniRef:UniRef90_A0A6C0FK28
contig_2	cds	39216	42779	-	KBFOAK_00046	smc	chromosome segregation protein SMC	GO:0005524, GO:0007059, GO:0030261, KEGG:K03529, RefSeq:WP_218051882.1, SO:0001217, UniParc:UPI001C3FC5C1, UniRef:UniRef100_UPI001C3FC5C1, UniRef:UniRef50_A0A0B2BGJ3, UniRef:UniRef90_A0A6C0FHI6
contig_2	cds	42863	43288	-	KBFOAK_00047	ndk	nucleoside-diphosphate kinase	COG:COG0105, COG:F, EC:2.7.4.6, GO:0004550, RefSeq:WP_218051883.1, SO:0001217, UniParc:UPI001C3FBD85, UniRef:UniRef100_UPI001C3FBD85, UniRef:UniRef50_E3H396, UniRef:UniRef90_A0A0T0MK12
contig_2	cds	43343	43738	-	KBFOAK_00048		DUF4233 domain-containing protein	RefSeq:WP_124344402.1, SO:0001217, UniParc:UPI000F5880E7, UniRef:UniRef100_A0A401V4S0, UniRef:UniRef50_A0A0A0BY05, UniRef:UniRef90_A0A401V4S0
contig_2	cds	43748	45475	-	KBFOAK_00049	araJ	MFS transporter	COG:COG2814, COG:G, RefSeq:WP_124344403.1, SO:0001217, UniParc:UPI000F58D0B8, UniRef:UniRef100_A0A401V4P5, UniRef:UniRef50_M7MWH1, UniRef:UniRef90_A0A6C0FKD8
contig_2	cds	45567	46283	-	KBFOAK_00050	tetR	TetR family transcriptional regulator	SO:0001217, UniRef:UniRef50_F8A060, UniRef:UniRef90_A0A401V4M7
contig_2	cds	46341	47054	-	KBFOAK_00051		phosphoenolpyruvate--glycerone phosphotransferase	RefSeq:WP_218051885.1, SO:0001217, UniParc:UPI001C3F9A5A, UniRef:UniRef100_UPI001C3F9A5A, UniRef:UniRef50_F8A061, UniRef:UniRef90_A0A401V4N7
contig_2	cds	47051	47683	-	KBFOAK_00052	dhaL	dihydroxyacetone kinase subunit DhaL	COG:COG2376, COG:G, EC:2.7.1.121, GO:0006071, GO:0047324, KEGG:K05879, RefSeq:WP_218051886.1, SO:0001217, UniParc:UPI001C3FC456, UniRef:UniRef100_UPI001C3FC456, UniRef:UniRef50_N6XD13, UniRef:UniRef90_A0A6C0FF60
contig_2	cds	47718	48713	-	KBFOAK_00053	dhaK	dihydroxyacetone kinase subunit DhaK	EC:2.7.1.121, GO:0004371, GO:0006071, KEGG:K05878, RefSeq:WP_218051887.1, SO:0001217, UniParc:UPI001C3F9BBF, UniRef:UniRef100_UPI001C3F9BBF, UniRef:UniRef50_A0A240AGG6, UniRef:UniRef90_A0A6C0FS15
contig_2	cds	48908	50284	-	KBFOAK_00054		tetrahydrofolate synthase	RefSeq:WP_218051888.1, SO:0001217, UniParc:UPI001C3FEFAD, UniRef:UniRef100_UPI001C3FEFAD, UniRef:UniRef50_A0A4P8R402, UniRef:UniRef90_A0A402DUR9
contig_2	cds	50281	53565	-	KBFOAK_00055	ileS	isoleucine--tRNA ligase	COG:COG0060, COG:J, EC:6.1.1.5, GO:0000166, GO:0004822, GO:0005524, GO:0006428, RefSeq:WP_218051889.1, SO:0001217, UniParc:UPI001C3FD30D, UniRef:UniRef100_UPI001C3FD30D, UniRef:UniRef50_P9WFV3, UniRef:UniRef90_A0A6C0FK20
contig_2	cds	53907	56279	-	KBFOAK_00056		LamG-like jellyroll fold domain-containing protein	EC:3.2.1.99, KEGG:K06113, RefSeq:WP_218051890.1, SO:0001217, UniParc:UPI001C3FD2C7, UniRef:UniRef100_UPI001C3FD2C7, UniRef:UniRef50_A0A401UV41, UniRef:UniRef90_A0A401UV41
contig_2	cds	56443	58287	-	KBFOAK_00057		Endoglucanase	RefSeq:WP_218051891.1, SO:0001217, UniParc:UPI001C3FC951, UniRef:UniRef100_UPI001C3FC951, UniRef:UniRef50_A0A6C0FTG4, UniRef:UniRef90_A0A6C0FTG4
contig_2	cds	58383	59066	+	KBFOAK_00058		HAD hydrolase-like protein	RefSeq:WP_124341094.1, SO:0001217, UniParc:UPI000F56DD9E, UniRef:UniRef100_A0A401UVA6, UniRef:UniRef50_A0A7Y0GQE4, UniRef:UniRef90_A0A6C0FJ05
contig_2	cds	59132	59887	+	KBFOAK_00059	merR	MerR family transcriptional regulator	RefSeq:WP_124341095.1, SO:0001217, UniParc:UPI000F56291F, UniRef:UniRef100_A0A401UV27, UniRef:UniRef50_A0A9W6C397, UniRef:UniRef90_A0A6C0FN22
contig_2	cds	60072	60755	+	KBFOAK_00060		DUF4386 domain-containing protein	RefSeq:WP_124341096.1, SO:0001217, UniParc:UPI000F569ABD, UniRef:UniRef100_A0A401UVB0, UniRef:UniRef50_C5C637, UniRef:UniRef90_A0A6C0FKC8
contig_2	cds	60794	62878	+	KBFOAK_00061		histidine kinase	SO:0001217, UniParc:UPI000FF923AC, UniRef:UniRef100_A0A401UV37, UniRef:UniRef50_A0A1Y0I1W1, UniRef:UniRef90_A0A401UV37
contig_2	cds	62875	63522	+	KBFOAK_00062	citB	Response regulator transcription factor	COG:COG2197, COG:TK, RefSeq:WP_124341098.1, SO:0001217, UniParc:UPI000F5816A3, UniRef:UniRef100_A0A401UVF2, UniRef:UniRef50_A0A161I2K5, UniRef:UniRef90_A0A6C0FFB2
contig_2	cds	63530	64078	-	KBFOAK_00063		Phosphoribosyltransferase	KEGG:K07101, SO:0001217, UniParc:UPI000FFAC213, UniRef:UniRef100_A0A401UV36, UniRef:UniRef50_A0A2P8GY22, UniRef:UniRef90_A0A6C0FF52
contig_2	cds	64135	65943	-	KBFOAK_00064		ABC transporter ATP-binding protein	RefSeq:WP_162351623.1, SO:0001217, UniParc:UPI00138C1E8E, UniRef:UniRef100_A0A6C0FS04, UniRef:UniRef50_Q6AD64, UniRef:UniRef90_A0A6C0FS04
contig_2	cds	65940	67706	-	KBFOAK_00065		ABC transporter ATP-binding protein	RefSeq:WP_218051892.1, SO:0001217, UniParc:UPI001C3F7792, UniRef:UniRef100_UPI001C3F7792, UniRef:UniRef50_A0A510V4F2, UniRef:UniRef90_A0A6C0FIV1
contig_2	cds	67897	68661	-	KBFOAK_00066	ydfG	SDR family oxidoreductase	COG:C, COG:COG4221, RefSeq:WP_124344566.1, SO:0001217, UniParc:UPI000F58B99B, UniRef:UniRef100_A0A401V547, UniRef:UniRef50_F9EFM3, UniRef:UniRef90_A0A6C0FIZ7
contig_2	cds	68721	70058	-	KBFOAK_00067		Aspartate aminotransferase family protein	RefSeq:WP_218051893.1, SO:0001217, UniParc:UPI001C3FDAD4, UniRef:UniRef100_UPI001C3FDAD4, UniRef:UniRef50_A0A0Q6G0W3, UniRef:UniRef90_A0A6C0FN15
contig_3	cds	16	1173	-	KBFOAK_00068	tauA	Thiamine pyrimidine synthase	COG:COG0715, COG:P, RefSeq:WP_218051894.1, SO:0001217, UniParc:UPI001C3FE41A, UniRef:UniRef100_UPI001C3FE41A, UniRef:UniRef50_A0A2E8PA13, UniRef:UniRef90_A0A6C0FKB9
contig_3	cds	1280	2056	-	KBFOAK_00069		ABC transmembrane type-1 domain-containing protein	RefSeq:WP_218051895.1, SO:0001217, UniParc:UPI001C3F5F5C, UniRef:UniRef100_UPI001C3F5F5C, UniRef:UniRef50_A0A1B1BNL5, UniRef:UniRef90_A0A401V3R6
contig_3	cds	2053	2952	-	KBFOAK_00070	tauB	ABC transporter ATP-binding protein	COG:COG1116, COG:P, RefSeq:WP_218051896.1, SO:0001217, UniParc:UPI001C3FB311, UniRef:UniRef100_UPI001C3FB311, UniRef:UniRef50_A0A327L4B6, UniRef:UniRef90_A0A6C0FFA3
contig_3	cds	2949	3827	-	KBFOAK_00071	tauC	ABC transmembrane type-1 domain-containing protein	COG:COG0600, COG:P, RefSeq:WP_218051897.1, SO:0001217, UniParc:UPI001C3F9542, UniRef:UniRef100_UPI001C3F9542, UniRef:UniRef50_Q0RQU6, UniRef:UniRef90_A0A402DS24
contig_3	cds	3824	4855	-	KBFOAK_00072	ssuD	F420-dependent glucose-6-phosphate dehydrogenase	COG:COG2141, COG:HR, EC:1.5.98.2, KEGG:K00320, RefSeq:WP_162351613.1, SO:0001217, UniParc:UPI00138C1E93, UniRef:UniRef100_A0A6C0FRZ7, UniRef:UniRef50_A0A378T2U2, UniRef:UniRef90_A0AB38W0P5
contig_3	cds	4912	6336	-	KBFOAK_00073	hydA	dihydropyrimidinase	COG:COG0044, COG:F, EC:3.5.2.2, GO:0004157, GO:0005737, GO:0008152, RefSeq:WP_218051898.1, SO:0001217, UniParc:UPI001C3F5D9D, UniRef:UniRef100_UPI001C3F5D9D, UniRef:UniRef50_O69809, UniRef:UniRef90_A0A6C0FIT0
contig_3	cds	6365	7213	-	KBFOAK_00074	nit1	Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase	COG:COG0388, COG:V, EC:3.5.1.6, KEGG:K01431, RefSeq:WP_218051899.1, SO:0001217, UniParc:UPI001C3FB755, UniRef:UniRef100_UPI001C3FB755, UniRef:UniRef50_A0A6J4XC72, UniRef:UniRef90_F8A082
contig_3	cds	7470	8807	+	KBFOAK_00075	aRO8	Aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	COG:COG1167, COG:KE, RefSeq:WP_218051900.1, SO:0001217, UniParc:UPI001C3FA7C6, UniRef:UniRef100_UPI001C3FA7C6, UniRef:UniRef50_A0A0Q7MDV2, UniRef:UniRef90_A0A6C0FHG2
contig_3	cds	9126	10148	+	KBFOAK_00076		Putative F420-0 ABC transporter substrate-binding protein	RefSeq:WP_218051901.1, SO:0001217, UniParc:UPI001C3FD297, UniRef:UniRef100_UPI001C3FD297, UniRef:UniRef50_T5K1R4, UniRef:UniRef90_A0A6C0FIY8
contig_3	cds	10145	11224	+	KBFOAK_00077		ABC transporter permease	RefSeq:WP_218051902.1, SO:0001217, UniParc:UPI001C3F5000, UniRef:UniRef100_UPI001C3F5000, UniRef:UniRef50_D5UCY8, UniRef:UniRef90_A0A401UV45
contig_3	cds	11215	12027	+	KBFOAK_00078		ATP-binding cassette domain-containing protein	RefSeq:WP_124341115.1, SO:0001217, UniParc:UPI000F588658, UniRef:UniRef100_A0A401UVC8, UniRef:UniRef50_A0A1I0VB62, UniRef:UniRef90_A0A6C0FN04
contig_3	cds	12024	13010	+	KBFOAK_00079	cofD	2-phospho-L-lactate transferase	EC:2.7.8.28, GO:0000287, GO:0043743, KEGG:K11212, RefSeq:WP_124341116.1, SO:0001217, UniParc:UPI000F55E77B, UniRef:UniRef100_A0A401UV46, UniRef:UniRef50_P9WP81, UniRef:UniRef90_A0A6C0FKA9
contig_3	cds	13007	13636	+	KBFOAK_00080	cofC	2-phospho-L-lactate guanylyltransferase	EC:2.7.7.105, EC:2.7.7.68, GO:0043814, KEGG:K14941, RefSeq:WP_218051903.1, SO:0001217, UniParc:UPI001C3FBE29, UniRef:UniRef100_UPI001C3FBE29, UniRef:UniRef50_E8NCH2, UniRef:UniRef90_A0A401UVD0
contig_3	cds	13633	14208	+	KBFOAK_00081	nth	HhH-GPD domain-containing protein	COG:COG0177, COG:L, RefSeq:WP_124341118.1, SO:0001217, UniParc:UPI000F57E631, UniRef:UniRef100_A0A401UV58, UniRef:UniRef50_Q5Z370, UniRef:UniRef90_A0A401UV58
contig_3	cds	14296	16398	-	KBFOAK_00082		Alpha-amylase	EC:3.2.1.1, KEGG:K01176, RefSeq:WP_308160466.1, SO:0001217, UniParc:UPI0027E081E6, UniRef:UniRef100_UPI0027E081E6, UniRef:UniRef50_A0A1Y0HR58, UniRef:UniRef90_A0A6C0FMU4
contig_3	cds	16658	17044	+	KBFOAK_00083		UPF0145 protein GXP71_04050	RefSeq:WP_124341598.1, SO:0001217, UniParc:UPI000F571033, UniRef:UniRef100_A0A6C0FF39, UniRef:UniRef50_A0A0F0LPZ3, UniRef:UniRef90_A0A6C0FF39
contig_3	cds	17149	17910	-	KBFOAK_00084	yadH	Transport permease protein	COG:COG0842, COG:V, RefSeq:WP_124341599.1, SO:0001217, UniParc:UPI000F563C6D, UniRef:UniRef100_A0A401UWS2, UniRef:UniRef50_U5W487, UniRef:UniRef90_A0A6C0FRY7
contig_3	cds	17907	18695	-	KBFOAK_00085	rbbA	Glycosyl transferase family 8	COG:COG1131, COG:JV, RefSeq:WP_218051904.1, SO:0001217, UniParc:UPI001C3FA585, UniRef:UniRef100_UPI001C3FA585, UniRef:UniRef50_A0A3P8K377, UniRef:UniRef90_A0A401UWJ8
contig_3	cds	18730	19575	-	KBFOAK_00086		DUF4097 domain-containing protein	RefSeq:WP_218051905.1, SO:0001217, UniParc:UPI001C3FB2D9, UniRef:UniRef100_UPI001C3FB2D9, UniRef:UniRef50_A0A0T0MG54, UniRef:UniRef90_A0A401UWJ4
contig_3	cds	19676	20185	-	KBFOAK_00087		Histidine kinase	SO:0001217, UniRef:UniRef50_W5W9Z6, UniRef:UniRef90_A0A401UWJ1
contig_3	cds	20308	21105	-	KBFOAK_00088		coenzyme F420-0:L-glutamate ligase	EC:6.3.2.31, GO:0043773, GO:0046872, RefSeq:WP_124341603.1, SO:0001217, UniParc:UPI000F56384C, UniRef:UniRef100_A0A401UWM6, UniRef:UniRef50_A0A5P9Q8Q2, UniRef:UniRef90_A0A401UWM6
