# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	20657	21889	+	GJECLK_00019		MFS transporter	RefSeq:WP_146925048.1, SO:0001217, UniParc:UPI00116A07AC, UniRef:UniRef100_A0A510UXY1, UniRef:UniRef50_A0A0M0F3F3, UniRef:UniRef90_A0A0T0MDB9
contig_1	cds	21827	23557	-	GJECLK_00020		ATPase	RefSeq:WP_146925049.1, SO:0001217, UniParc:UPI0011BE9A7C, UniRef:UniRef100_A0A510UY42, UniRef:UniRef50_A4AJ88, UniRef:UniRef90_A0A0T0MDC4
contig_1	cds	23636	26545	+	GJECLK_00021	leuS	leucine--tRNA ligase	EC:6.1.1.4, GO:0000166, GO:0004823, GO:0005524, GO:0006429, KEGG:K01869, RefSeq:WP_146925050.1, SO:0001217, UniParc:UPI001173F192, UniRef:UniRef100_A0A510V2C5, UniRef:UniRef50_Q9RDL5, UniRef:UniRef90_A0A0T0MDI4
contig_1	cds	26551	27516	+	GJECLK_00022	degV	DegV domain-containing protein	RefSeq:WP_146925051.1, SO:0001217, UniParc:UPI001169DEA0, UniRef:UniRef100_A0A510V111, UniRef:UniRef50_A0A0Q6G9A8, UniRef:UniRef90_A0A510V111
contig_1	cds	27978	28796	+	GJECLK_00023		Helix-hairpin-helix DNA-binding motif class 1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q5J267
contig_1	cds	29033	30550	+	GJECLK_00024		ComEC/Rec2-related protein domain-containing protein	KEGG:K02238, RefSeq:WP_186813239.1, SO:0001217, UniParc:UPI0011705F4C, UniRef:UniRef100_A0A510UXU3, UniRef:UniRef50_A0A0T0MDD4, UniRef:UniRef90_A0A510UXU3
contig_1	cds	30570	31589	+	GJECLK_00025	holA	DNA polymerase III subunit delta	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, RefSeq:WP_146925053.1, SO:0001217, UniParc:UPI00116863FC, UniRef:UniRef100_A0A510UXT8, UniRef:UniRef50_A0A4R5U2M8, UniRef:UniRef90_A0A0T0MFP9
contig_1	cds	31601	32224	-	GJECLK_00026		EAL domain-containing protein	RefSeq:WP_146925054.1, SO:0001217, UniParc:UPI00116EA91B, UniRef:UniRef100_A0A510V309, UniRef:UniRef50_A0A510UWG3, UniRef:UniRef90_A0A510V309
contig_1	cds	32312	33040	-	GJECLK_00027		EAL domain-containing protein	RefSeq:WP_146925055.1, SO:0001217, UniParc:UPI00116C9E7D, UniRef:UniRef100_A0A510UYC1, UniRef:UniRef50_A0A512PDD9, UniRef:UniRef90_A0A511JNM1
contig_1	cds	33255	33395	+	GJECLK_00028		Chaplin domain-containing protein	RefSeq:WP_186813240.1, SO:0001217, UniParc:UPI000AC9B2E2, UniRef:UniRef100_A0A510UXU8, UniRef:UniRef50_A0A510UXU8, UniRef:UniRef90_A0A510UXU8
contig_1	cds	33487	34809	+	GJECLK_00029		HTH cro/C1-type domain-containing protein	RefSeq:WP_146925056.1, SO:0001217, UniParc:UPI001173F2A7, UniRef:UniRef100_A0A510UXY6, UniRef:UniRef50_A0A511YTP0, UniRef:UniRef90_A0A510UXY6
contig_1	cds	35006	35266	-	GJECLK_00030	rpsT	30S ribosomal protein S20	COG:COG0268, COG:J, GO:0003723, GO:0003735, GO:0005840, GO:0006412, KEGG:K02968, RefSeq:WP_055913307.1, SO:0001217, UniParc:UPI0006F8C9B2, UniRef:UniRef100_A0A511JNS1, UniRef:UniRef50_A0R102, UniRef:UniRef90_A0A4Y3KKK0
contig_1	cds	35474	36067	-	GJECLK_00031	pemK	mRNA interferase PemK	SO:0001217, UniRef:UniRef50_A0A7W3JB62, UniRef:UniRef90_A0A510V2D8
contig_1	cds	36107	37699	+	GJECLK_00032		Circularly permuted ATP-grasp type 2 domain-containing protein	EC:6.3.-.-, EC:6.3.2.2, KEGG:K06048, RefSeq:WP_146925057.1, SO:0001217, UniParc:UPI00116F508F, UniRef:UniRef100_A0A510V121, UniRef:UniRef50_Q49755, UniRef:UniRef90_A0A511JNI3
contig_1	cds	37693	38622	+	GJECLK_00033	alpha-E	DUF403 domain-containing protein	COG:COG2307, COG:S, RefSeq:WP_146925058.1, SO:0001217, UniParc:UPI001175602D, UniRef:UniRef100_A0A510UXV1, UniRef:UniRef50_D1BUY3, UniRef:UniRef90_A0A0T0MDC9
contig_1	cds	38672	39511	+	GJECLK_00034		Transglutaminase-like domain-containing protein	RefSeq:WP_146925059.1, SO:0001217, UniParc:UPI001166A0C0, UniRef:UniRef100_A0A510UXV2, UniRef:UniRef50_W0Z9T5, UniRef:UniRef90_A0A510UXV2
contig_1	cds	39515	40213	-	GJECLK_00035		Mycothiol-dependent maleylpyruvate isomerase metal-binding domain-containing protein	RefSeq:WP_146925060.1, SO:0001217, UniParc:UPI001173341C, UniRef:UniRef100_A0A510UXU9, UniRef:UniRef50_A0A222XA52, UniRef:UniRef90_A0A510UXU9
contig_1	cds	40325	42205	+	GJECLK_00036	lepA	translation elongation factor 4	COG:COG0481, COG:J, EC:3.6.5.n1, GO:0003924, GO:0005525, RefSeq:WP_146925061.1, SO:0001217, UniParc:UPI0011683A1D, UniRef:UniRef100_A0A510V318, UniRef:UniRef50_P60785, UniRef:UniRef90_A0A0T0MDR2
contig_1	cds	42211	43434	+	GJECLK_00037	hemW	radical SAM family heme chaperone HemW	GO:0005737, GO:0006779, GO:0051539, GO:0051989, RefSeq:WP_146925062.1, SO:0001217, UniParc:UPI0011742D12, UniRef:UniRef100_A0A510UYD0, UniRef:UniRef50_A0A1Q5PP81, UniRef:UniRef90_A0A510UYD0
contig_1	cds	43466	43846	-	GJECLK_00038		Orotate phosphoribosyltransferase	KEGG:K09940, RefSeq:WP_146925063.1, SO:0001217, UniParc:UPI000AD82E24, UniRef:UniRef100_A0A510UXV5, UniRef:UniRef50_D5UGK6, UniRef:UniRef90_A0A0T0MD76
contig_1	cds	44025	45149	+	GJECLK_00039		Integral membrane protein	RefSeq:WP_146925064.1, SO:0001217, UniParc:UPI00116EC667, UniRef:UniRef100_A0A510UXZ2, UniRef:UniRef50_A0A0Q7MSG2, UniRef:UniRef90_A0A510UXZ2
contig_1	cds	45198	46055	-	GJECLK_00040		DUF3097 domain-containing protein	RefSeq:WP_146925065.1, SO:0001217, UniParc:UPI0011676DBB, UniRef:UniRef100_A0A510UY57, UniRef:UniRef50_C7MD95, UniRef:UniRef90_A0A0T0MDG6
contig_1	cds	46190	47212	+	GJECLK_00041	hrcA	heat-inducible transcriptional repressor HrcA	GO:0003677, GO:0006355, KEGG:K03705, RefSeq:WP_146925066.1, SO:0001217, UniParc:UPI0011740E3A, UniRef:UniRef100_A0A510V2E7, UniRef:UniRef50_Q2JDK0, UniRef:UniRef90_A0A0T0MDD2
contig_1	cds	47310	48437	+	GJECLK_00042	dnaJ	molecular chaperone DnaJ	GO:0006457, GO:0051082, RefSeq:WP_146925067.1, SO:0001217, UniParc:UPI00117190AF, UniRef:UniRef100_A0A510V130, UniRef:UniRef50_Q9RDD7, UniRef:UniRef90_A0A510V130
contig_1	cds	48460	49218	+	GJECLK_00043		16S rRNA (uracil(1498)-N(3))-methyltransferase	EC:2.1.1.193, GO:0006364, GO:0008168, KEGG:K09761, RefSeq:WP_146925068.1, SO:0001217, UniParc:UPI0011709A2B, UniRef:UniRef100_A0A510UXV9, UniRef:UniRef50_A0A0M4GDU2, UniRef:UniRef90_A0A0Q7MWI2
contig_1	cds	49451	50365	+	GJECLK_00044		PhoH-like protein	SO:0001217, UniRef:UniRef50_A0A494SUI0, UniRef:UniRef90_A0A511JNV0
contig_1	cds	50373	50825	+	GJECLK_00045	ybeY	rRNA maturation RNase YbeY	GO:0004540, GO:0042254, GO:0046872, RefSeq:WP_146925070.1, SO:0001217, UniParc:UPI001168D1B7, UniRef:UniRef100_A0A510UXV7, UniRef:UniRef50_C5C494, UniRef:UniRef90_F8A1U9
contig_1	cds	50822	52156	+	GJECLK_00046		CBS domain-containing protein	KEGG:K03699, RefSeq:WP_146925071.1, SO:0001217, UniParc:UPI001172DAD2, UniRef:UniRef100_A0A510V327, UniRef:UniRef50_A0A0Q6FTY1, UniRef:UniRef90_A0A0T0MDB4
contig_1	cds	52153	53067	+	GJECLK_00047	era	GTPase Era	GO:0003723, GO:0005525, RefSeq:WP_146925072.1, SO:0001217, UniParc:UPI00116C7C4E, UniRef:UniRef100_A0A510UYD9, UniRef:UniRef50_A0R0S7, UniRef:UniRef90_A0A0T0MDF7
contig_1	cds	53070	54659	+	GJECLK_00048		Dienelactone hydrolase	SO:0001217, UniParc:UPI001169FC50, UniRef:UniRef100_A0A510UXW1, UniRef:UniRef50_A0A5P9QC72, UniRef:UniRef90_A0A0Q5JH14
contig_1	cds	54775	55680	+	GJECLK_00049		Serine/threonine protein phosphatase	EC:3.1.3.16, KEGG:K20074, RefSeq:WP_146925074.1, SO:0001217, UniParc:UPI00116AC5BA, UniRef:UniRef100_A0A510UXZ8, UniRef:UniRef50_D5UG69, UniRef:UniRef90_A0A0Q5JKU8
contig_1	cds	55677	57074	+	GJECLK_00050		FHA domain-containing protein	RefSeq:WP_146925075.1, SO:0001217, UniParc:UPI0011733FC2, UniRef:UniRef100_A0A510UY66, UniRef:UniRef50_A0A0Q7MN80, UniRef:UniRef90_A0A510UY66
contig_1	cds	57071	58639	+	GJECLK_00051		non-specific serine/threonine protein kinase	RefSeq:WP_146925076.1, SO:0001217, UniParc:UPI001168BFE5, UniRef:UniRef100_A0A510V2F5, UniRef:UniRef50_A0A0Q5JHB4, UniRef:UniRef90_A0A510V2F5
contig_1	cds	58636	64782	+	GJECLK_00052		ATPase AAA	RefSeq:WP_146925077.1, SO:0001217, UniParc:UPI00116ABBFA, UniRef:UniRef100_A0A510V141, UniRef:UniRef50_A0A7Y6A1E2, UniRef:UniRef90_A0A510V141
contig_1	cds	64833	65789	+	GJECLK_00053		ATPase	RefSeq:WP_146925078.1, SO:0001217, UniParc:UPI001169136D, UniRef:UniRef100_A0A510UXW7, UniRef:UniRef50_A0A3E2YPD0, UniRef:UniRef90_A0A0T0MDB2
contig_1	cds	65792	66940	+	GJECLK_00054		DUF58 domain-containing protein	RefSeq:WP_246124872.1, SO:0001217, UniParc:UPI0011744650, UniRef:UniRef100_A0A510UXX3, UniRef:UniRef50_A0A511Z0E7, UniRef:UniRef90_A0A0T0MDT0
contig_1	cds	66937	69207	+	GJECLK_00055		Transglutaminase	EC:2.3.2.13, KEGG:K22452, RefSeq:WP_146925079.1, SO:0001217, UniParc:UPI001169A2D5, UniRef:UniRef100_A0A510UXW8, UniRef:UniRef50_A0A0A0B617, UniRef:UniRef90_A0A510UXW8
contig_1	cds	69204	70373	+	GJECLK_00056		FHA domain-containing protein	RefSeq:WP_146925080.1, SO:0001217, UniParc:UPI0011BE6568, UniRef:UniRef100_UPI0011BE6568, UniRef:UniRef50_A0A4Y3KZF6, UniRef:UniRef90_A0A510V340
contig_1	cds	70383	71837	+	GJECLK_00057		PQQ-binding-like beta-propeller repeat protein	RefSeq:WP_146925081.1, SO:0001217, UniParc:UPI00117403F1, UniRef:UniRef100_A0A510UYF1, UniRef:UniRef50_A0A0Q7MTC8, UniRef:UniRef90_A0A510UYF1
contig_1	cds	72043	73788	+	GJECLK_00058	leuA	2-isopropylmalate synthase	EC:2.3.3.13, GO:0003852, GO:0009098, KEGG:K01649, RefSeq:WP_146925082.1, SO:0001217, UniParc:UPI00116FA8F3, UniRef:UniRef100_A0A510UXW9, UniRef:UniRef50_A6WDF2, UniRef:UniRef90_A0A0T0MDE7
contig_1	cds	73888	74607	-	GJECLK_00059		Glycoside-hydrolase family GH114 TIM-barrel domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2S3ZK82, UniRef:UniRef90_A0A510UY05
contig_1	cds	74752	75483	+	GJECLK_00060	recO	DNA repair protein RecO	COG:COG1381, COG:L, GO:0003677, GO:0006281, GO:0006310, KEGG:K03584, RefSeq:WP_146925083.1, SO:0001217, UniParc:UPI0011BEA207, UniRef:UniRef100_UPI0011BEA207, UniRef:UniRef50_Q6A969, UniRef:UniRef90_A0A0T0MDF4
contig_1	cds	75484	76266	+	GJECLK_00061		isoprenyl transferase	GO:0016765, RefSeq:WP_146925084.1, SO:0001217, UniParc:UPI00116C8350, UniRef:UniRef100_A0A510V2G5, UniRef:UniRef50_Q8G7Y3, UniRef:UniRef90_A0A0T0MDL9
contig_1	cds	76251	76811	-	GJECLK_00062	dedA	DedA family protein	RefSeq:WP_246124873.1, SO:0001217, UniParc:UPI00117090D8, UniRef:UniRef100_A0A510V150, UniRef:UniRef50_A0A919PBY6, UniRef:UniRef90_A0A510V150
contig_1	cds	76821	77777	-	GJECLK_00063		ABC transporter	RefSeq:WP_146925085.1, SO:0001217, UniParc:UPI00116C572E, UniRef:UniRef100_A0A510UXX8, UniRef:UniRef50_K0YQ26, UniRef:UniRef90_A0A0Q5J1W2
contig_1	cds	77774	78550	-	GJECLK_00064		ABC transporter ATP-binding protein	RefSeq:WP_246124874.1, SO:0001217, UniParc:UPI001FE9C1BF, UniRef:UniRef100_UPI001FE9C1BF, UniRef:UniRef50_A0A7Y9FDM5, UniRef:UniRef90_A0A0Q7MPX3
contig_1	cds	78547	79476	-	GJECLK_00065		Zinc ABC transporter substrate-binding protein	RefSeq:WP_246124875.1, SO:0001217, UniParc:UPI00116B480F, UniRef:UniRef100_A0A510UXX5, UniRef:UniRef50_A0A0Q7KNI4, UniRef:UniRef90_A0A510UXX5
contig_1	cds	79636	81021	+	GJECLK_00066	gRS1	glycine--tRNA ligase	COG:COG0423, COG:J, EC:6.1.1.14, GO:0000166, GO:0004820, GO:0005524, GO:0006426, KEGG:K01880, RefSeq:WP_146925087.1, SO:0001217, UniParc:UPI00116DE891, UniRef:UniRef100_A0A510V347, UniRef:UniRef50_P9WFV7, UniRef:UniRef90_A0A510V347
contig_1	cds	81070	82026	-	GJECLK_00067		hypothetical protein	RefSeq:WP_146925088.1, SO:0001217, UniParc:UPI001171DC89, UniRef:UniRef100_A0A510UYF9, UniRef:UniRef50_A0A510UYF9, UniRef:UniRef90_A0A510UYF9
contig_1	cds	82023	82691	-	GJECLK_00068		DNA-directed RNA polymerase sigma-70 factor	SO:0001217, UniParc:UPI0011759025, UniRef:UniRef100_A0A510UXY0, UniRef:UniRef50_A0A0A0B6C7, UniRef:UniRef90_A0A510UXY0
contig_1	cds	82750	83694	+	GJECLK_00069		Multidrug ABC transporter ATP-binding protein	RefSeq:WP_146925090.1, SO:0001217, UniParc:UPI00116D7241, UniRef:UniRef100_A0A510UY12, UniRef:UniRef50_A0A143Q5B3, UniRef:UniRef90_A0A0Q7MN97
contig_1	cds	83691	84476	+	GJECLK_00070		Transport permease protein	RefSeq:WP_146925091.1, SO:0001217, UniParc:UPI00116B3417, UniRef:UniRef100_A0A510UY80, UniRef:UniRef50_A0A1C6VVJ8, UniRef:UniRef90_A0A0Q7MIE7
contig_1	cds	84586	85653	+	GJECLK_00071		Histidine kinase	EC:2.7.13.3, KEGG:K07778, SO:0001217, UniParc:UPI00116BA91A, UniRef:UniRef100_A0A510V2L1, UniRef:UniRef50_A0A5P9QB55, UniRef:UniRef90_A0A510V2L1
contig_1	cds	85650	86261	+	GJECLK_00072		DNA-binding response regulator	KEGG:K07693, RefSeq:WP_146925093.1, SO:0001217, UniParc:UPI00116DE3BE, UniRef:UniRef100_A0A510V158, UniRef:UniRef50_N6X4V6, UniRef:UniRef90_A0A510V158
contig_1	cds	86276	87460	+	GJECLK_00073	dusB	tRNA dihydrouridine synthase DusB	EC:1.-.-.-, EC:1.3.1.-, GO:0008033, GO:0017150, GO:0050660, KEGG:K05540, RefSeq:WP_146925094.1, SO:0001217, UniParc:UPI001174B1DF, UniRef:UniRef100_A0A510UXY8, UniRef:UniRef50_A0A7Z1AIA2, UniRef:UniRef90_A0A7Y5ZYZ3
contig_1	cds	87552	88430	-	GJECLK_00074		Ribokinase	EC:2.7.1.187, KEGG:K19978, RefSeq:WP_146925095.1, SO:0001217, UniParc:UPI001173557E, UniRef:UniRef100_A0A510UXY7, UniRef:UniRef50_A0A510UT22, UniRef:UniRef90_A0A510UXY7
contig_1	cds	88510	89922	+	GJECLK_00075		Alpha-amylase	EC:3.2.1.1, KEGG:K01176, SO:0001217, UniParc:UPI00116A3EC5, UniRef:UniRef100_A0A510UXZ0, UniRef:UniRef50_A0A1R1IE25, UniRef:UniRef90_A0A510UXZ0
contig_1	cds	89966	91702	-	GJECLK_00076		Alpha-amylase	RefSeq:WP_146925097.1, SO:0001217, UniParc:UPI0011666185, UniRef:UniRef100_A0A510V356, UniRef:UniRef50_A0A2Z3YQ10, UniRef:UniRef90_A0A0T0MDD0
contig_1	cds	91783	92856	-	GJECLK_00077	malR	HTH-type transcriptional regulator MalR	SO:0001217, UniParc:UPI001170784B, UniRef:UniRef100_A0A510UYG8, UniRef:UniRef50_P23822, UniRef:UniRef90_A0A511JNY1
contig_1	cds	93051	94292	+	GJECLK_00078		ABC transporter substrate-binding protein	SO:0001217, UniParc:UPI001167FA59, UniRef:UniRef100_A0A510UXY9, UniRef:UniRef50_A0A0Q5JM23, UniRef:UniRef90_A0A0Q5JM23
contig_1	cds	94428	96044	+	GJECLK_00079		Maltose/maltodextrin transport system permease protein	RefSeq:WP_146925099.1, SO:0001217, UniParc:UPI00116C50FF, UniRef:UniRef100_A0A510UY19, UniRef:UniRef50_A1R398, UniRef:UniRef90_A0A0T0MDA5
contig_1	cds	96046	96954	+	GJECLK_00080		Sugar ABC transporter permease	RefSeq:WP_146925100.1, SO:0001217, UniParc:UPI001174BA18, UniRef:UniRef100_A0A510UY90, UniRef:UniRef50_A0A1Q3LA80, UniRef:UniRef90_A0A0T0MDE0
contig_1	cds	96957	98795	+	GJECLK_00081		Alpha-glycosidase	SO:0001217, UniParc:UPI0011725A88, UniRef:UniRef100_A0A510V2M0, UniRef:UniRef50_A0A168EC65, UniRef:UniRef90_A0A0T0MDK9
contig_1	cds	98812	100119	+	GJECLK_00082		deoxyguanosinetriphosphate triphosphohydrolase	EC:3.1.5.1, GO:0000287, GO:0006203, GO:0008832, GO:0016793, KEGG:K01129, RefSeq:WP_146925102.1, SO:0001217, UniParc:UPI001166E252, UniRef:UniRef100_A0A510V168, UniRef:UniRef50_Q8G572, UniRef:UniRef90_A0A510V168
contig_1	cds	100189	102108	+	GJECLK_00083		DNA primase	EC:2.7.7.101, KEGG:K02316, SO:0001217, UniRef:UniRef50_A0A2X0TXT5, UniRef:UniRef90_A0A0T0MDH2
contig_1	cds	102113	102958	-	GJECLK_00084		Transglutaminase	SO:0001217, UniRef:UniRef50_N1V4H5, UniRef:UniRef90_A0A0T0MDI1
contig_1	cds	103139	104107	-	GJECLK_00085		Glycosyl hydrolase family 32 N-terminal domain-containing protein	RefSeq:WP_146925105.1, SO:0001217, UniParc:UPI0011720A12, UniRef:UniRef100_A0A510UY02, UniRef:UniRef50_A0A161SUX3, UniRef:UniRef90_A0A510UY02
contig_1	cds	104149	105072	-	GJECLK_00086	ugpE	sn-glycerol-3-phosphate transport system permease protein UgpE	RefSeq:WP_146925106.1, SO:0001217, UniParc:UPI000A5D8A4B, UniRef:UniRef100_A0A510V365, UniRef:UniRef50_A0A0Q4D6Y3, UniRef:UniRef90_A0A510V365
contig_1	cds	105076	106029	-	GJECLK_00087		ABC transmembrane type-1 domain-containing protein	RefSeq:WP_146925107.1, SO:0001217, UniParc:UPI0011BE8C25, UniRef:UniRef100_A0A510UYH9, UniRef:UniRef50_A0A919EEN7, UniRef:UniRef90_A0A511JR00
contig_1	cds	106087	107376	-	GJECLK_00088		Sugar-binding protein	SO:0001217, UniParc:UPI00116667DE, UniRef:UniRef100_A0A510UY01, UniRef:UniRef50_A0A0Q6GA67, UniRef:UniRef90_A0A0T0MDE5
contig_1	cds	107459	108511	-	GJECLK_00089	lacI	LacI family transcriptional regulator	RefSeq:WP_146925109.1, SO:0001217, UniParc:UPI0011714ECC, UniRef:UniRef100_A0A510UY24, UniRef:UniRef50_A0A150H6G3, UniRef:UniRef90_A0A0T0MDI9
contig_1	cds	108620	109246	-	GJECLK_00090		4'-phosphopantetheinyl transferase	EC:2.7.8.7, EC:6.3.2.14, KEGG:K02362, RefSeq:WP_146925518.1, SO:0001217, UniParc:UPI0011BDD882, UniRef:UniRef100_UPI0011BDD882, UniRef:UniRef50_A0A0T0MDF6, UniRef:UniRef90_A0A510UY98
contig_1	cds	109356	109784	+	GJECLK_00091		Transferase	RefSeq:WP_146925110.1, SO:0001217, UniParc:UPI00116D332E, UniRef:UniRef100_A0A510V2N1, UniRef:UniRef50_A0A402DWN0, UniRef:UniRef90_A0A510V2N1
contig_1	cds	109761	112622	-	GJECLK_00092		OmpR/PhoB-type domain-containing protein	KEGG:K22894, RefSeq:WP_146925111.1, SO:0001217, UniParc:UPI00116DF800, UniRef:UniRef100_A0A510V180, UniRef:UniRef50_A0A510V180, UniRef:UniRef90_A0A510V180
contig_1	cds	112783	113886	+	GJECLK_00093		SAM-dependent methyltransferase	RefSeq:WP_146925112.1, SO:0001217, UniParc:UPI0011BEEF1C, UniRef:UniRef100_A0A510UY14, UniRef:UniRef50_A0AAJ2MBK1, UniRef:UniRef90_A0A0Q5JH81
contig_1	cds	113928	114617	-	GJECLK_00094		HTH tetR-type domain-containing protein	RefSeq:WP_222594456.1, SO:0001217, UniParc:UPI00117269B4, UniRef:UniRef100_A0A510UY32, UniRef:UniRef50_A0A0Q5JB53, UniRef:UniRef90_A0A510UY32
contig_1	cds	114684	115583	+	GJECLK_00095		Hydrolase	RefSeq:WP_222594457.1, SO:0001217, UniParc:UPI0011710BBD, UniRef:UniRef100_A0A510UY15, UniRef:UniRef50_A0A6C0QC13, UniRef:UniRef90_A0A0Q7MF79
contig_1	cds	115588	116346	-	GJECLK_00096		Methyltransferase	RefSeq:WP_146925114.1, SO:0001217, UniParc:UPI001170D4D4, UniRef:UniRef100_A0A510V371, UniRef:UniRef50_A0A0F0LSY1, UniRef:UniRef90_A0A510V371
contig_1	cds	116377	116820	+	GJECLK_00097		HNH endonuclease	RefSeq:WP_146925115.1, SO:0001217, UniParc:UPI00117426E8, UniRef:UniRef100_A0A510UYI9, UniRef:UniRef50_A0A0J1BGF3, UniRef:UniRef90_A0A0T0MDE3
contig_1	cds	116828	117751	-	GJECLK_00098		ANTAR domain-containing protein	RefSeq:WP_146925116.1, SO:0001217, UniParc:UPI00116F1860, UniRef:UniRef100_A0A510UY31, UniRef:UniRef50_A0A0T0MDF5, UniRef:UniRef90_A0A510UY31
contig_1	cds	117974	119647	+	GJECLK_00099		Potassium transporter Kef	RefSeq:WP_146925117.1, SO:0001217, UniParc:UPI00116D40D1, UniRef:UniRef100_A0A510UY30, UniRef:UniRef50_A0A143QQ91, UniRef:UniRef90_A0A0T0MDI5
