# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	22604	23482	-	PDPNMP_00021		Apolipoprotein A1/A4/E domain-containing protein	RefSeq:WP_207340067.1, SO:0001217, UniParc:UPI001A94D657, UniRef:UniRef100_UPI001A94D657, UniRef:UniRef50_D5UFH8, UniRef:UniRef90_A0A1I3ZWM5
contig_1	cds	23676	24215	+	PDPNMP_00022		Peptidyl-prolyl cis-trans isomerase	RefSeq:WP_089802803.1, SO:0001217, UniParc:UPI0008F12025, UniRef:UniRef100_A0A1I3ZWD4, UniRef:UniRef50_A0A2T6L9D3, UniRef:UniRef90_D5UFH9
contig_1	cds	24296	25111	+	PDPNMP_00023		Membrane associated serine protease, rhomboid family	SO:0001217, UniRef:UniRef50_C5BUR2, UniRef:UniRef90_A0A1I3ZWF9
contig_1	cds	25279	25527	-	PDPNMP_00024	crgA	Cell division protein CrgA	RefSeq:WP_207340068.1, SO:0001217, UniParc:UPI001A94EB72, UniRef:UniRef100_UPI001A94EB72, UniRef:UniRef50_D5UFI1, UniRef:UniRef90_A0A1I3ZWX2
contig_1	cds	25718	26572	+	PDPNMP_00025		UPF0749 protein	RefSeq:WP_207340069.1, SO:0001217, UniParc:UPI001A93C69F, UniRef:UniRef100_UPI001A93C69F, UniRef:UniRef50_D5UFI2, UniRef:UniRef90_A0A1I3ZXZ9
contig_1	cds	26569	27345	+	PDPNMP_00026		Sortase A	RefSeq:WP_207340070.1, SO:0001217, UniParc:UPI001A93B570, UniRef:UniRef100_UPI001A93B570, UniRef:UniRef50_A0A7Z8NS33, UniRef:UniRef90_A0A1I3ZXI9
contig_1	cds	27392	27553	+	PDPNMP_00027		DUF4175 domain-containing protein	RefSeq:WP_177199764.1, SO:0001217, UniParc:UPI0008F0FC55, UniRef:UniRef100_A0A1I3ZXW4, UniRef:UniRef50_A0A168FKL0, UniRef:UniRef90_D5UFI4
contig_1	cds	27550	28173	+	PDPNMP_00028		aminodeoxychorismate/anthranilate synthase component II	RefSeq:WP_207340071.1, SO:0001217, UniParc:UPI001A951DA3, UniRef:UniRef100_UPI001A951DA3, UniRef:UniRef50_U1NS91, UniRef:UniRef90_A0A0V8T985
contig_1	cds	28261	30261	-	PDPNMP_00029	pknB	Stk1 family PASTA domain-containing Ser/Thr kinase	GO:0004672, GO:0005524, GO:0006468, RefSeq:WP_207340072.1, SO:0001217, UniParc:UPI001A94C001, UniRef:UniRef100_UPI001A94C001, UniRef:UniRef50_A0A163QIQ6, UniRef:UniRef90_A0A1I3ZXA9
contig_1	cds	30261	31643	-	PDPNMP_00030		non-specific serine/threonine protein kinase	RefSeq:WP_207340073.1, SO:0001217, UniParc:UPI001A947429, UniRef:UniRef100_UPI001A947429, UniRef:UniRef50_A0A1I3ZWA8, UniRef:UniRef90_A0A1I3ZWA8
contig_1	cds	31640	33091	-	PDPNMP_00031		Cell elongation-specific peptidoglycan D,D-transpeptidase	RefSeq:WP_207340074.1, SO:0001217, UniParc:UPI001A93D38B, UniRef:UniRef100_UPI001A93D38B, UniRef:UniRef50_A0LQT6, UniRef:UniRef90_A0A1I3ZW89
contig_1	cds	33088	34650	-	PDPNMP_00032		FtsW/RodA/SpoVE family cell cycle protein	RefSeq:WP_207340075.1, SO:0001217, UniParc:UPI001A94D273, UniRef:UniRef100_UPI001A94D273, UniRef:UniRef50_A0A4U6N597, UniRef:UniRef90_UPI001A9490A2
contig_1	cds	34650	36083	-	PDPNMP_00033		Stp1/IreP family PP2C-type Ser/Thr phosphatase	EC:3.1.3.16, GO:0004722, GO:0006470, KEGG:K20074, RefSeq:WP_207340076.1, SO:0001217, UniParc:UPI001A94B1F0, UniRef:UniRef100_UPI001A94B1F0, UniRef:UniRef50_A0A168FKI1, UniRef:UniRef90_A0A1I3ZW52
contig_1	cds	36088	36588	-	PDPNMP_00034		Inner membrane component of T3SS domain-containing protein	RefSeq:WP_207340077.1, SO:0001217, UniParc:UPI001A94876A, UniRef:UniRef100_UPI001A94876A, UniRef:UniRef50_A0A2N6U631, UniRef:UniRef90_A0A1I3ZVN5
contig_1	cds	36598	37305	-	PDPNMP_00035		FHA domain-containing protein	RefSeq:WP_207340078.1, SO:0001217, UniParc:UPI001A947251, UniRef:UniRef100_UPI001A947251, UniRef:UniRef50_A0A0Q6G2C1, UniRef:UniRef90_A0A0V8T8Q7
contig_1	tRNA	37666	37748	+	PDPNMP_00036	trnL	tRNA-Leu(cag)	SO:0000264
contig_1	cds	37923	38033	+	PDPNMP_00037		hypothetical protein	
contig_1	cds	38553	39671	+	PDPNMP_00038		hypothetical protein	RefSeq:WP_207340079.1, SO:0001217, UniParc:UPI001A948DAF, UniRef:UniRef100_UPI001A948DAF, UniRef:UniRef50_A0A9X3SVN7, UniRef:UniRef90_UPI001A953B1F
contig_1	cds	39706	41106	+	PDPNMP_00039		class II 3-deoxy-7-phosphoheptulonate synthase	EC:2.5.1.54, GO:0003849, GO:0009073, GO:0009423, KEGG:K01626, RefSeq:WP_207340080.1, SO:0001217, UniParc:UPI001A940B81, UniRef:UniRef100_UPI001A940B81, UniRef:UniRef50_A0A059LFI2, UniRef:UniRef90_UPI001A940B81
contig_1	cds	41470	42363	-	PDPNMP_00040		arginase family protein	SO:0001217, UniRef:UniRef50_A0A511YXB5, UniRef:UniRef90_UPI001A94BF42
contig_1	cds	42434	43951	+	PDPNMP_00041		DNA-3-methyladenine glycosylase 2 family protein	EC:3.2.2.21, KEGG:K13529, SO:0001217, UniRef:UniRef50_P9WJW3, UniRef:UniRef90_UPI001D0F332F
contig_1	cds	44014	44865	+	PDPNMP_00042		isocitrate lyase/phosphoenolpyruvate mutase family protein	RefSeq:WP_207340083.1, SO:0001217, UniParc:UPI001A953F91, UniRef:UniRef100_UPI001A953F91, UniRef:UniRef50_D5UDN5, UniRef:UniRef90_UPI001D0E9B06
contig_1	cds	45043	46710	-	PDPNMP_00043	aceB	malate synthase A	EC:2.3.3.9, GO:0004474, GO:0006097, KEGG:K01638, RefSeq:WP_207340084.1, SO:0001217, UniParc:UPI001A944B21, UniRef:UniRef100_UPI001A944B21, UniRef:UniRef50_Q9ZH77, UniRef:UniRef90_A0A1I3ZVU9
contig_1	cds	46796	48151	-	PDPNMP_00044	aceA	isocitrate lyase	EC:4.1.3.1, EC:4.1.3.30, GO:0004451, GO:0019752, KEGG:K01637, RefSeq:WP_243656295.1, SO:0001217, UniParc:UPI001FB293F4, UniRef:UniRef100_UPI001FB293F4, UniRef:UniRef50_P9WKK7, UniRef:UniRef90_D5UFN4
contig_1	cds	48741	50114	+	PDPNMP_00045		Transcriptional regulator, XRE family	SO:0001217, UniRef:UniRef50_A0A919QT61, UniRef:UniRef90_D5UFN3
contig_1	cds	50111	51937	-	PDPNMP_00046		phosphoenolpyruvate carboxykinase (GTP)	EC:4.1.1.32, GO:0004611, GO:0005525, GO:0006094, GO:0017076, KEGG:K01596, RefSeq:WP_207340085.1, SO:0001217, UniParc:UPI001A949980, UniRef:UniRef100_UPI001A949980, UniRef:UniRef50_A4FQV7, UniRef:UniRef90_A0A1I3ZVN6
contig_1	cds	52257	52850	-	PDPNMP_00047		DUF222 domain-containing protein	RefSeq:WP_207340086.1, SO:0001217, UniParc:UPI001A94E687, UniRef:UniRef100_UPI001A94E687, UniRef:UniRef50_A0A1I3ZV96, UniRef:UniRef90_A0A1I3ZV96
contig_1	cds	53027	53560	-	PDPNMP_00048		GNAT family N-acetyltransferase	RefSeq:WP_207340087.1, SO:0001217, UniParc:UPI001A952B15, UniRef:UniRef100_UPI001A952B15, UniRef:UniRef50_A0A8I0EY14, UniRef:UniRef90_UPI001A948280
contig_1	cds	53744	54304	+	PDPNMP_00049		TM2 domain-containing protein	RefSeq:WP_207340088.1, SO:0001217, UniParc:UPI001A94E374, UniRef:UniRef100_UPI001A94E374, UniRef:UniRef50_A0A1I3ZW56, UniRef:UniRef90_A0A1I3ZW56
contig_1	cds	54343	54927	-	PDPNMP_00050	tetR	Transcriptional regulator, TetR family	RefSeq:WP_207340089.1, SO:0001217, UniParc:UPI001A94A656, UniRef:UniRef100_UPI001A94A656, UniRef:UniRef50_A0A0P7FH01, UniRef:UniRef90_A0A1I3ZW37
contig_1	cds	54999	56033	+	PDPNMP_00051		CAAX protease self-immunity	RefSeq:WP_207340090.1, SO:0001217, UniParc:UPI001A948423, UniRef:UniRef100_UPI001A948423, UniRef:UniRef50_A0A4R2BS56, UniRef:UniRef90_A0A1I3ZUS6
contig_1	cds	56020	56484	-	PDPNMP_00052		RES domain-containing protein	RefSeq:WP_207340091.1, SO:0001217, UniParc:UPI001A94EC47, UniRef:UniRef100_UPI001A94EC47, UniRef:UniRef50_A0A1I3ZUH8, UniRef:UniRef90_A0A1I3ZUH8
contig_1	cds	56487	56744	-	PDPNMP_00053		hypothetical protein	
contig_1	cds	56830	57414	-	PDPNMP_00054	vanZ	VanZ family protein	RefSeq:WP_207340092.1, SO:0001217, UniParc:UPI001A943ABB, UniRef:UniRef100_UPI001A943ABB, UniRef:UniRef50_A0A0A0BES5, UniRef:UniRef90_UPI001A94A07C
contig_1	cds	57521	59515	+	PDPNMP_00055	abc-f	ribosomal protection-like ABC-F family protein	GO:0003677, GO:0005524, GO:0016887, SO:0001217, UniRef:UniRef50_A0A1Y2NBE6, UniRef:UniRef90_UPI00177D7E85
contig_1	cds	59549	60721	+	PDPNMP_00056		epoxide hydrolase family protein	RefSeq:WP_207340094.1, SO:0001217, UniParc:UPI001A9461D7, UniRef:UniRef100_UPI001A9461D7, UniRef:UniRef50_A0A919TZP6, UniRef:UniRef90_UPI001A9489AE
contig_1	cds	60762	61382	-	PDPNMP_00057	yigZ	Uncharacterized protein, YigZ family	RefSeq:WP_207340095.1, SO:0001217, UniParc:UPI001A94AF85, UniRef:UniRef100_UPI001A94AF85, UniRef:UniRef50_K6WQH4, UniRef:UniRef90_A0A1I3ZUW7
contig_1	cds	61488	62084	+	PDPNMP_00058		hypothetical protein	RefSeq:WP_207340096.1, SO:0001217, UniParc:UPI001A943AD5, UniRef:UniRef100_UPI001A943AD5, UniRef:UniRef50_UPI001AAEA1E7, UniRef:UniRef90_UPI001A943AD5
contig_1	cds	62207	63202	+	PDPNMP_00059		Nucleoside-diphosphate-sugar epimerase	RefSeq:WP_207340097.1, SO:0001217, UniParc:UPI001A93CF6D, UniRef:UniRef100_UPI001A93CF6D, UniRef:UniRef50_A0A4Y3KGA7, UniRef:UniRef90_A0A1I3ZV20
contig_1	cds	63397	64860	+	PDPNMP_00060		Tat pathway signal sequence domain protein	RefSeq:WP_207340098.1, SO:0001217, UniParc:UPI001A93B3F8, UniRef:UniRef100_UPI001A93B3F8, UniRef:UniRef50_A0A7Y9JWF6, UniRef:UniRef90_A0A1I3ZV00
contig_1	cds	64883	65284	-	PDPNMP_00061		SEC-C motif-containing protein	RefSeq:WP_207340099.1, SO:0001217, UniParc:UPI001A93AD17, UniRef:UniRef100_UPI001A93AD17, UniRef:UniRef50_A0A3N2DB42, UniRef:UniRef90_A0A1I3ZUV4
contig_1	cds	65390	65905	+	PDPNMP_00062		Peptidase S9	RefSeq:WP_207340100.1, SO:0001217, UniParc:UPI001A93E486, UniRef:UniRef100_UPI001A93E486, UniRef:UniRef50_A0A1I3ZUC3, UniRef:UniRef90_UPI001A93E486
contig_1	cds	65902	66573	+	PDPNMP_00063		ThuA-like domain-containing protein	RefSeq:WP_207340101.1, SO:0001217, UniParc:UPI001A93E716, UniRef:UniRef100_UPI001A93E716, UniRef:UniRef50_A0A0Q5JJV9, UniRef:UniRef90_A0A1I3ZU63
contig_1	cds	66582	68033	-	PDPNMP_00064		PQQ-binding-like beta-propeller repeat protein	RefSeq:WP_207340102.1, SO:0001217, UniParc:UPI001A9469A1, UniRef:UniRef100_UPI001A9469A1, UniRef:UniRef50_D5UFM1, UniRef:UniRef90_UPI001A9469A1
contig_1	cds	68316	69371	-	PDPNMP_00065		LPXTG-motif cell wall anchor domain-containing protein	RefSeq:WP_207340103.1, SO:0001217, UniParc:UPI001A9432E9, UniRef:UniRef100_UPI001A9432E9, UniRef:UniRef50_A0A542USV1, UniRef:UniRef90_A0A1I3ZV94
contig_1	cds	69678	70286	-	PDPNMP_00066	tetR	Transcriptional regulator, TetR family	RefSeq:WP_207340104.1, SO:0001217, UniParc:UPI001A946842, UniRef:UniRef100_UPI001A946842, UniRef:UniRef50_A0A0V8TCG5, UniRef:UniRef90_A0A1I3ZTW3
contig_1	cds	70399	71052	+	PDPNMP_00067		N-acetyltransferase	RefSeq:WP_207340105.1, SO:0001217, UniParc:UPI001A94463B, UniRef:UniRef100_UPI001A94463B, UniRef:UniRef50_D5UFN2, UniRef:UniRef90_UPI001A94463B
contig_1	ncRNA	71124	71352	+	PDPNMP_00068	Ms_IGR-5	Actinobacteria sRNA Ms_IGR-5	RFAM:RF02471, SO:0000655
contig_1	cds	71404	72168	+	PDPNMP_00069	map	type I methionyl aminopeptidase	EC:3.4.11.18, GO:0006508, GO:0070006, KEGG:K01265, RefSeq:WP_207340106.1, SO:0001217, UniParc:UPI001A942D8A, UniRef:UniRef100_UPI001A942D8A, UniRef:UniRef50_A0A6V8LF45, UniRef:UniRef90_A0A1I3ZUG6
contig_1	cds	72245	72718	+	PDPNMP_00070		MYXO-CTERM domain-containing protein	RefSeq:WP_207340107.1, SO:0001217, UniParc:UPI001A93E3A9, UniRef:UniRef100_UPI001A93E3A9, UniRef:UniRef50_A0A1I3ZVK0, UniRef:UniRef90_A0A1I3ZVK0
contig_1	cds	72660	74405	-	PDPNMP_00071		DNA polymerase IV	EC:2.7.7.7, GO:0003887, GO:0006260, RefSeq:WP_207340108.1, SO:0001217, UniParc:UPI001A93F4FF, UniRef:UniRef100_UPI001A93F4FF, UniRef:UniRef50_A0A4P7SGN6, UniRef:UniRef90_UPI001A93F4FF
contig_1	cds	74572	75135	+	PDPNMP_00072		protein-tyrosine-phosphatase	SO:0001217, UniParc:UPI0027DAE7D1, UniRef:UniRef100_UPI0027DAE7D1, UniRef:UniRef50_A0A7W4XY06, UniRef:UniRef90_A0A1I3ZU01
contig_1	cds	75163	76773	+	PDPNMP_00073		Methyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1C6SSG9, UniRef:UniRef90_A0A1I3ZTY1
contig_1	cds	76845	77630	+	PDPNMP_00074		Uncharacterized membrane protein	SO:0001217, UniRef:UniRef50_A0A1I3ZUV9, UniRef:UniRef90_A0A1I3ZUV9
contig_1	cds	77702	78877	+	PDPNMP_00075		Aminotransferase	RefSeq:WP_207340110.1, SO:0001217, UniParc:UPI001A951BE4, UniRef:UniRef100_UPI001A951BE4, UniRef:UniRef50_A0A150H553, UniRef:UniRef90_D5UFP1
contig_1	cds	78947	80092	+	PDPNMP_00076		Malate dehydrogenase	RefSeq:WP_207340111.1, SO:0001217, UniParc:UPI001A9507EB, UniRef:UniRef100_UPI001A9507EB, UniRef:UniRef50_A0A4Y3KBT1, UniRef:UniRef90_A0A1I3ZT15
contig_1	cds	80089	80583	+	PDPNMP_00077		ACT domain-containing protein	RefSeq:WP_207340112.1, SO:0001217, UniParc:UPI001A94D531, UniRef:UniRef100_UPI001A94D531, UniRef:UniRef50_A0A1M3F8U7, UniRef:UniRef90_A0A1I3ZT63
contig_1	cds	80646	81008	-	PDPNMP_00078		hypothetical protein	RefSeq:WP_207340113.1, SO:0001217, UniParc:UPI001A947515, UniRef:UniRef100_UPI001A947515, UniRef:UniRef50_D5UFP3, UniRef:UniRef90_A0A1I3ZTE2
contig_1	cds	81144	82061	+	PDPNMP_00079		Uncharacterized conserved protein YecE, DUF72 family	RefSeq:WP_207340114.1, SO:0001217, UniParc:UPI001A93B1A4, UniRef:UniRef100_UPI001A93B1A4, UniRef:UniRef50_B1ZWK1, UniRef:UniRef90_A0A1I3ZUF5
contig_1	cds	82097	82459	+	PDPNMP_00080		Transcription factor zinc-finger domain-containing protein	RefSeq:WP_207340115.1, SO:0001217, UniParc:UPI001A951ED4, UniRef:UniRef100_UPI001A951ED4, UniRef:UniRef50_A0K2G9, UniRef:UniRef90_A0A1I3ZUD3
contig_1	cds	82520	83530	-	PDPNMP_00081		Aldo/keto reductase	EC:1.1.1.-, KEGG:K19265, RefSeq:WP_207340116.1, SO:0001217, UniParc:UPI001A94D4C5, UniRef:UniRef100_UPI001A94D4C5, UniRef:UniRef50_F5Z0P6, UniRef:UniRef90_A0A4P7SFD0
contig_1	cds	83614	84690	+	PDPNMP_00082		Conserved hypothetical integral membrane protein	RefSeq:WP_249670678.1, SO:0001217, UniParc:UPI0020C0BC2E, UniRef:UniRef100_UPI0020C0BC2E, UniRef:UniRef50_A0A1I3ZTE1, UniRef:UniRef90_A0A1I3ZTE1
contig_1	cds	84634	85821	-	PDPNMP_00083		DUF916 domain-containing protein	RefSeq:WP_207340118.1, SO:0001217, UniParc:UPI001A9435F8, UniRef:UniRef100_UPI001A9435F8, UniRef:UniRef50_A0A510UUF2, UniRef:UniRef90_UPI001A94DD46
contig_1	cds	85890	88529	-	PDPNMP_00084		Enterochelin esterase	RefSeq:WP_207340119.1, SO:0001217, UniParc:UPI001A9527B5, UniRef:UniRef100_UPI001A9527B5, UniRef:UniRef50_A0AA95FFC4, UniRef:UniRef90_A0A1I3ZT97
contig_1	cds	89041	90564	+	PDPNMP_00085		sigma 54-interacting transcriptional regulator	RefSeq:WP_207340120.1, SO:0001217, UniParc:UPI001A947747, UniRef:UniRef100_UPI001A947747, UniRef:UniRef50_A0A656XXG2, UniRef:UniRef90_UPI001A949449
contig_1	cds	90528	91124	-	PDPNMP_00086		hypothetical protein	RefSeq:WP_207340121.1, SO:0001217, UniParc:UPI001A952E58, UniRef:UniRef100_UPI001A952E58, UniRef:UniRef50_UPI0022443804, UniRef:UniRef90_UPI001A952E58
contig_1	cds	91155	91925	-	PDPNMP_00087		amidohydrolase family protein	RefSeq:WP_207340122.1, SO:0001217, UniParc:UPI001A946D91, UniRef:UniRef100_UPI001A946D91, UniRef:UniRef50_UPI00177E7947, UniRef:UniRef90_UPI00177E7947
contig_1	cds	91922	92986	-	PDPNMP_00088		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	RefSeq:WP_207340123.1, SO:0001217, UniParc:UPI001A93DC47, UniRef:UniRef100_UPI001A93DC47, UniRef:UniRef50_A0A656Y1K4, UniRef:UniRef90_UPI001AAE98C6
contig_1	cds	92998	94521	-	PDPNMP_00089		hypothetical protein	RefSeq:WP_207340124.1, SO:0001217, UniParc:UPI001A93C793, UniRef:UniRef100_UPI001A93C793, UniRef:UniRef50_I4EX10, UniRef:UniRef90_UPI001AAE2A75
contig_1	cds	94533	95903	-	PDPNMP_00090		Transcriptional regulator	RefSeq:WP_207340125.1, SO:0001217, UniParc:UPI001A951D37, UniRef:UniRef100_UPI001A951D37, UniRef:UniRef50_A0A0H5D3S7, UniRef:UniRef90_UPI00202FE939
contig_1	cds	95900	96865	-	PDPNMP_00091		Glycine zipper domain-containing protein	RefSeq:WP_207340126.1, SO:0001217, UniParc:UPI001A949F45, UniRef:UniRef100_UPI001A949F45, UniRef:UniRef50_A0A656XYE4, UniRef:UniRef90_UPI001AAF209D
contig_1	cds	96877	97518	-	PDPNMP_00092		DUF937 domain-containing protein	RefSeq:WP_207340127.1, SO:0001217, UniParc:UPI001A9430D5, UniRef:UniRef100_UPI001A9430D5, UniRef:UniRef50_A0A1H1WE03, UniRef:UniRef90_UPI0017822D16
contig_1	cds	97690	98313	+	PDPNMP_00093		hypothetical protein	RefSeq:WP_207340128.1, SO:0001217, UniParc:UPI001A94CE73, UniRef:UniRef100_UPI001A94CE73, UniRef:UniRef50_A0A656XWE6, UniRef:UniRef90_UPI001A94CE73
contig_1	cds	98364	99599	-	PDPNMP_00094		helix-turn-helix domain-containing protein	KEGG:K03092, RefSeq:WP_207340129.1, SO:0001217, UniParc:UPI001A93C7EB, UniRef:UniRef100_UPI001A93C7EB, UniRef:UniRef50_A0A656XWX4, UniRef:UniRef90_UPI001785DFAD
contig_1	ncRNA-region	99726	99837	+			Glycine riboswitch aptamer	RFAM:RF00504, SO:0000035
contig_1	cds	100044	103028	+	PDPNMP_00095	gcvP	aminomethyl-transferring glycine dehydrogenase	EC:1.4.4.2, GO:0004375, GO:0019464, KEGG:K00281, SO:0001217, UniRef:UniRef50_Q827D7, UniRef:UniRef90_A0A1I3ZSJ3
contig_1	cds	103025	104239	+	PDPNMP_00096	gcvT	glycine cleavage system aminomethyltransferase GcvT	EC:2.1.2.10, GO:0004047, GO:0005737, GO:0019464, SO:0001217, UniRef:UniRef50_A0A1I3ZSN3, UniRef:UniRef90_A0A1I3ZSN3
contig_1	cds	104302	104673	+	PDPNMP_00097	gcvH	glycine cleavage system protein GcvH	GO:0005960, GO:0019464, RefSeq:WP_207340131.1, SO:0001217, UniParc:UPI001A953D22, UniRef:UniRef100_UPI001A953D22, UniRef:UniRef50_Q82JI1, UniRef:UniRef90_A0A1I3ZSP5
contig_1	cds	104989	105225	+	PDPNMP_00098		helix-turn-helix transcriptional regulator	RefSeq:WP_207340132.1, SO:0001217, UniParc:UPI001A93E6AE, UniRef:UniRef100_UPI001A93E6AE, UniRef:UniRef50_A0A2A9E7F6, UniRef:UniRef90_UPI000A567174
contig_1	cds	105595	106071	+	PDPNMP_00099		8-oxo-dGTP diphosphatase	SO:0001217, UniRef:UniRef50_D1BTE7
contig_1	cds	106293	106727	+	PDPNMP_00100		Heat shock protein Hsp20	RefSeq:WP_207340134.1, SO:0001217, UniParc:UPI001A94E6EC, UniRef:UniRef100_UPI001A94E6EC, UniRef:UniRef50_A0A919NSC5, UniRef:UniRef90_A0A1I3ZSH7
contig_1	cds	106936	108090	-	PDPNMP_00101		cysteine-S-conjugate beta-lyase	RefSeq:WP_207340135.1, SO:0001217, UniParc:UPI001A94226B, UniRef:UniRef100_UPI001A94226B, UniRef:UniRef50_A0A168FPI9, UniRef:UniRef90_A0A1I3ZU18
