# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	32079	32264	-	MOABDA_00031		hypothetical protein	RefSeq:WP_146844121.1, SO:0001217, UniParc:UPI0011664F6E, UniRef:UniRef100_A0A511JFI1, UniRef:UniRef50_A0A510V9M7, UniRef:UniRef90_A0A511JFI1
contig_1	cds	32414	34414	-	MOABDA_00032		DNA 3'-5' helicase	RefSeq:WP_146844122.1, SO:0001217, UniParc:UPI0011742B2D, UniRef:UniRef100_A0A511JES4, UniRef:UniRef50_E4NGP4, UniRef:UniRef90_A0A0T0MIU1
contig_1	cds	34525	34833	+	MOABDA_00033		NrdH-redoxin	SO:0001217, UniParc:UPI000AD24419, UniRef:UniRef100_A0A511JEV0, UniRef:UniRef50_A0A0T0MJH6, UniRef:UniRef90_A0A0T0MJH6
contig_1	cds	34826	35809	-	MOABDA_00034	nudC	NAD(+) diphosphatase	EC:3.6.1.22, GO:0000210, GO:0016787, KEGG:K03426, SO:0001217, UniParc:UPI00116D5133, UniRef:UniRef100_A0A511JEX4, UniRef:UniRef50_A0A7K3BBL2, UniRef:UniRef90_A0A0Q5JK61
contig_1	cds	35831	36868	+	MOABDA_00035		Aminoglycoside phosphotransferase	KEGG:K06979, SO:0001217, UniParc:UPI00116DD1ED, UniRef:UniRef100_A0A511JER3, UniRef:UniRef50_A0A021VQF5, UniRef:UniRef90_A0A511JER3
contig_1	cds	36865	37563	+	MOABDA_00036		Protein-tyrosine-phosphatase	RefSeq:WP_186814684.1, SO:0001217, UniParc:UPI00116B9419, UniRef:UniRef100_A0A511JER4, UniRef:UniRef50_A0A0T0MIR8, UniRef:UniRef90_A0A511JER4
contig_1	cds	37601	41182	-	MOABDA_00037		DNA 3'-5' helicase	RefSeq:WP_146844125.1, SO:0001217, UniParc:UPI00116CA55C, UniRef:UniRef100_A0A511JFA1, UniRef:UniRef50_A0A5P9Q7U3, UniRef:UniRef90_A0A511JFA1
contig_1	cds	41179	44379	-	MOABDA_00038		DNA 3'-5' helicase	RefSeq:WP_146844126.1, SO:0001217, UniParc:UPI00116EF450, UniRef:UniRef100_A0A511JER6, UniRef:UniRef50_A0A168F7L2, UniRef:UniRef90_A0A511JER6
contig_1	cds	44443	45381	-	MOABDA_00039		DUF3152 domain-containing protein	RefSeq:WP_246123165.1, SO:0001217, UniParc:UPI001170F76C, UniRef:UniRef100_A0A511JER8, UniRef:UniRef50_A0A511JER8, UniRef:UniRef90_A0A511JER8
contig_1	cds	45429	46097	+	MOABDA_00040	tetR	TetR family transcriptional regulator	RefSeq:WP_146844127.1, SO:0001217, UniParc:UPI001173F789, UniRef:UniRef100_A0A511JET8, UniRef:UniRef50_A0A511J9B8, UniRef:UniRef90_A0A0T0MIS2
contig_1	cds	46171	46401	+	MOABDA_00041		ATP-binding protein	RefSeq:WP_210768092.1, SO:0001217, UniParc:UPI000B2DF61D, UniRef:UniRef100_UPI000B2DF61D, UniRef:UniRef50_D5UI19, UniRef:UniRef90_A0A0T0MJG9
contig_1	cds	46454	47092	-	MOABDA_00042		Hydroxylase	SO:0001217, UniParc:UPI00116FE0D7, UniRef:UniRef100_A0A511JET3, UniRef:UniRef50_A0A511JA48, UniRef:UniRef90_A0A656Y8Y2
contig_1	cds	47435	49240	+	MOABDA_00043		RNA helicase	SO:0001217, UniParc:UPI001174E7DA, UniRef:UniRef100_A0A511JEV8, UniRef:UniRef50_A0A168F7Q0, UniRef:UniRef90_A0A0T0MIR1
contig_1	cds	49288	49911	-	MOABDA_00044		UPF0056 membrane protein	KEGG:K05595, RefSeq:WP_146844129.1, SO:0001217, UniParc:UPI00117549EA, UniRef:UniRef100_A0A511JEZ3, UniRef:UniRef50_A0A511FEB7, UniRef:UniRef90_A0A510VAV2
contig_1	cds	49908	50750	-	MOABDA_00045		Metal-dependent phosphoesterase	EC:3.1.3.97, KEGG:K07053, RefSeq:WP_146844130.1, SO:0001217, UniParc:UPI00116F98CD, UniRef:UniRef100_A0A511JES1, UniRef:UniRef50_A0A2A9ENU5, UniRef:UniRef90_A0A0T0MIQ2
contig_1	cds	50786	52312	+	MOABDA_00046		Xaa-Pro aminopeptidase	EC:3.4.11.9, KEGG:K01262, RefSeq:WP_146844131.1, SO:0001217, UniParc:UPI0011751C98, UniRef:UniRef100_A0A511JES6, UniRef:UniRef50_A0A2V1K810, UniRef:UniRef90_A0A511JES6
contig_1	cds	52493	53167	-	MOABDA_00047		General stress protein 17M-like domain-containing protein	RefSeq:WP_246123166.1, SO:0001217, UniParc:UPI001172BC8D, UniRef:UniRef100_A0A511JFB4, UniRef:UniRef50_A0A0Q7MSC0, UniRef:UniRef90_A0A0Q7MSC0
contig_1	cds	53275	54582	+	MOABDA_00048		Magnesium transporter	RefSeq:WP_146844132.1, SO:0001217, UniParc:UPI0011BF5918, UniRef:UniRef100_UPI0011BF5918, UniRef:UniRef50_F8A0D7, UniRef:UniRef90_A0A656Y447
contig_1	cds	54575	55138	+	MOABDA_00049		DUF1003 domain-containing protein	RefSeq:WP_146844133.1, SO:0001217, UniParc:UPI000A7D07BF, UniRef:UniRef100_A0A511JES8, UniRef:UniRef50_A4AJL4, UniRef:UniRef90_A0A0T0MIZ5
contig_1	cds	55164	56303	+	MOABDA_00050		Iron-sulfur cluster carrier protein	RefSeq:WP_146844134.1, SO:0001217, UniParc:UPI00116A2F8A, UniRef:UniRef100_A0A511JEU8, UniRef:UniRef50_P9WJN7, UniRef:UniRef90_A0A510V603
contig_1	cds	56482	57267	+	MOABDA_00051		Cytochrome C	RefSeq:WP_146844135.1, SO:0001217, UniParc:UPI00116FCBFF, UniRef:UniRef100_A0A511JFK1, UniRef:UniRef50_A0A163S2U8, UniRef:UniRef90_A0A656Y4G7
contig_1	cds	57264	58445	+	MOABDA_00052	galT	galactose-1-phosphate uridylyltransferase	EC:2.7.7.12, GO:0006012, GO:0008108, GO:0008270, KEGG:K00965, RefSeq:WP_146844136.1, SO:0001217, UniParc:UPI00116FE219, UniRef:UniRef100_A0A511JEU2, UniRef:UniRef50_A0A810L162, UniRef:UniRef90_A0A510V605
contig_1	cds	58442	59647	+	MOABDA_00053	galK	galactokinase	EC:2.7.1.6, GO:0004335, GO:0005524, GO:0006012, GO:0046835, KEGG:K00849, RefSeq:WP_146844137.1, SO:0001217, UniParc:UPI001167E217, UniRef:UniRef100_A0A511JEW4, UniRef:UniRef50_C4RNZ1, UniRef:UniRef90_A0A511JEW4
contig_1	cds	59862	60881	+	MOABDA_00054	hlyD	Secretion protein HlyD	RefSeq:WP_146844138.1, SO:0001217, UniParc:UPI001171F413, UniRef:UniRef100_A0A511JF03, UniRef:UniRef50_A0A1I3UJZ4, UniRef:UniRef90_A0A511JF03
contig_1	cds	60878	61657	+	MOABDA_00055	macB	Macrolide export ATP-binding/permease protein MacB	RefSeq:WP_146844139.1, SO:0001217, UniParc:UPI00116DD5FD, UniRef:UniRef100_A0A511JET1, UniRef:UniRef50_K0YTT1, UniRef:UniRef90_A0A511JET1
contig_1	cds	61654	62898	+	MOABDA_00056		ABC transporter permease	RefSeq:WP_146844140.1, SO:0001217, UniParc:UPI00116D658B, UniRef:UniRef100_A0A511JET4, UniRef:UniRef50_A0A163S2Q3, UniRef:UniRef90_A0A0Q5JJ88
contig_1	cds	63157	64152	+	MOABDA_00057		hypothetical protein	RefSeq:WP_146844141.1, SO:0001217, UniParc:UPI001169AEA8, UniRef:UniRef100_A0A511JFC4, UniRef:UniRef50_A0A656Y7Q4, UniRef:UniRef90_A0A0Q5JJR2
contig_1	cds	64149	65753	+	MOABDA_00058		Peptidoglycan binding-like domain-containing protein	RefSeq:WP_246123167.1, SO:0001217, UniParc:UPI001173A837, UniRef:UniRef100_A0A511JET2, UniRef:UniRef50_A0A0Q7MSJ1, UniRef:UniRef90_A0A0Q7MSJ1
contig_1	cds	65750	66469	+	MOABDA_00059	lolD	Macrolide ABC transporter ATP-binding protein	COG:COG1136, COG:M, RefSeq:WP_146844142.1, SO:0001217, UniParc:UPI001168A27D, UniRef:UniRef100_A0A511JET6, UniRef:UniRef50_A0A161XGL7, UniRef:UniRef90_A0A0Q7MXS9
contig_1	cds	66466	67713	+	MOABDA_00060		ABC transporter	RefSeq:WP_146844143.1, SO:0001217, UniParc:UPI00116EFD3B, UniRef:UniRef100_A0A511JEV7, UniRef:UniRef50_A0A542XXL1, UniRef:UniRef90_A0A0Q7MNW7
contig_1	cds	67653	68219	-	MOABDA_00061	arsR	ArsR family transcriptional regulator	RefSeq:WP_146844144.1, SO:0001217, UniParc:UPI0011672B24, UniRef:UniRef100_A0A511JFK5, UniRef:UniRef50_A0A4Y3KMC3, UniRef:UniRef90_A0A511JFK5
contig_1	cds	68265	69560	+	MOABDA_00062		MFS transporter	SO:0001217, UniParc:UPI00116F23CD, UniRef:UniRef100_A0A511JEV4, UniRef:UniRef50_A0A5P9Q7T0, UniRef:UniRef90_A0A0Q7ME43
contig_1	cds	69581	72247	-	MOABDA_00063		DUF11 domain-containing protein	RefSeq:WP_146844146.1, SO:0001217, UniParc:UPI00117488DD, UniRef:UniRef100_A0A511JEY7, UniRef:UniRef50_A0A0Q7ME58, UniRef:UniRef90_A0A511JEY7
contig_1	cds	72387	73199	-	MOABDA_00064		exodeoxyribonuclease III	EC:3.1.11.2, GO:0004518, GO:0006281, KEGG:K01142, RefSeq:WP_146844147.1, SO:0001217, UniParc:UPI00116809CC, UniRef:UniRef100_A0A511JF13, UniRef:UniRef50_A0A2X4UG93, UniRef:UniRef90_A0A0T0MIQ7
contig_1	cds	73234	73713	-	MOABDA_00065		VOC family protein	RefSeq:WP_146844148.1, SO:0001217, UniParc:UPI000B2C9507, UniRef:UniRef100_A0A511JEU3, UniRef:UniRef50_A0A126RJH8, UniRef:UniRef90_A0A511JEU3
contig_1	cds	73783	74664	-	MOABDA_00066		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	GO:0004488, RefSeq:WP_146844149.1, SO:0001217, UniParc:UPI0011710B32, UniRef:UniRef100_A0A511JEU1, UniRef:UniRef50_O32879, UniRef:UniRef90_A0A0T0MIP5
contig_1	cds	74664	75953	-	MOABDA_00067		Serine hydroxymethyltransferase	EC:2.1.2.1, KEGG:K00600, RefSeq:WP_146844150.1, SO:0001217, UniParc:UPI0011716B8C, UniRef:UniRef100_A0A511JFD2, UniRef:UniRef50_P9WGI7, UniRef:UniRef90_A0A0T0MIP3
contig_1	ncRNA-region	76019	76108	-			ZMP/ZTP riboswitch aptamer (pfl RNA motif)	RFAM:RF01750, SO:0000035
contig_1	cds	76191	77639	-	MOABDA_00068		hypothetical protein	RefSeq:WP_146844151.1, SO:0001217, UniParc:UPI0011BECEAB, UniRef:UniRef100_UPI0011BECEAB, UniRef:UniRef50_A0A511JEU4, UniRef:UniRef90_A0A511JEU4
contig_1	cds	77743	78255	-	MOABDA_00069		GCN5 family acetyltransferase	SO:0001217, UniParc:UPI00116E2B33, UniRef:UniRef100_A0A511JEU9, UniRef:UniRef50_A0A919Q6Y2, UniRef:UniRef90_A0A0T0MIN6
contig_1	cds	78295	79158	+	MOABDA_00070	purU	formyltetrahydrofolate deformylase	EC:3.5.1.10, GO:0006189, GO:0008864, RefSeq:WP_146844153.1, SO:0001217, UniParc:UPI0011718FC2, UniRef:UniRef100_A0A511JEX5, UniRef:UniRef50_A0A2T9XQG9, UniRef:UniRef90_A0A0T0MIP6
contig_1	cds	79263	80633	+	MOABDA_00071		CBM2 domain-containing protein	RefSeq:WP_146844154.1, SO:0001217, UniParc:UPI00116F85E1, UniRef:UniRef100_A0A511JFL4, UniRef:UniRef50_A0A3T1B6V8, UniRef:UniRef90_A0A511JFL4
contig_1	cds	80680	81570	-	MOABDA_00072		Transcriptional regulator, AbiEi antitoxin, Type IV TA system	SO:0001217, UniParc:UPI001169B533, UniRef:UniRef100_A0A511JEW7, UniRef:UniRef50_A0A0V8T752, UniRef:UniRef90_A0A511JEW7
contig_1	cds	81826	82998	-	MOABDA_00073	xylH	Xylose transport system permease protein XylH	RefSeq:WP_146844156.1, SO:0001217, UniParc:UPI00116F4D1D, UniRef:UniRef100_A0A511JEZ5, UniRef:UniRef50_B9K588, UniRef:UniRef90_A0A0Q5J9X9
contig_1	cds	82995	83735	-	MOABDA_00074		Sugar ABC transporter ATP-binding protein	RefSeq:WP_146844157.1, SO:0001217, UniParc:UPI00116DF352, UniRef:UniRef100_A0A511JF17, UniRef:UniRef50_A0A0F0KY88, UniRef:UniRef90_A0A0Q7MXR1
contig_1	cds	83732	84808	-	MOABDA_00075		ABC transporter substrate-binding protein	RefSeq:WP_222595388.1, SO:0001217, UniParc:UPI00116F6AC9, UniRef:UniRef100_A0A511JEV3, UniRef:UniRef50_A0A0A0B7K9, UniRef:UniRef90_A0A0Q7MNU6
contig_1	cds	84805	85989	-	MOABDA_00076		Transcriptional regulator	RefSeq:WP_146844158.1, SO:0001217, UniParc:UPI0011683040, UniRef:UniRef100_A0A511JEV2, UniRef:UniRef50_A0A5P9Q843, UniRef:UniRef90_A0A510V5Y6
contig_1	cds	86396	87688	+	MOABDA_00077		putative sugar-binding periplasmic protein	KEGG:K17315, RefSeq:WP_146844159.1, SO:0001217, UniParc:UPI0011666FAF, UniRef:UniRef100_A0A511JFE1, UniRef:UniRef50_A0A3Q9UCS9, UniRef:UniRef90_A0A656Y5V6
contig_1	cds	87812	88714	+	MOABDA_00078		Sugar ABC transporter permease	KEGG:K17316, RefSeq:WP_146844160.1, SO:0001217, UniParc:UPI000AE92D8F, UniRef:UniRef100_A0A511JEV1, UniRef:UniRef50_G9PEQ9, UniRef:UniRef90_A0A0Q5J2X7
contig_1	cds	88714	89610	+	MOABDA_00079		ABC transporter permease	KEGG:K17317, RefSeq:WP_146844161.1, SO:0001217, UniParc:UPI000AED0DB6, UniRef:UniRef100_A0A511JEW0, UniRef:UniRef50_A0A239W1N5, UniRef:UniRef90_A0A656Y416
contig_1	cds	89708	90490	-	MOABDA_00080		Sugar ABC transporter ATP-binding protein	RefSeq:WP_146844162.1, SO:0001217, UniParc:UPI0011709F3E, UniRef:UniRef100_A0A511JEY3, UniRef:UniRef50_A0A1D8FXA8, UniRef:UniRef90_A0A0T0MIX8
contig_1	cds	90550	91758	-	MOABDA_00081		Transcriptional regulator	RefSeq:WP_146844459.1, SO:0001217, UniParc:UPI0011BE8869, UniRef:UniRef100_A0A511JFM5, UniRef:UniRef50_A0A0V8TBJ9, UniRef:UniRef90_A0A0T0MJG8
contig_1	cds	91829	93010	-	MOABDA_00082	mmsB	multiple monosaccharide ABC transporter permease	GO:0016020, GO:0022857, GO:0043190, GO:0055085, RefSeq:WP_146844163.1, SO:0001217, UniParc:UPI000AFFDDCF, UniRef:UniRef100_A0A511JEX0, UniRef:UniRef50_A0A2C9SX03, UniRef:UniRef90_A0A0T0MIT6
contig_1	cds	93007	94545	-	MOABDA_00083	mmsA	multiple monosaccharide ABC transporter ATP-binding protein	GO:0043190, RefSeq:WP_146844164.1, SO:0001217, UniParc:UPI00116A9BB1, UniRef:UniRef100_A0A511JF05, UniRef:UniRef50_Q9K7C3, UniRef:UniRef90_A0A511JF05
contig_1	cds	94666	95808	-	MOABDA_00084	chvE	multiple monosaccharide ABC transporter substrate-binding protein	GO:0043190, KEGG:K10546, RefSeq:WP_146844165.1, SO:0001217, UniParc:UPI00116F793C, UniRef:UniRef100_A0A511JF20, UniRef:UniRef50_A0A376ALP9, UniRef:UniRef90_A0A0T0MIU6
contig_1	cds	96150	101939	-	MOABDA_00085		Glycosyl hydrolase family 13 catalytic domain-containing protein	EC:3.2.1.41, KEGG:K01200, RefSeq:WP_146844166.1, SO:0001217, UniParc:UPI001169F5B6, UniRef:UniRef100_A0A511JEW1, UniRef:UniRef50_A0A4Y3KNM8, UniRef:UniRef90_A0A511JEW1
contig_1	cds	102185	102913	-	MOABDA_00086		Cysteine hydrolase	RefSeq:WP_146844167.1, SO:0001217, UniParc:UPI001170A389, UniRef:UniRef100_A0A511JEW3, UniRef:UniRef50_Q1M7F4, UniRef:UniRef90_A0A0Q5JI24
contig_1	cds	102910	103470	-	MOABDA_00087		Isochorismatase-like domain-containing protein	RefSeq:WP_146844168.1, SO:0001217, UniParc:UPI00116DEC50, UniRef:UniRef100_A0A511JFF1, UniRef:UniRef50_A0A0Q7MEF9, UniRef:UniRef90_A0A0Q7MEF9
contig_1	cds	103521	104672	-	MOABDA_00088		ABC transporter substrate-binding protein PnrA-like domain-containing protein	KEGG:K07335, RefSeq:WP_146844169.1, SO:0001217, UniParc:UPI0011671FE1, UniRef:UniRef100_A0A511JEW2, UniRef:UniRef50_A0A0Q5JLK9, UniRef:UniRef90_A0A0Q5JLK9
contig_1	cds	104705	105616	-	MOABDA_00089		ABC transporter permease	KEGG:K23536, RefSeq:WP_222595389.1, SO:0001217, UniParc:UPI00116F74CE, UniRef:UniRef100_A0A511JEX6, UniRef:UniRef50_A0A6V8JYF0, UniRef:UniRef90_A0A0Q7MUH8
contig_1	cds	105613	106704	-	MOABDA_00090		ABC transporter permease	RefSeq:WP_146844170.1, SO:0001217, UniParc:UPI00116BDAEB, UniRef:UniRef100_A0A511JEZ2, UniRef:UniRef50_A0A7Y6DYM6, UniRef:UniRef90_A0A7Y6DYM6
contig_1	cds	106701	108218	-	MOABDA_00091		ABC transporter	KEGG:K23537, RefSeq:WP_146844171.1, SO:0001217, UniParc:UPI001172B2A6, UniRef:UniRef100_A0A511JFN5, UniRef:UniRef50_E3JB86, UniRef:UniRef90_A0A0Q5JHS1
contig_1	cds	108355	109011	+	MOABDA_00092		AB hydrolase-1 domain-containing protein	RefSeq:WP_146844172.1, SO:0001217, UniParc:UPI0011728031, UniRef:UniRef100_A0A511JEX9, UniRef:UniRef50_E3JB88, UniRef:UniRef90_A0A511JEX9
contig_1	cds	109131	109520	-	MOABDA_00093		Integral membrane protein	RefSeq:WP_146844173.1, SO:0001217, UniParc:UPI0011BE5D1D, UniRef:UniRef100_UPI0011BE5D1D, UniRef:UniRef50_A0A510V5X8, UniRef:UniRef90_UPI0011BE5D1D
contig_1	cds	109523	110512	-	MOABDA_00094		malate dehydrogenase	EC:1.1.1.37, GO:0006108, GO:0016615, RefSeq:WP_146844174.1, SO:0001217, UniParc:UPI0011731CF2, UniRef:UniRef100_A0A511JF27, UniRef:UniRef50_P9WK13, UniRef:UniRef90_A0A0T0MJ27
contig_1	cds	110615	111832	-	MOABDA_00095	icd	NADP-dependent isocitrate dehydrogenase	COG:C, COG:COG0538, EC:1.1.1.42, GO:0000287, GO:0004450, GO:0006102, GO:0051287, KEGG:K00031, RefSeq:WP_146844175.1, SO:0001217, UniParc:UPI0011753DB7, UniRef:UniRef100_A0A511JEX3, UniRef:UniRef50_P41939, UniRef:UniRef90_A0A4Y3KPH6
contig_1	cds	112103	113134	+	MOABDA_00096		MIP family channel protein	RefSeq:WP_146844176.1, SO:0001217, UniParc:UPI001173E51F, UniRef:UniRef100_A0A511JEW9, UniRef:UniRef50_A0A511JEW9, UniRef:UniRef90_A0A511JEW9
contig_1	cds	113198	113551	-	MOABDA_00097		DUF3017 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A919TXF5, UniRef:UniRef90_A0A0Q7MQY0
