# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	15340	16167	+	KPBGHM_00013		Haloacid dehalogenase	EC:3.1.3.104, KEGG:K21064, RefSeq:WP_146833088.1, SO:0001217, UniParc:UPI00116B5D44, UniRef:UniRef100_A0A511F7V5, UniRef:UniRef50_A0A163Q4S3, UniRef:UniRef90_A0A511F7V5
contig_1	cds	16282	17295	+	KPBGHM_00014		Transcriptional regulator	RefSeq:WP_216445570.1, SO:0001217, UniParc:UPI001C10F101, UniRef:UniRef100_UPI001C10F101, UniRef:UniRef50_A0A1I2CC84, UniRef:UniRef90_A0A511F828
contig_1	cds	17408	18796	+	KPBGHM_00015		Alpha-glucoside transport system substrate-binding protein	KEGG:K10232, RefSeq:WP_146833083.1, SO:0001217, UniParc:UPI0011BEA53B, UniRef:UniRef100_A0A7W8SDN4, UniRef:UniRef50_A0A9W5VWZ0, UniRef:UniRef90_A0A7W8SDN4
contig_1	cds	18884	19873	+	KPBGHM_00016		Alpha-glucoside transport system permease protein	KEGG:K10233, RefSeq:WP_146833080.1, SO:0001217, UniParc:UPI0011707FAB, UniRef:UniRef100_A0A511FC46, UniRef:UniRef50_A0A512T4M8, UniRef:UniRef90_A0A511FC46
contig_1	cds	19870	20847	+	KPBGHM_00017		Alpha-glucoside transport system permease protein	KEGG:K10234, RefSeq:WP_216445571.1, SO:0001217, UniParc:UPI001C119B9E, UniRef:UniRef100_UPI001C119B9E, UniRef:UniRef50_A0A0F0KJ75, UniRef:UniRef90_A0A511FAS9
contig_1	cds	20789	22099	-	KPBGHM_00018		MFS transporter	SO:0001217, UniRef:UniRef50_A0A7J5UTC8, UniRef:UniRef90_A0A511F7V6
contig_1	cds	22130	22630	+	KPBGHM_00019	merR	DNA-binding transcriptional MerR regulator	RefSeq:WP_216445573.1, SO:0001217, UniParc:UPI001C1081A8, UniRef:UniRef100_UPI001C1081A8, UniRef:UniRef50_A0A917UXA3, UniRef:UniRef90_A0A511F851
contig_1	cds	22627	23601	+	KPBGHM_00020		Conserved hypthetical membrane protein	KEGG:K11939, SO:0001217, UniRef:UniRef50_F8A3E8, UniRef:UniRef90_A0A511FA07
contig_1	cds	23712	24923	+	KPBGHM_00021		Fic family protein	RefSeq:WP_216445574.1, SO:0001217, UniParc:UPI001C1142D8, UniRef:UniRef100_UPI001C1142D8, UniRef:UniRef50_A0A3N2JJU5, UniRef:UniRef90_A0A511F830
contig_1	cds	24943	25485	-	KPBGHM_00022		Bacterial proteasome activator	SO:0001217, UniRef:UniRef50_B4V5G8, UniRef:UniRef90_A0A511F7Y6
contig_1	cds	25513	26496	-	KPBGHM_00023		NAD(P)H quinone oxidoreductase	RefSeq:WP_216445575.1, SO:0001217, UniParc:UPI001C0FFFC2, UniRef:UniRef100_UPI001C0FFFC2, UniRef:UniRef50_A0A1R4FNX5, UniRef:UniRef90_A0A511F7U9
contig_1	cds	26646	30824	+	KPBGHM_00024		histidine kinase	RefSeq:WP_216445576.1, SO:0001217, UniParc:UPI001C0F91CA, UniRef:UniRef100_UPI001C0F91CA, UniRef:UniRef50_A0A7X6KTW8, UniRef:UniRef90_A0A511F814
contig_1	cds	30874	31323	+	KPBGHM_00025		Roadblock/LAMTOR2 domain-containing protein	KEGG:K07131, RefSeq:WP_146833059.1, SO:0001217, UniParc:UPI00116C5C38, UniRef:UniRef100_A0A511F7Y9, UniRef:UniRef50_A0A1H1P596, UniRef:UniRef90_A0A542US49
contig_1	cds	31331	31705	+	KPBGHM_00026		DUF742 domain-containing protein	RefSeq:WP_146833056.1, SO:0001217, UniParc:UPI0011679FBD, UniRef:UniRef100_A0A511FC36, UniRef:UniRef50_D5ULU9, UniRef:UniRef90_A0A511FC36
contig_1	cds	31686	32336	+	KPBGHM_00027		ATP-binding protein	RefSeq:WP_371862353.1, SO:0001217, UniParc:UPI00116B1665, UniRef:UniRef100_A0A511FAS3, UniRef:UniRef50_A0A2T0Y8S8, UniRef:UniRef90_F8A3F5
contig_1	cds	32382	32798	+	KPBGHM_00028		Putative nucleic acid-binding protein	RefSeq:WP_246802900.1, SO:0001217, UniParc:UPI0011671A97, UniRef:UniRef100_A0A511F7U3, UniRef:UniRef50_A0A919U319, UniRef:UniRef90_A0A511F7U3
contig_1	cds	32819	33613	+	KPBGHM_00029		NAD(P)-dependent dehydrogenase (Short-subunit alcohol dehydrogenase family)	RefSeq:WP_146833051.1, SO:0001217, UniParc:UPI00116F8638, UniRef:UniRef100_A0A511F841, UniRef:UniRef50_A0A0J6WKQ4, UniRef:UniRef90_A0A511F841
contig_1	tRNA	33654	33744	+	KPBGHM_00030	trnS	tRNA-Ser(tga)	SO:0000269
contig_1	cds	33864	34205	+	KPBGHM_00031	padR	PadR family transcriptional regulator	RefSeq:WP_146833048.1, SO:0001217, UniParc:UPI00116942DB, UniRef:UniRef100_A0A511F9Z7, UniRef:UniRef50_A0A917EQL9, UniRef:UniRef90_A0A511F9Z7
contig_1	cds	34202	34939	+	KPBGHM_00032		Integral membrane protein	RefSeq:WP_216445577.1, SO:0001217, UniParc:UPI001C114DD4, UniRef:UniRef100_UPI001C114DD4, UniRef:UniRef50_A0A511F822, UniRef:UniRef90_A0A511F822
contig_1	cds	35030	35656	+	KPBGHM_00033		RNA polymerase sigma-70 factor (ECF subfamily)	RefSeq:WP_216445578.1, SO:0001217, UniParc:UPI001C0F8585, UniRef:UniRef100_UPI001C0F8585, UniRef:UniRef50_A0A0M0F3A3, UniRef:UniRef90_A0A511F7X8
contig_1	cds	35653	36612	+	KPBGHM_00034		hypothetical protein	RefSeq:WP_216445579.1, SO:0001217, UniParc:UPI001C11EB7C, UniRef:UniRef100_UPI001C11EB7C, UniRef:UniRef50_A0A511F7T8, UniRef:UniRef90_A0A511F7T8
contig_1	cds	36626	37009	-	KPBGHM_00035		UPF0225 protein CHO01_04860	RefSeq:WP_146833039.1, SO:0001217, UniParc:UPI00116B221A, UniRef:UniRef100_A0A511F7Z7, UniRef:UniRef50_J9S5A7, UniRef:UniRef90_A0A511F7Z7
contig_1	cds	37033	39813	-	KPBGHM_00036		Putative repeat protein (TIGR01451 family)	SO:0001217, UniRef:UniRef50_A0A919PC97, UniRef:UniRef90_A0A511F7Y0
contig_1	cds	39964	41232	+	KPBGHM_00037		Membrane protein	RefSeq:WP_146833033.1, SO:0001217, UniParc:UPI00117033CC, UniRef:UniRef100_A0A511FC33, UniRef:UniRef50_A0A1M3EMY8, UniRef:UniRef90_A0A511FC33
contig_1	tRNA	41283	41371	+	KPBGHM_00038	trnS	tRNA-Ser(gct)	SO:0000269
contig_1	cds	41647	42003	+	KPBGHM_00039		Transcriptional regulator	RefSeq:WP_216445581.1, SO:0001217, UniParc:UPI001C105458, UniRef:UniRef100_UPI001C105458, UniRef:UniRef50_A0A1L2ZNA6, UniRef:UniRef90_A0A511FHK6
contig_1	cds	42000	43655	+	KPBGHM_00040		Sulfate permease	KEGG:K03321, RefSeq:WP_216445582.1, SO:0001217, UniParc:UPI001C110E31, UniRef:UniRef100_UPI001C110E31, UniRef:UniRef50_A0A1Q2CIL3, UniRef:UniRef90_A0A511FHI6
contig_1	cds	43657	45321	-	KPBGHM_00041		ABC-2 type transport system permease protein	RefSeq:WP_216445583.1, SO:0001217, UniParc:UPI001C106504, UniRef:UniRef100_UPI001C106504, UniRef:UniRef50_A0A1J5QT15, UniRef:UniRef90_A0A511FJB8
contig_1	cds	45318	46274	-	KPBGHM_00042		ABC-2 type transport system ATP-binding protein	RefSeq:WP_216445584.1, SO:0001217, UniParc:UPI001C0FCB2A, UniRef:UniRef100_UPI001C0FCB2A, UniRef:UniRef50_O86311, UniRef:UniRef90_A0A511FHD0
contig_1	cds	46320	46982	-	KPBGHM_00043	acrR	AcrR family transcriptional regulator	RefSeq:WP_216445585.1, SO:0001217, UniParc:UPI001C10ADA6, UniRef:UniRef100_UPI001C10ADA6, UniRef:UniRef50_A0A512PCP4, UniRef:UniRef90_A0A511FHF0
contig_1	cds	47089	47274	+	KPBGHM_00044		hypothetical protein	RefSeq:WP_146840664.1, SO:0001217, UniParc:UPI00116D653A, UniRef:UniRef100_A0A511FJV8, UniRef:UniRef50_A0A511FJV8, UniRef:UniRef90_A0A511FJV8
contig_1	cds	47271	47360	+	KPBGHM_00045	kdpF	K+-transporting ATPase KdpF subunit	RefSeq:WP_146840665.1, SO:0001217, UniParc:UPI0011BD9960, UniRef:UniRef100_A0A7W8SDQ9, UniRef:UniRef50_A0A3S9W633, UniRef:UniRef90_A0A7W8SDQ9
contig_1	cds	47360	49033	+	KPBGHM_00046	kdpA	potassium-transporting ATPase subunit KdpA	EC:7.2.2.6, GO:0006813, GO:0008556, GO:0031004, KEGG:K01546, RefSeq:WP_216445586.1, SO:0001217, UniParc:UPI001C127527, UniRef:UniRef100_UPI001C127527, UniRef:UniRef50_Q0RF16, UniRef:UniRef90_A0A511FLF9
contig_1	cds	49039	51189	+	KPBGHM_00047	kdpB	potassium-transporting ATPase subunit KdpB	EC:7.2.2.6, GO:0005524, GO:0006813, GO:0008556, GO:0016020, GO:0031004, RefSeq:WP_216445587.1, SO:0001217, UniParc:UPI001C10FFCC, UniRef:UniRef100_UPI001C10FFCC, UniRef:UniRef50_Q9A7X7, UniRef:UniRef90_A0A7W8WAZ2
contig_1	cds	51218	51823	+	KPBGHM_00048	kdpC	K(+)-transporting ATPase subunit C	EC:7.2.2.6, GO:0006813, GO:0008556, GO:0031004, RefSeq:WP_216445588.1, SO:0001217, UniParc:UPI001C128C33, UniRef:UniRef100_UPI001C128C33, UniRef:UniRef50_A6W6R7, UniRef:UniRef90_A0A511FGE0
contig_1	cds	51891	53003	-	KPBGHM_00049		Putative multiple sugar transport system substrate-binding protein	KEGG:K10546, RefSeq:WP_146840185.1, SO:0001217, UniParc:UPI00117010B8, UniRef:UniRef100_A0A511FI98, UniRef:UniRef50_A9WM30, UniRef:UniRef90_A0A511FI98
contig_1	cds	53100	54386	-	KPBGHM_00050	mmsB	multiple monosaccharide ABC transporter permease	GO:0016020, GO:0022857, GO:0043190, GO:0055085, RefSeq:WP_146840187.1, SO:0001217, UniParc:UPI00116C9B57, UniRef:UniRef100_A0A511FGA6, UniRef:UniRef50_A0A024H5C2, UniRef:UniRef90_A0A511FGA6
contig_1	cds	54411	55961	-	KPBGHM_00051	mmsA	multiple monosaccharide ABC transporter ATP-binding protein	EC:7.5.2.-, GO:0043190, KEGG:K10548, RefSeq:WP_216445589.1, SO:0001217, UniParc:UPI001C1116B3, UniRef:UniRef100_UPI001C1116B3, UniRef:UniRef50_Q9K7C3, UniRef:UniRef90_A0A511FGB3
contig_1	cds	56213	57004	-	KPBGHM_00052		ABC transporter ATP-binding protein	RefSeq:WP_146840207.1, SO:0001217, UniParc:UPI0011BEB6D3, UniRef:UniRef100_A0A511FIV4, UniRef:UniRef50_A0A0D7PJN3, UniRef:UniRef90_A0A511FIV4
contig_1	cds	57032	58207	-	KPBGHM_00053	nagC	NagC family transcriptional regulator	RefSeq:WP_146840191.1, SO:0001217, UniParc:UPI001169D186, UniRef:UniRef100_A0A511FKC4, UniRef:UniRef50_A0A0V8TBJ9, UniRef:UniRef90_A0A511FKC4
contig_1	cds	58373	60052	+	KPBGHM_00054		FAD-binding dehydrogenase	GO:0016627, KEGG:K07077, RefSeq:WP_216445590.1, SO:0001217, UniParc:UPI001C100BB9, UniRef:UniRef100_UPI001C100BB9, UniRef:UniRef50_A0A561U3B5, UniRef:UniRef90_A0A511FG97
contig_1	cds	60153	60986	+	KPBGHM_00055		Lipoprotein	RefSeq:WP_216445591.1, SO:0001217, UniParc:UPI001C1254C9, UniRef:UniRef100_UPI001C1254C9, UniRef:UniRef50_A0A2R7RF10, UniRef:UniRef90_A0A511FGE6
contig_1	cds	61045	61767	+	KPBGHM_00056		Class F sortase	RefSeq:WP_216445592.1, SO:0001217, UniParc:UPI001C0F8694, UniRef:UniRef100_UPI001C0F8694, UniRef:UniRef50_A0A511Z1D2, UniRef:UniRef90_A0A511FGF7
contig_1	cds	61764	62408	+	KPBGHM_00057		RNA polymerase sigma factor	RefSeq:WP_246581614.1, SO:0001217, UniParc:UPI0017DA6EB9, UniRef:UniRef100_A0A7W8SDY8, UniRef:UniRef50_F8A7U5, UniRef:UniRef90_A0A7W8SDY8
contig_1	cds	62395	63201	+	KPBGHM_00058	rskA	Anti-sigma K factor RskA C-terminal domain-containing protein	RefSeq:WP_216445593.1, SO:0001217, UniParc:UPI001C1274F0, UniRef:UniRef100_UPI001C1274F0, UniRef:UniRef50_A0A0A0B309, UniRef:UniRef90_A0A511FGF3
contig_1	cds	63324	64634	-	KPBGHM_00059		Putative ABC transport system permease protein	RefSeq:WP_216445594.1, SO:0001217, UniParc:UPI001C11B354, UniRef:UniRef100_UPI001C11B354, UniRef:UniRef50_A0A0F0L1Y6, UniRef:UniRef90_A0A511FIA8
contig_1	cds	64634	65371	-	KPBGHM_00060		Peptide ABC transporter ATP-binding protein	RefSeq:WP_372449343.1, SO:0001217, UniParc:UPI00355689EF, UniRef:UniRef100_UPI00355689EF, UniRef:UniRef50_A0A161XGL7, UniRef:UniRef90_A0A511FGB4
contig_1	cds	65368	67083	-	KPBGHM_00061		Peptidoglycan binding-like domain-containing protein	RefSeq:WP_246581615.1, SO:0001217, UniParc:UPI001FE5F5DA, UniRef:UniRef100_UPI001FE5F5DA, UniRef:UniRef50_A0A0Q7MSJ1, UniRef:UniRef90_A0A511FGC2
contig_1	cds	67076	68143	-	KPBGHM_00062		Lipoprotein	RefSeq:WP_216445595.1, SO:0001217, UniParc:UPI001C0FCCF6, UniRef:UniRef100_UPI001C0FCCF6, UniRef:UniRef50_A0A919U300, UniRef:UniRef90_A0A511FIW3
contig_1	tRNA	68412	68484	+	KPBGHM_00063	trnR	tRNA-Arg(acg)	SO:0001036
contig_1	cds	68918	69838	+	KPBGHM_00064		helix-turn-helix domain-containing protein	RefSeq:WP_216445596.1, SO:0001217, UniParc:UPI001C11F5A6, UniRef:UniRef100_UPI001C11F5A6, UniRef:UniRef50_UPI001C11F5A6, UniRef:UniRef90_UPI001C11F5A6
contig_1	cds	69896	70267	+	KPBGHM_00065		hypothetical protein	RefSeq:WP_216445597.1, SO:0001217, UniParc:UPI001C103E59, UniRef:UniRef100_UPI001C103E59, UniRef:UniRef50_UPI001C103E59, UniRef:UniRef90_UPI001C103E59
contig_1	cds	70467	71246	+	KPBGHM_00066	parA	ParA family protein	KEGG:K03496, RefSeq:WP_216445598.1, SO:0001217, UniParc:UPI001C0F3DF8, UniRef:UniRef100_UPI001C0F3DF8, UniRef:UniRef50_A0A0M5KV60, UniRef:UniRef90_UPI001C0F3DF8
contig_1	cds	71243	71542	+	KPBGHM_00067		hypothetical protein	RefSeq:WP_216445599.1, SO:0001217, UniParc:UPI001C10E7A7, UniRef:UniRef100_UPI001C10E7A7, UniRef:UniRef50_UPI001C10E7A7, UniRef:UniRef90_UPI001C10E7A7
contig_1	cds	71632	72168	+	KPBGHM_00068		hypothetical protein	RefSeq:WP_216445600.1, SO:0001217, UniParc:UPI001C11C54E, UniRef:UniRef100_UPI001C11C54E, UniRef:UniRef50_A0A3M2JN49, UniRef:UniRef90_UPI001C11C54E
contig_1	cds	72497	72991	+	KPBGHM_00069		hypothetical protein	RefSeq:WP_216445601.1, SO:0001217, UniParc:UPI001C11B66F, UniRef:UniRef100_UPI001C11B66F, UniRef:UniRef50_UPI001C11B66F, UniRef:UniRef90_UPI001C11B66F
contig_1	cds	73086	74933	+	KPBGHM_00070		hypothetical protein	RefSeq:WP_216445602.1, SO:0001217, UniParc:UPI001C10D2AA, UniRef:UniRef100_UPI001C10D2AA, UniRef:UniRef50_UPI001C10D2AA, UniRef:UniRef90_UPI001C10D2AA
contig_1	cds	75179	75565	-	KPBGHM_00071		hypothetical protein	RefSeq:WP_216445603.1, SO:0001217, UniParc:UPI001C10A567, UniRef:UniRef100_UPI001C10A567, UniRef:UniRef50_UPI001C10A567, UniRef:UniRef90_UPI001C10A567
contig_1	cds	75640	76476	-	KPBGHM_00072		hypothetical protein	
contig_1	cds	76595	76882	-	KPBGHM_00073		glutaredoxin family protein	RefSeq:WP_308168795.1, SO:0001217, UniParc:UPI0027E16E30, UniRef:UniRef100_UPI0027E16E30, UniRef:UniRef50_A0A511YYI6, UniRef:UniRef90_UPI0027E16E30
contig_1	cds	76926	78233	-	KPBGHM_00074		Metalloendopeptidase	RefSeq:WP_246581652.1, SO:0001217, UniParc:UPI001FE5EF83, UniRef:UniRef100_UPI001FE5EF83, UniRef:UniRef50_A0A0Q5J2G2, UniRef:UniRef90_A0A511FI01
contig_1	cds	78329	78565	-	KPBGHM_00075		SHOCT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A511FI00, UniRef:UniRef90_A0A511FI00
contig_1	cds	78767	79984	+	KPBGHM_00076		Putative membrane protein	SO:0001217, UniRef:UniRef50_A0A511YTQ8, UniRef:UniRef90_A0A511FKF8
contig_1	cds	80028	80816	-	KPBGHM_00077		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	RefSeq:WP_216445608.1, SO:0001217, UniParc:UPI001C103ED2, UniRef:UniRef100_UPI001C103ED2, UniRef:UniRef50_E6SBF8, UniRef:UniRef90_A0A7X6KYD0
contig_1	cds	80960	81739	+	KPBGHM_00078	ompR	DNA-binding response OmpR family regulator	SO:0001217, UniParc:UPI0011707E9B, UniRef:UniRef100_A0A511FL05, UniRef:UniRef50_A0A087DTW7, UniRef:UniRef90_A0A511FL05
contig_1	cds	81736	82869	+	KPBGHM_00079		histidine kinase	RefSeq:WP_216445609.1, SO:0001217, UniParc:UPI001C0F8BF3, UniRef:UniRef100_UPI001C0F8BF3, UniRef:UniRef50_A0A1G6SXC8, UniRef:UniRef90_A0A511FGZ4
contig_1	cds	83259	84230	+	KPBGHM_00080		Cytochrome C biogenesis protein transmembrane domain-containing protein	RefSeq:WP_216445611.1, SO:0001217, UniParc:UPI001C11B2ED, UniRef:UniRef100_UPI001C11B2ED, UniRef:UniRef50_A0A511FH60, UniRef:UniRef90_A0A511FH60
contig_1	cds	84227	84853	+	KPBGHM_00081		Peroxiredoxin	RefSeq:WP_216445612.1, SO:0001217, UniParc:UPI001C100C9A, UniRef:UniRef100_UPI001C100C9A, UniRef:UniRef50_A0A4V2JSY0, UniRef:UniRef90_A0A511FH74
contig_1	cds	84881	85018	+	KPBGHM_00082		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7X6R0M2
contig_1	cds	85062	85679	+	KPBGHM_00083		DUF305 domain-containing protein	RefSeq:WP_146840528.1, SO:0001217, UniParc:UPI00116B93D6, UniRef:UniRef100_A0A511FH54, UniRef:UniRef50_A0A1M3EUR7, UniRef:UniRef90_A0A511FH54
contig_1	cds	85867	86151	+	KPBGHM_00084		DUF2933 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1M3EUW7, UniRef:UniRef90_A0A511FIZ1
contig_1	cds	86263	87684	-	KPBGHM_00085		D-alanyl-D-alanine carboxypeptidase family protein	SO:0001217, UniRef:UniRef50_A0A7X6KY74, UniRef:UniRef90_UPI001C120DD6
contig_1	cds	87832	88245	-	KPBGHM_00086		hypothetical protein	RefSeq:WP_216445616.1, SO:0001217, UniParc:UPI001C1267D7, UniRef:UniRef100_UPI001C1267D7, UniRef:UniRef50_D5UE71, UniRef:UniRef90_UPI001C1267D7
contig_1	cds	88408	88695	+	KPBGHM_00087		Transposase	RefSeq:WP_372449344.1, SO:0001217, UniParc:UPI0035572BDF, UniRef:UniRef100_UPI0035572BDF, UniRef:UniRef50_A0A4Y4B5F3, UniRef:UniRef90_A0A222X7D5
contig_1	cds	89522	91177	-	KPBGHM_00088	lnt	apolipoprotein N-acyltransferase	EC:2.3.1.269, GO:0016020, GO:0016410, GO:0042158, KEGG:K03820, RefSeq:WP_216445617.1, SO:0001217, UniParc:UPI001C11CF8F, UniRef:UniRef100_UPI001C11CF8F, UniRef:UniRef50_A0A511FL12, UniRef:UniRef90_UPI001C11CF8F
contig_1	cds	91639	92955	-	KPBGHM_00089		prolipoprotein diacylglyceryl transferase family protein	SO:0001217, UniRef:UniRef50_A0A1M3F2K2, UniRef:UniRef90_UPI001C0FB747
contig_1	cds	93064	93345	-	KPBGHM_00090	frmR	DNA-binding FrmR family transcriptional regulator	KEGG:K21600, RefSeq:WP_216445619.1, SO:0001217, UniParc:UPI001C104715, UniRef:UniRef100_UPI001C104715, UniRef:UniRef50_O07434, UniRef:UniRef90_A0A511FH71
contig_1	cds	93406	96204	-	KPBGHM_00091		Cu+-exporting ATPase	EC:7.2.2.8, KEGG:K17686, RefSeq:WP_216445620.1, SO:0001217, UniParc:UPI001C11310B, UniRef:UniRef100_UPI001C11310B, UniRef:UniRef50_K4QY33, UniRef:UniRef90_A0A511FH82
contig_1	cds	96830	99838	+	KPBGHM_00092		Na+/H+ antiporter subunit A	RefSeq:WP_216445621.1, SO:0001217, UniParc:UPI001C123906, UniRef:UniRef100_UPI001C123906, UniRef:UniRef50_S3ABN8, UniRef:UniRef90_UPI001C123906
contig_1	cds	100090	100245	-	KPBGHM_00093		hypothetical protein	
contig_1	cds	100245	100958	-	KPBGHM_00094		class E sortase	RefSeq:WP_216445622.1, SO:0001217, UniParc:UPI001C1244C6, UniRef:UniRef100_UPI001C1244C6, UniRef:UniRef50_J1HKA9, UniRef:UniRef90_UPI001C1244C6
contig_1	cds	101752	102540	-	KPBGHM_00095		ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A385FY01, UniRef:UniRef90_F8A551
contig_1	cds	102597	104120	-	KPBGHM_00096		Mu transposase C-terminal domain-containing protein	RefSeq:WP_246581617.1, SO:0001217, UniParc:UPI001FEB8B96, UniRef:UniRef100_UPI001FEB8B96, UniRef:UniRef50_S3A5J1, UniRef:UniRef90_UPI001FEB8B96
contig_1	cds	104134	104763	-	KPBGHM_00097	spoIVCA	Resolvase domain protein	COG:COG1961, COG:L, KEGG:K14060, RefSeq:WP_146840845.1, SO:0001217, UniParc:UPI00116A8F2B, UniRef:UniRef100_A0A511FI06, UniRef:UniRef50_F8A553, UniRef:UniRef90_F8A553
contig_1	cds	105162	106532	-	KPBGHM_00098	merA	mercury(II) reductase	COG:C, COG:COG1249, EC:1.16.1.1, GO:0016152, GO:0045340, GO:0046689, GO:0050660, GO:0050661, GO:0050787, KEGG:K00520, NCBIFam:TIGR02053.1, RefSeq:WP_034228832.1, SO:0001217, UniParc:UPI000437B086, UniRef:UniRef100_A0A511FHY0, UniRef:UniRef50_H6RQ10, UniRef:UniRef90_A0A7X6R0P3
contig_1	cds	106614	107012	+	KPBGHM_00099	merR	DNA-binding transcriptional MerR regulator	COG:COG0789, COG:K, RefSeq:WP_013884816.1, SO:0001217, UniParc:UPI0002128AD3, UniRef:UniRef100_A0A511FI16, UniRef:UniRef50_F8A422, UniRef:UniRef90_A0A511FI16
contig_1	cds	107122	107373	-	KPBGHM_00100		hypothetical protein	
contig_1	cds	107498	107788	-	KPBGHM_00101		Insertion element IS402-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F0M1G7
contig_1	cds	108266	108904	-	KPBGHM_00102		C40 family peptidase	SO:0001217, UniRef:UniRef50_A0A4Y3KN32, UniRef:UniRef90_UPI001C116B93
contig_1	ncRNA-region	109044	109195	-			c-di-AMP riboswitch aptamer (ydaO/yuaA leader)	RFAM:RF00379, SO:0000140
contig_1	cds	109539	110939	+	KPBGHM_00103		FtsP/CotA-like multicopper oxidase with cupredoxin domain	RefSeq:WP_216445626.1, SO:0001217, UniParc:UPI001C1027CC, UniRef:UniRef100_UPI001C1027CC, UniRef:UniRef50_A0A0Q6FVA0, UniRef:UniRef90_A0A511FHH1
