# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	20616	21923	-	NDFEDG_00016		allantoate amidohydrolase	GO:0016813, RefSeq:WP_307722696.1, SO:0001217, UniParc:UPI00051F44D4, UniRef:UniRef100_A0A0A0B9B7, UniRef:UniRef50_A0A0A0B9B7, UniRef:UniRef90_A0A0A0B9B7
contig_1	cds	21920	23152	-	NDFEDG_00017		(S)-ureidoglycine-glyoxylate aminotransferase	EC:2.6.1.112, KEGG:K00839, RefSeq:WP_034630954.1, SO:0001217, UniParc:UPI00051F351F, UniRef:UniRef100_A0A0A0B4U6, UniRef:UniRef50_A0A085JJ52, UniRef:UniRef90_A0A7W4UEK8
contig_1	cds	23210	24580	-	NDFEDG_00018		Amidase domain-containing protein	RefSeq:WP_052104201.1, SO:0001217, UniParc:UPI000689BC8C, UniRef:UniRef100_UPI000689BC8C, UniRef:UniRef50_A0A0A0B7T7, UniRef:UniRef90_A0A0A0B7T7
contig_1	cds	24642	25736	-	NDFEDG_00019		Formamidase	RefSeq:WP_034630974.1, SO:0001217, UniParc:UPI00054F4174, UniRef:UniRef100_A0A4Y3KNS4, UniRef:UniRef50_A0A251YLT8, UniRef:UniRef90_A0A4Y3KNS4
contig_1	cds	25935	27515	+	NDFEDG_00020	cpsY	Exopolysaccharide phosphotransferase CpsY	RefSeq:WP_211254562.1, SO:0001217, UniParc:UPI00051F3124, UniRef:UniRef100_A0A0A0B6N1, UniRef:UniRef50_Q5YQ21, UniRef:UniRef90_A0A7W4YAI0
contig_1	cds	27652	28587	+	NDFEDG_00021		3',5'-cyclic-nucleotide phosphodiesterase	SO:0001217, UniRef:UniRef50_C1A2D8, UniRef:UniRef90_A0A0A0B9B2
contig_1	cds	28800	29510	+	NDFEDG_00022		Phosphomannomutase	SO:0001217, UniParc:UPI00051F3765, UniRef:UniRef100_A0A0A0B4U1, UniRef:UniRef50_E0QRY0, UniRef:UniRef90_A0A7W4YAN7
contig_1	cds	29657	29854	+	NDFEDG_00023		hypothetical protein	RefSeq:WP_034630951.1, SO:0001217, UniParc:UPI00051F3003, UniRef:UniRef100_A0A0A0B7T2, UniRef:UniRef50_A0A0A0B7T2, UniRef:UniRef90_A0A0A0B7T2
contig_1	cds	30110	31132	+	NDFEDG_00024		3-oxoacyl-ACP synthase III	EC:2.3.3.20, GO:0004315, GO:0006633, KEGG:K22317, RefSeq:WP_034630949.1, SO:0001217, UniParc:UPI00051F2D19, UniRef:UniRef100_A0A0A0B6M1, UniRef:UniRef50_A0A168FML0, UniRef:UniRef90_A0A7W4UEN8
contig_1	cds	31129	34161	+	NDFEDG_00025		Hydrolase	SO:0001217, UniParc:UPI00051F478E, UniRef:UniRef100_A0A0A0B6M6, UniRef:UniRef50_A0A7Z8NPD6, UniRef:UniRef90_A0A0A0B6M6
contig_1	cds	34158	35147	+	NDFEDG_00026		Nucleoside-diphosphate sugar epimerase	EC:1.1.1.412, KEGG:K22320, RefSeq:WP_034630942.1, SO:0001217, UniParc:UPI00051F4D47, UniRef:UniRef100_A0A0A0B9A7, UniRef:UniRef50_A0A078MSP9, UniRef:UniRef90_A0A0A0B9A7
contig_1	cds	35257	35934	-	NDFEDG_00027		Haloacid dehalogenase	RefSeq:WP_052104198.1, SO:0001217, UniParc:UPI00051F36AC, UniRef:UniRef100_A0A0A0B4T6, UniRef:UniRef50_A0A2T9XTN5, UniRef:UniRef90_A0A0A0B4T6
contig_1	cds	35925	36383	-	NDFEDG_00028		PTS glucose transporter subunit IIA	RefSeq:WP_034630940.1, SO:0001217, UniParc:UPI00051F4335, UniRef:UniRef100_A0A0A0B7S6, UniRef:UniRef50_A0A0P0SBS0, UniRef:UniRef90_A0A0A0B7S6
contig_1	cds	36383	36613	-	NDFEDG_00029		PTS EIIB type-1 domain-containing protein	RefSeq:WP_034630937.1, SO:0001217, UniParc:UPI00051F3FAD, UniRef:UniRef100_A0A0A0B6L8, UniRef:UniRef50_A0A0A0B6L8, UniRef:UniRef90_A0A0A0B6L8
contig_1	cds	36690	36923	-	NDFEDG_00030		PTS sugar transporter	RefSeq:WP_034630932.1, SO:0001217, UniParc:UPI00051F4617, UniRef:UniRef100_A0A0A0B6M2, UniRef:UniRef50_K0K9V9, UniRef:UniRef90_A0A4Y3KPW6
contig_1	cds	36940	37758	-	NDFEDG_00031		HTH gntR-type domain-containing protein	RefSeq:WP_246056231.1, SO:0001217, UniParc:UPI00051F4399, UniRef:UniRef100_A0A0A0B9A2, UniRef:UniRef50_A0A402DUY7, UniRef:UniRef90_A0A0A0B9A2
contig_1	cds	37967	39526	+	NDFEDG_00032		PTS sugar transporter subunit IIA	SO:0001217, UniParc:UPI00051F29C8, UniRef:UniRef100_A0A0A0B4S9, UniRef:UniRef50_A0A7J9URI5, UniRef:UniRef90_A0A0A0B4S9
contig_1	cds	39523	41211	+	NDFEDG_00033		Phosphoenolpyruvate-protein phosphotransferase	RefSeq:WP_141371816.1, SO:0001217, UniParc:UPI001143806C, UniRef:UniRef100_A0A4Y3KSB4, UniRef:UniRef50_A0A7Y0GQX8, UniRef:UniRef90_A0A7W4YB75
contig_1	cds	41243	41503	-	NDFEDG_00034		HPr domain-containing protein	RefSeq:WP_034630914.1, SO:0001217, UniParc:UPI00051F251B, UniRef:UniRef100_A0A0A0B6M9, UniRef:UniRef50_A0A161HR11, UniRef:UniRef90_A0A0A0B6M9
contig_1	cds	41654	42535	+	NDFEDG_00035		L,D-TPase catalytic domain-containing protein	RefSeq:WP_034630910.1, SO:0001217, UniParc:UPI00051F244E, UniRef:UniRef100_A0A0A0B6N7, UniRef:UniRef50_A0A0A0B6N7, UniRef:UniRef90_A0A0A0B6N7
contig_1	cds	42682	43494	-	NDFEDG_00036		Amino acid permease/ SLC12A domain-containing protein	SO:0001217, UniParc:UPI00116F5820, UniRef:UniRef100_A0A4Y3KT95, UniRef:UniRef50_A0A4Y3KT95, UniRef:UniRef90_A0A4Y3KT95
contig_1	cds	43501	44112	-	NDFEDG_00037		Amino acid permease/ SLC12A domain-containing protein	SO:0001217, UniParc:UPI0011737B16, UniRef:UniRef100_A0A4Y3KNU5, UniRef:UniRef50_A0A4Y3KNU5, UniRef:UniRef90_A0A4Y3KNU5
contig_1	cds	44290	45285	+	NDFEDG_00038		ABC-2 type transport system ATP-binding protein	RefSeq:WP_141371817.1, SO:0001217, UniParc:UPI001141EAF0, UniRef:UniRef100_A0A4Y3KT33, UniRef:UniRef50_E9SV69, UniRef:UniRef90_A0A7W4UFN8
contig_1	cds	45282	46124	+	NDFEDG_00039		Transport permease protein	KEGG:K25140, RefSeq:WP_141371818.1, SO:0001217, UniParc:UPI001142D130, UniRef:UniRef100_A0A4Y3KNU8, UniRef:UniRef50_A0A0A0C077, UniRef:UniRef90_A0A4Y3KNU8
contig_1	cds	46196	47566	+	NDFEDG_00040		6-hydroxy-D-nicotine oxidase	RefSeq:WP_141371819.1, SO:0001217, UniParc:UPI0011421BA0, UniRef:UniRef100_A0A4Y3KPX5, UniRef:UniRef50_A0A0Q5IL33, UniRef:UniRef90_A0A4Y3KPX5
contig_1	cds	47855	48610	+	NDFEDG_00041		Methyltransferase type 11 domain-containing protein	RefSeq:WP_141371820.1, SO:0001217, UniParc:UPI0011451AC8, UniRef:UniRef100_A0A4Y3KQ84, UniRef:UniRef50_A0A6F8XYG3, UniRef:UniRef90_A0A4Y3KQ84
contig_1	cds	48644	52549	-	NDFEDG_00042		DUF11 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4Y3KRR9, UniRef:UniRef90_A0A4Y3KRR9
contig_1	cds	52738	53010	+	NDFEDG_00043		acylphosphatase	RefSeq:WP_141371822.1, SO:0001217, UniParc:UPI00114235DD, UniRef:UniRef100_UPI00114235DD, UniRef:UniRef50_A0A542DUY6, UniRef:UniRef90_A0A7W4UEI5
contig_1	cds	53025	54482	-	NDFEDG_00044		Pyruvate, phosphate dikinase	RefSeq:WP_141371823.1, SO:0001217, UniParc:UPI001141C956, UniRef:UniRef100_A0A4Y3KR72, UniRef:UniRef50_A0AAU5LDK6, UniRef:UniRef90_A0A4Y3KR72
contig_1	cds	54609	55094	+	NDFEDG_00045		DNA-binding protein	SO:0001217, UniParc:UPI00051F37AB, UniRef:UniRef100_A0A0A0B3T2, UniRef:UniRef50_A0A0A0B3T2, UniRef:UniRef90_A0A0A0B3T2
contig_1	cds	55091	55723	+	NDFEDG_00046		Transcriptional regulator	RefSeq:WP_034635454.1, SO:0001217, UniParc:UPI00051F4134, UniRef:UniRef100_A0A0A0B2S7, UniRef:UniRef50_F2R8B6, UniRef:UniRef90_A0A7W4YAG8
contig_1	cds	55861	57474	-	NDFEDG_00047	ligD	Bifunctional non-homologous end joining protein LigD	EC:6.5.1.1, KEGG:K01971, SO:0001217, UniParc:UPI001168C037, UniRef:UniRef100_A0A4Y3KNV1, UniRef:UniRef50_A0A511FER6, UniRef:UniRef90_A0A7W4YB68
contig_1	cds	57742	58443	-	NDFEDG_00048		8-oxo-dGTP diphosphatase	RefSeq:WP_034635449.1, SO:0001217, UniParc:UPI00051F1E1C, UniRef:UniRef100_A0A0A0B586, UniRef:UniRef50_A0A841DEY3, UniRef:UniRef90_A0A7W4YAL9
contig_1	cds	58527	59531	+	NDFEDG_00049		Band 7 domain-containing protein	RefSeq:WP_034635447.1, SO:0001217, UniParc:UPI00051F4F71, UniRef:UniRef100_A0A0A0B0W3, UniRef:UniRef50_A0A0H3D8G2, UniRef:UniRef90_A0A0A0B0W3
contig_1	cds	59533	60426	+	NDFEDG_00050		Inorganic polyphosphate/ATP-NAD kinase	EC:2.7.1.23, KEGG:K00858, RefSeq:WP_034635444.1, SO:0001217, UniParc:UPI00051F4588, UniRef:UniRef100_A0A0A0B3S6, UniRef:UniRef50_A0A1I3UN92, UniRef:UniRef90_A0A4Y3KPY4
contig_1	cds	60454	60855	-	NDFEDG_00051		Ferredoxin	RefSeq:WP_034635441.1, SO:0001217, UniParc:UPI00051F30A0, UniRef:UniRef100_A0A0A0B2S0, UniRef:UniRef50_A0A024GYB2, UniRef:UniRef90_A0A0A0B2S0
contig_1	cds	61053	61433	-	NDFEDG_00052		Catechol 2,3-dioxygenase-like lactoylglutathione lyase family enzyme	RefSeq:WP_034635439.1, SO:0001217, UniParc:UPI00051F1D8A, UniRef:UniRef100_A0A0A0B2N4, UniRef:UniRef50_A0A7W4UFB8, UniRef:UniRef90_A0A7W4UFB8
contig_1	cds	61630	62886	+	NDFEDG_00053		Putative trans-acting enoyl reductase	RefSeq:WP_141371824.1, SO:0001217, UniParc:UPI001141B5A7, UniRef:UniRef100_A0A4Y3KSD5, UniRef:UniRef50_A0A3Q9WIV8, UniRef:UniRef90_A0A4Y3KSD5
contig_1	cds	62904	63479	+	NDFEDG_00054		MOSC domain-containing protein	RefSeq:WP_141371825.1, SO:0001217, UniParc:UPI001143FD0A, UniRef:UniRef100_A0A4Y3KR82, UniRef:UniRef50_A0A4Q7YBV5, UniRef:UniRef90_A0A4Y3KR82
contig_1	cds	63607	63969	+	NDFEDG_00055	padR	DNA-binding PadR family transcriptional regulator	RefSeq:WP_034630573.1, SO:0001217, UniParc:UPI00051F23AB, UniRef:UniRef100_A0A0A0B578, UniRef:UniRef50_Q5YYH2, UniRef:UniRef90_A0A7W4UEJ9
contig_1	cds	63969	65318	+	NDFEDG_00056		DUF4153 domain-containing protein	RefSeq:WP_034630596.1, SO:0001217, UniParc:UPI00051F423D, UniRef:UniRef100_A0A0A0B860, UniRef:UniRef50_Q0SK55, UniRef:UniRef90_A0A0A0B860
contig_1	cds	65520	66875	+	NDFEDG_00057		Gluconate transporter	RefSeq:WP_034630568.1, SO:0001217, UniParc:UPI00051F2651, UniRef:UniRef100_A0A0A0B6Z4, UniRef:UniRef50_A0A0U4B6B1, UniRef:UniRef90_A0A0A0B6Z4
contig_1	cds	67063	67479	-	NDFEDG_00058		Oxidoreductase	RefSeq:WP_034630562.1, SO:0001217, UniParc:UPI00051F49E8, UniRef:UniRef100_A0A0A0B735, UniRef:UniRef50_D5UBW1, UniRef:UniRef90_A0A0A0B735
contig_1	cds	67779	68612	-	NDFEDG_00059	bltR2	Putative transcriptional regulator, MerR family	COG:COG4978, COG:T, SO:0001217, UniParc:UPI0011701AFB, UniRef:UniRef100_A0A4Y3KNW1, UniRef:UniRef50_A0A143QJ01, UniRef:UniRef90_A6WBL8
contig_1	cds	68652	69011	+	NDFEDG_00060		SnoaL-like domain-containing protein	RefSeq:WP_034630554.1, SO:0001217, UniParc:UPI00051F3B28, UniRef:UniRef100_A0A0A0B568, UniRef:UniRef50_U5VUD0, UniRef:UniRef90_A0A0A0B568
contig_1	cds	69053	69841	+	NDFEDG_00061	fabG	Short-chain dehydrogenase/reductase SDR	COG:COG1028, COG:I, RefSeq:WP_084142720.1, SO:0001217, UniParc:UPI00051F2BDC, UniRef:UniRef100_A0A0A0B846, UniRef:UniRef50_A0A7R8RKD0, UniRef:UniRef90_A6WBL6
contig_1	cds	70030	70356	-	NDFEDG_00062	tfoX	TfoX N-terminal domain-containing protein	RefSeq:WP_034630590.1, SO:0001217, UniParc:UPI00051F3DE2, UniRef:UniRef100_A0A0A0B6Y9, UniRef:UniRef50_A0A0A0B6Y9, UniRef:UniRef90_A0A0A0B6Y9
contig_1	cds	70353	70958	-	NDFEDG_00063		Mycothiol-dependent maleylpyruvate isomerase metal-binding domain-containing protein	SO:0001217, UniParc:UPI00051F4AE4, UniRef:UniRef100_A0A0A0B6Z2, UniRef:UniRef50_W5TSC6, UniRef:UniRef90_A0A0A0B6Z2
contig_1	cds	71017	72018	-	NDFEDG_00064		RNA polymerase sigma70 factor	RefSeq:WP_052104178.1, SO:0001217, UniParc:UPI00051F21FB, UniRef:UniRef100_A0A0A0B9N0, UniRef:UniRef50_A0A7X6RJM3, UniRef:UniRef90_A0A0A0B9N0
contig_1	cds	72412	72891	-	NDFEDG_00065		Histidine kinase	RefSeq:WP_084142719.1, SO:0001217, UniParc:UPI00051F30A4, UniRef:UniRef100_A0A0A0B553, UniRef:UniRef50_A0A0A0B553, UniRef:UniRef90_A0A0A0B553
contig_1	cds	73226	73654	+	NDFEDG_00066		GAF domain-containing protein	RefSeq:WP_169744027.1, SO:0001217, UniParc:UPI00116DC652, UniRef:UniRef100_A0A0A0B6Z7, UniRef:UniRef50_A0A0A0BQX2, UniRef:UniRef90_A0A0A0B6Z7
contig_1	cds	74001	74684	+	NDFEDG_00067		ANTAR domain-containing protein	RefSeq:WP_141371827.1, SO:0001217, UniParc:UPI000AB83FFE, UniRef:UniRef100_A0A4Y3KNX2, UniRef:UniRef50_A0A0A0B739, UniRef:UniRef90_A0A0A0B739
contig_1	cds	74834	75619	+	NDFEDG_00068		Transcription antitermination regulator	RefSeq:WP_052104177.1, SO:0001217, UniParc:UPI00051F4471, UniRef:UniRef100_A0A0A0B828, UniRef:UniRef50_A0A0A0B844, UniRef:UniRef90_A0A0A0B828
contig_1	cds	75622	76302	+	NDFEDG_00069		ANTAR domain-containing protein	RefSeq:WP_034630530.1, SO:0001217, UniParc:UPI00051F470A, UniRef:UniRef100_A0A0A0B9P4, UniRef:UniRef50_A0A0A0B8X6, UniRef:UniRef90_A0A0A0B9P4
contig_1	tRNA	76852	76925	-	NDFEDG_00070	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	cds	76977	77456	-	NDFEDG_00071		3-demethylubiquinone-9 3-methyltransferase	RefSeq:WP_034630527.1, SO:0001217, UniParc:UPI00051F2837, UniRef:UniRef100_A0A0A0B6W6, UniRef:UniRef50_A0A4P2Q688, UniRef:UniRef90_A0A0A0B6W6
contig_1	cds	77623	80625	-	NDFEDG_00072		UPF0182 protein CCE01nite_00720	KEGG:K09118, RefSeq:WP_034630524.1, SO:0001217, UniParc:UPI00051F4B5B, UniRef:UniRef100_A0A0A0B6W8, UniRef:UniRef50_C0W8Z8, UniRef:UniRef90_A0A4Y3KQB2
contig_1	cds	80723	81295	+	NDFEDG_00073		hypothetical protein	RefSeq:WP_034630520.1, SO:0001217, UniParc:UPI00051F2DD0, UniRef:UniRef100_A0A0A0B9K8, UniRef:UniRef50_F8A0G1, UniRef:UniRef90_A0A0A0B9K8
contig_1	cds	81357	82634	-	NDFEDG_00074		PDZ domain-containing protein	RefSeq:WP_246056235.1, SO:0001217, UniParc:UPI00051F37F7, UniRef:UniRef100_A0A0A0B547, UniRef:UniRef50_A0A6N7EJR2, UniRef:UniRef90_A0A7W4YAL3
contig_1	cds	82642	83760	-	NDFEDG_00075		Nucleoside-diphosphate sugar epimerase	SO:0001217, UniParc:UPI00116F0877, UniRef:UniRef100_A0A0A0B822, UniRef:UniRef50_A0A1J5QTV8, UniRef:UniRef90_A0A0A0B822
contig_1	cds	83836	85257	+	NDFEDG_00076		Hydrolase	RefSeq:WP_034630507.1, SO:0001217, UniParc:UPI00051F25EF, UniRef:UniRef100_A0A0A0B579, UniRef:UniRef50_A0A5P9Q8A6, UniRef:UniRef90_A0A0A0B579
contig_1	cds	85355	86239	-	NDFEDG_00077		YgjP-like metallopeptidase domain-containing protein	SO:0001217, UniParc:UPI00116F2407, UniRef:UniRef100_A0A4Y3KTD0, UniRef:UniRef50_A0A511YZN4, UniRef:UniRef90_A0A7W4UFL2
contig_1	cds	86562	86720	+	NDFEDG_00078		DUF5679 domain-containing protein	RefSeq:WP_141371829.1, SO:0001217, UniParc:UPI00051F3E7E, UniRef:UniRef100_A0A0A0B2Q0, UniRef:UniRef50_A0LVS9, UniRef:UniRef90_A0A4Q5MXS8
contig_1	cds	86886	88019	+	NDFEDG_00079		THIF-type NAD/FAD binding fold domain-containing protein	RefSeq:WP_141371830.1, SO:0001217, UniParc:UPI001141E812, UniRef:UniRef100_A0A0A0B782, UniRef:UniRef50_A0A0T0MIY4, UniRef:UniRef90_A0A0A0B782
contig_1	cds	87899	88396	-	NDFEDG_00080		hypothetical protein	
contig_1	cds	88540	88734	-	NDFEDG_00081		hypothetical protein	RefSeq:WP_141371831.1, SO:0001217, UniParc:UPI0011426A36, UniRef:UniRef100_A0A4Y3KNY0, UniRef:UniRef50_A0A7W4UEJ0, UniRef:UniRef90_A0A7W4UEJ0
contig_1	cds	89025	90008	+	NDFEDG_00082		Squalene cyclase	RefSeq:WP_034633622.1, SO:0001217, UniParc:UPI00051F5026, UniRef:UniRef100_A0A0A0B4J5, UniRef:UniRef50_A0A4Y4DYX7, UniRef:UniRef90_A0A7W4UEG8
contig_1	cds	90133	92199	-	NDFEDG_00083		DNA 3'-5' helicase	RefSeq:WP_034633627.1, SO:0001217, UniParc:UPI00051F3120, UniRef:UniRef100_A0A0A0B5K3, UniRef:UniRef50_E4NGP4, UniRef:UniRef90_A0A0A0B5K3
contig_1	cds	92512	92775	+	NDFEDG_00084		Glutaredoxin	RefSeq:WP_034633633.1, SO:0001217, UniParc:UPI00051F234A, UniRef:UniRef100_A0A0A0B2Q3, UniRef:UniRef50_A0A852WBZ3, UniRef:UniRef90_A0A0A0B2Q3
contig_1	cds	92861	93808	-	NDFEDG_00085	nudC	NAD(+) diphosphatase	EC:3.6.1.22, GO:0000210, GO:0016787, KEGG:K03426, RefSeq:WP_141371832.1, SO:0001217, UniParc:UPI000B09628C, UniRef:UniRef100_A0A4Y3KSG4, UniRef:UniRef50_A0A7K3BBL2, UniRef:UniRef90_A0A0A0B786
contig_1	cds	93897	94841	+	NDFEDG_00086		Aminoglycoside phosphotransferase domain-containing protein	KEGG:K06979, RefSeq:WP_034633645.1, SO:0001217, UniParc:UPI0005516589, UniRef:UniRef100_A0A4Y3KRB2, UniRef:UniRef50_A0A402DV85, UniRef:UniRef90_A0A4Y3KRB2
contig_1	cds	94897	98454	-	NDFEDG_00087		DNA 3'-5' helicase	RefSeq:WP_141371833.1, SO:0001217, UniParc:UPI0011411E19, UniRef:UniRef100_A0A4Y3KQD7, UniRef:UniRef50_A0A0A0BY22, UniRef:UniRef90_A0A7W4YAF8
contig_1	cds	98451	101762	-	NDFEDG_00088		DNA 3'-5' helicase	SO:0001217, UniParc:UPI00116844F2, UniRef:UniRef100_A0A4Y3KTE0, UniRef:UniRef50_A0A168F7L2, UniRef:UniRef90_A0A4Y3KTE0
contig_1	cds	101808	102788	-	NDFEDG_00089		DUF3152 domain-containing protein	RefSeq:WP_141371834.1, SO:0001217, UniParc:UPI00114318A8, UniRef:UniRef100_A0A4Y3KNY9, UniRef:UniRef50_A0A2T9XQB6, UniRef:UniRef90_A0A7W4YAK9
contig_1	cds	102875	103498	+	NDFEDG_00090	acrR	AcrR family transcriptional regulator	RefSeq:WP_141371835.1, SO:0001217, UniParc:UPI001143A910, UniRef:UniRef100_A0A4Y3KT81, UniRef:UniRef50_A0A511J9B8, UniRef:UniRef90_A0A7W4YBF9
contig_1	cds	103586	103810	+	NDFEDG_00091		ATP-binding protein	RefSeq:WP_141371836.1, SO:0001217, UniParc:UPI001142A9A1, UniRef:UniRef100_A0A4Y3KNZ0, UniRef:UniRef50_D5UI19, UniRef:UniRef90_A0A7W4UEJ6
contig_1	cds	103948	104628	-	NDFEDG_00092		Hydroxylase	RefSeq:WP_141371837.1, SO:0001217, UniParc:UPI001144C782, UniRef:UniRef100_A0A4Y3KQ09, UniRef:UniRef50_F8A0E3, UniRef:UniRef90_A0A4Y3KQ09
contig_1	cds	104900	106768	+	NDFEDG_00093		RNA helicase	RefSeq:WP_170223922.1, SO:0001217, UniParc:UPI00116BF18D, UniRef:UniRef100_A0A4Y3KQD2, UniRef:UniRef50_A0A168F7Q0, UniRef:UniRef90_A0A4Y3KQD2
contig_1	cds	106995	107612	+	NDFEDG_00094		Transmembrane protein	RefSeq:WP_141371838.1, SO:0001217, UniParc:UPI00114437EA, UniRef:UniRef100_A0A4Y3KRW5, UniRef:UniRef50_E6SB68, UniRef:UniRef90_A0A7W4UFN0
contig_1	cds	107635	108258	-	NDFEDG_00095		UPF0056 membrane protein	KEGG:K05595, RefSeq:WP_034634722.1, SO:0001217, UniParc:UPI00051F2E96, UniRef:UniRef100_A0A0A0B3G3, UniRef:UniRef50_A0A511FEB7, UniRef:UniRef90_A0A0A0B3G3
contig_1	cds	108255	109097	-	NDFEDG_00096		Polymerase/histidinol phosphatase N-terminal domain-containing protein	EC:3.1.3.97, KEGG:K07053, RefSeq:WP_034634721.1, SO:0001217, UniParc:UPI00051F4148, UniRef:UniRef100_A0A0A0B3D3, UniRef:UniRef50_A0A1D9MJD2, UniRef:UniRef90_A0A7W4UEI1
contig_1	cds	109269	110849	+	NDFEDG_00097		Xaa-Pro aminopeptidase	EC:3.4.11.9, KEGG:K01262, RefSeq:WP_034634741.1, SO:0001217, UniParc:UPI00054FBCC0, UniRef:UniRef100_A0A0A0B5Y8, UniRef:UniRef50_A0A2V1K810, UniRef:UniRef90_A0A0A0B5Y8
