# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	20179	21174	-	EKNMMA_00015		carbohydrate ABC transporter permease	KEGG:K17320, RefSeq:WP_214345703.1, SO:0001217, UniParc:UPI001BDCECEA, UniRef:UniRef100_UPI001BDCECEA, UniRef:UniRef50_D9XWA7, UniRef:UniRef90_UPI001BDCECEA
contig_1	cds	21171	22229	-	EKNMMA_00016		ABC transporter permease subunit	KEGG:K17319, SO:0001217, UniRef:UniRef50_A0A6G2V367, UniRef:UniRef90_UPI001F01BAF4
contig_1	cds	22226	23893	-	EKNMMA_00017		extracellular solute-binding protein	KEGG:K17318, RefSeq:WP_214345705.1, SO:0001217, UniParc:UPI001BDCE393, UniRef:UniRef100_UPI001BDCE393, UniRef:UniRef50_A0A516PY82, UniRef:UniRef90_UPI001BDCE393
contig_1	cds	24363	27320	+	EKNMMA_00018		glycoside hydrolase family 3 C-terminal domain-containing protein	EC:3.2.1.21, KEGG:K05349, SO:0001217, UniRef:UniRef50_A0A163T6E6, UniRef:UniRef90_UPI0035583E4B
contig_1	cds	27325	27705	-	EKNMMA_00019		VOC family protein	RefSeq:WP_214345706.1, SO:0001217, UniParc:UPI001BDD89CA, UniRef:UniRef100_UPI001BDD89CA, UniRef:UniRef50_A0A4Y3KI25, UniRef:UniRef90_UPI001BDD89CA
contig_1	cds	27881	28132	+	EKNMMA_00020	tatA	Sec-independent protein translocase subunit TatA	GO:0016020, GO:0043953, RefSeq:WP_214345707.1, SO:0001217, UniParc:UPI001BDBCAB4, UniRef:UniRef100_UPI001BDBCAB4, UniRef:UniRef50_A0A327WE53, UniRef:UniRef90_UPI001BDBCAB4
contig_1	cds	28203	29435	-	EKNMMA_00021		N-acetylglucosamine-6-phosphate deacetylase	EC:3.5.1.25, KEGG:K01443, SO:0001217, UniRef:UniRef50_A0A0D8HSF5, UniRef:UniRef90_UPI001BDC37FD
contig_1	cds	29563	30258	-	EKNMMA_00022	nucS	endonuclease NucS	EC:3.1.-.-, GO:0004519, KEGG:K07503, RefSeq:WP_214345708.1, SO:0001217, UniParc:UPI001BDC5D36, UniRef:UniRef100_UPI001BDC5D36, UniRef:UniRef50_P53524, UniRef:UniRef90_A0A511JD07
contig_1	cds	30318	30740	-	EKNMMA_00023		DUF2550 domain-containing protein	RefSeq:WP_214345709.1, SO:0001217, UniParc:UPI001BDD0814, UniRef:UniRef100_UPI001BDD0814, UniRef:UniRef50_A0A0A0BA21, UniRef:UniRef90_UPI001BDD0814
contig_1	cds	30754	31035	-	EKNMMA_00024		F0F1 ATP synthase subunit epsilon	EC:7.1.2.2, GO:0015986, GO:0045261, GO:0046933, RefSeq:WP_214345710.1, SO:0001217, UniParc:UPI001BDD6FFD, UniRef:UniRef100_UPI001BDD6FFD, UniRef:UniRef50_A0A512DEB5, UniRef:UniRef90_UPI001BDD6FFD
contig_1	cds	31035	32516	-	EKNMMA_00025	atpD	F0F1 ATP synthase subunit beta	COG:C, COG:COG0055, EC:7.1.2.2, GO:0015986, GO:0045261, GO:0046933, RefSeq:WP_214345711.1, SO:0001217, UniParc:UPI001BDC02CA, UniRef:UniRef100_UPI001BDC02CA, UniRef:UniRef50_P06541, UniRef:UniRef90_A0A0A0BBI8
contig_1	cds	32604	33503	-	EKNMMA_00026		F0F1 ATP synthase subunit gamma	EC:7.1.2.2, GO:0015986, GO:0045261, GO:0046933, KEGG:K02115, RefSeq:WP_214345712.1, SO:0001217, UniParc:UPI001BDD9898, UniRef:UniRef100_UPI001BDD9898, UniRef:UniRef50_Q8G7B2, UniRef:UniRef90_F8A218
contig_1	cds	33506	35134	-	EKNMMA_00027	atpA	F0F1 ATP synthase subunit alpha	EC:7.1.2.2, GO:0015986, GO:0045261, GO:0046933, RefSeq:WP_214345713.1, SO:0001217, UniParc:UPI001BDCA406, UniRef:UniRef100_UPI001BDCA406, UniRef:UniRef50_P9WPU7, UniRef:UniRef90_A0A4Y8R079
contig_1	cds	35192	36004	-	EKNMMA_00028		F0F1 ATP synthase subunit delta	EC:7.1.2.2, GO:0015986, GO:0016020, GO:0046933, RefSeq:WP_214345714.1, SO:0001217, UniParc:UPI001BDD4197, UniRef:UniRef100_UPI001BDD4197, UniRef:UniRef50_C5C1U5, UniRef:UniRef90_UPI001BDD4197
contig_1	cds	36004	36594	-	EKNMMA_00029		F0F1 ATP synthase subunit B	EC:7.1.2.2, GO:0015078, GO:0015986, GO:0045263, RefSeq:WP_214345715.1, SO:0001217, UniParc:UPI001BDC5761, UniRef:UniRef100_UPI001BDC5761, UniRef:UniRef50_A0A1R4FYT0, UniRef:UniRef90_UPI001BDC5761
contig_1	cds	36591	36836	-	EKNMMA_00030	atpE	ATP synthase F0 subunit C	COG:C, COG:COG0636, EC:7.1.2.2, GO:0015078, GO:0015986, GO:0045263, RefSeq:WP_307858006.1, SO:0001217, UniParc:UPI0027DB8667, UniRef:UniRef100_UPI0027DB8667, UniRef:UniRef50_Q83G86, UniRef:UniRef90_F8A222
contig_1	cds	36947	37813	-	EKNMMA_00031	atpB	F0F1 ATP synthase subunit A	EC:7.1.2.2, GO:0015986, GO:0045263, GO:0046933, SO:0001217, UniRef:UniRef50_F8A223, UniRef:UniRef90_A0A4Y3KFY6
contig_1	cds	37905	38435	-	EKNMMA_00032		ATP synthase I chain	SO:0001217, UniRef:UniRef50_A0A168G1X8, UniRef:UniRef90_UPI0027DCD0FB
contig_1	cds	38444	39547	-	EKNMMA_00033	mraY	MraY family glycosyltransferase	EC:2.7.8.33, EC:2.7.8.35, KEGG:K02851, RefSeq:WP_214345717.1, SO:0001217, UniParc:UPI001BDC7D5C, UniRef:UniRef100_UPI001BDC7D5C, UniRef:UniRef50_A0AA96JC94, UniRef:UniRef90_UPI001BDC7D5C
contig_1	cds	39544	40302	-	EKNMMA_00034		L-threonylcarbamoyladenylate synthase	EC:2.7.7.87, GO:0003725, GO:0006400, GO:0061710, RefSeq:WP_214345718.1, SO:0001217, UniParc:UPI001BDC0598, UniRef:UniRef100_UPI001BDC0598, UniRef:UniRef50_A0A344UTT1, UniRef:UniRef90_UPI001BDC0598
contig_1	cds	40299	41219	-	EKNMMA_00035	prmC	peptide chain release factor N(5)-glutamine methyltransferase	EC:2.1.1.297, GO:0006412, GO:0008757, GO:0018364, KEGG:K02493, RefSeq:WP_307858009.1, SO:0001217, UniParc:UPI0027DD8390, UniRef:UniRef100_UPI0027DD8390, UniRef:UniRef50_A0A4P7STY9, UniRef:UniRef90_UPI0027DD8390
contig_1	cds	41216	42301	-	EKNMMA_00036	prfA	peptide chain release factor 1	GO:0006415, GO:0016149, RefSeq:WP_214345719.1, SO:0001217, UniParc:UPI001BDD2531, UniRef:UniRef100_UPI001BDD2531, UniRef:UniRef50_Q4JUI9, UniRef:UniRef90_F8A228
contig_1	cds	42437	42652	-	EKNMMA_00037	rpmE	50S ribosomal protein L31	COG:COG0254, COG:J, GO:0003735, GO:0005840, GO:0006412, RefSeq:WP_214345720.1, SO:0001217, UniParc:UPI001BDBF6C5, UniRef:UniRef100_UPI001BDBF6C5, UniRef:UniRef50_P9WHA1, UniRef:UniRef90_F8A2I0
contig_1	cds	42766	43221	-	EKNMMA_00038		TfoX/Sxy family protein	SO:0001217, UniRef:UniRef50_UPI0027DCE734, UniRef:UniRef90_UPI0027DCE734
contig_1	cds	43449	44585	+	EKNMMA_00039		glycosyltransferase family 4 protein	RefSeq:WP_214345721.1, SO:0001217, UniParc:UPI001BDBD262, UniRef:UniRef100_UPI001BDBD262, UniRef:UniRef50_A0A5Q2W0F1, UniRef:UniRef90_UPI001BDBD262
contig_1	cds	44654	45259	+	EKNMMA_00040	dinB	DinB family protein	RefSeq:WP_214345722.1, SO:0001217, UniParc:UPI001BDDB059, UniRef:UniRef100_UPI001BDDB059, UniRef:UniRef50_D1BRN0, UniRef:UniRef90_UPI001BDDB059
contig_1	cds	45334	46281	-	EKNMMA_00041		glycine betaine ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A448K957, UniRef:UniRef90_UPI001F345FEC
contig_1	cds	46334	47221	-	EKNMMA_00042		proline/glycine betaine ABC transporter permease	KEGG:K02001, RefSeq:WP_214345724.1, SO:0001217, UniParc:UPI001BDD66B9, UniRef:UniRef100_UPI001BDD66B9, UniRef:UniRef50_A0A0F0KVL3, UniRef:UniRef90_UPI001BDD66B9
contig_1	cds	47218	48447	-	EKNMMA_00043		glycine betaine/L-proline ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A0R1U1Y2, UniRef:UniRef90_UPI003558159B
contig_1	cds	48957	51014	-	EKNMMA_00044	rho	transcription termination factor Rho	GO:0003723, GO:0005524, GO:0006353, GO:0008186, KEGG:K03628, RefSeq:WP_214345726.1, SO:0001217, UniParc:UPI001BDC7CAD, UniRef:UniRef100_UPI001BDC7CAD, UniRef:UniRef50_D1BWD2, UniRef:UniRef90_UPI001BDC7CAD
contig_1	cds	51349	52320	-	EKNMMA_00045	thrB	homoserine kinase	EC:2.7.1.39, GO:0004413, GO:0005524, GO:0009088, KEGG:K00872, RefSeq:WP_214345727.1, SO:0001217, UniParc:UPI001BDD64C6, UniRef:UniRef100_UPI001BDD64C6, UniRef:UniRef50_A0A2T0XZ29, UniRef:UniRef90_UPI001BDD64C6
contig_1	cds	52327	53418	-	EKNMMA_00046	thrC	threonine synthase	EC:4.2.3.1, GO:0004795, GO:0009088, KEGG:K01733, RefSeq:WP_214345728.1, SO:0001217, UniParc:UPI001BDBCE7C, UniRef:UniRef100_UPI001BDBCE7C, UniRef:UniRef50_P09123, UniRef:UniRef90_F8A2I5
contig_1	cds	53418	54737	-	EKNMMA_00047		homoserine dehydrogenase	RefSeq:WP_214345729.1, SO:0001217, UniParc:UPI001BDC6089, UniRef:UniRef100_UPI001BDC6089, UniRef:UniRef50_P46806, UniRef:UniRef90_UPI001BDC6089
contig_1	cds	54853	57174	-	EKNMMA_00048		hypothetical protein	RefSeq:WP_214345730.1, SO:0001217, UniParc:UPI001BDBE188, UniRef:UniRef100_UPI001BDBE188, UniRef:UniRef50_UPI001BDBE188, UniRef:UniRef90_UPI001BDBE188
contig_1	cds	57167	58348	-	EKNMMA_00049		Ig-like domain-containing protein	RefSeq:WP_214345731.1, SO:0001217, UniParc:UPI001BDD9026, UniRef:UniRef100_UPI001BDD9026, UniRef:UniRef50_A0A542SRF7, UniRef:UniRef90_UPI001BDD9026
contig_1	cds	58345	59148	-	EKNMMA_00050		heme ABC transporter ATP-binding protein	GO:0005524, RefSeq:WP_214345732.1, SO:0001217, UniParc:UPI001BDBBA45, UniRef:UniRef100_UPI001BDBBA45, UniRef:UniRef50_D1BCT6, UniRef:UniRef90_UPI001BDBBA45
contig_1	cds	59145	60254	-	EKNMMA_00051		iron ABC transporter permease	RefSeq:WP_214345733.1, SO:0001217, UniParc:UPI001BDD472A, UniRef:UniRef100_UPI001BDD472A, UniRef:UniRef50_A0A0F0LFA0, UniRef:UniRef90_UPI001BDD472A
contig_1	cds	60254	61384	-	EKNMMA_00052		hemin ABC transporter substrate-binding protein	RefSeq:WP_214345734.1, SO:0001217, UniParc:UPI001BDD65A9, UniRef:UniRef100_UPI001BDD65A9, UniRef:UniRef50_S3BAZ9, UniRef:UniRef90_UPI001BDD65A9
contig_1	cds	61467	63929	-	EKNMMA_00053		Ig-like domain repeat protein	RefSeq:WP_214345735.1, SO:0001217, UniParc:UPI001BDD9C95, UniRef:UniRef100_UPI001BDD9C95, UniRef:UniRef50_UPI001BDD9C95, UniRef:UniRef90_UPI001BDD9C95
contig_1	cds	64128	65489	-	EKNMMA_00054	lysA	diaminopimelate decarboxylase	EC:4.1.1.20, GO:0008836, GO:0009089, KEGG:K01586, RefSeq:WP_214345736.1, SO:0001217, UniParc:UPI001BDD8DAA, UniRef:UniRef100_UPI001BDD8DAA, UniRef:UniRef50_A0A2M8W1K7, UniRef:UniRef90_F8A2I7
contig_1	cds	65486	67165	-	EKNMMA_00055	argS	arginine--tRNA ligase	EC:6.1.1.19, GO:0004814, GO:0005524, GO:0005737, GO:0006420, KEGG:K01887, RefSeq:WP_214345737.1, SO:0001217, UniParc:UPI001BDD9863, UniRef:UniRef100_UPI001BDD9863, UniRef:UniRef50_P35868, UniRef:UniRef90_F8A2I8
contig_1	cds	67162	68442	-	EKNMMA_00056		MFS transporter	RefSeq:WP_214345738.1, SO:0001217, UniParc:UPI001BDC2126, UniRef:UniRef100_UPI001BDC2126, UniRef:UniRef50_A0A222X696, UniRef:UniRef90_UPI001BDC2126
contig_1	cds	68621	69274	+	EKNMMA_00057		FadR/GntR family transcriptional regulator	RefSeq:WP_214345739.1, SO:0001217, UniParc:UPI001BDDA390, UniRef:UniRef100_UPI001BDDA390, UniRef:UniRef50_D1BCT0, UniRef:UniRef90_UPI001BDDA390
contig_1	tRNA	69325	69400	+	EKNMMA_00058	trnR	tRNA-Arg(ccg)	SO:0001036
contig_1	cds	69517	70359	-	EKNMMA_00059		NAD(P)-dependent oxidoreductase	RefSeq:WP_214345740.1, SO:0001217, UniParc:UPI001BDCE601, UniRef:UniRef100_UPI001BDCE601, UniRef:UniRef50_A0A0M2GY72, UniRef:UniRef90_UPI001BDCE601
contig_1	cds	70370	71029	-	EKNMMA_00060		M15 family metallopeptidase	RefSeq:WP_214345741.1, SO:0001217, UniParc:UPI001BDC73E6, UniRef:UniRef100_UPI001BDC73E6, UniRef:UniRef50_UPI001BDC73E6, UniRef:UniRef90_UPI001BDC73E6
contig_1	cds	71189	72901	+	EKNMMA_00061		sodium:proton antiporter	KEGG:K24163, RefSeq:WP_214345742.1, SO:0001217, UniParc:UPI001BDC6158, UniRef:UniRef100_UPI001BDC6158, UniRef:UniRef50_A0A0Q9D751, UniRef:UniRef90_UPI001BDC6158
contig_1	cds	73104	75845	+	EKNMMA_00062	adhE	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	EC:1.1.1.1, EC:1.2.1.10, GO:0004022, GO:0006066, GO:0015976, GO:0016620, GO:0046872, KEGG:K04072, RefSeq:WP_307858011.1, SO:0001217, UniParc:UPI0027DCBD9E, UniRef:UniRef100_UPI0027DCBD9E, UniRef:UniRef50_Q24803, UniRef:UniRef90_A0A511JCC6
contig_1	cds	76005	76526	+	EKNMMA_00063		hypothetical protein	RefSeq:WP_214345743.1, SO:0001217, UniParc:UPI001BDC0355, UniRef:UniRef100_UPI001BDC0355, UniRef:UniRef50_UPI001BDC0355, UniRef:UniRef90_UPI001BDC0355
contig_1	cds	76782	78014	+	EKNMMA_00064		pyridoxal phosphate-dependent aminotransferase	EC:2.6.1.-, GO:0003824, GO:0009058, GO:0030170, RefSeq:WP_214345745.1, SO:0001217, UniParc:UPI001BDC22A5, UniRef:UniRef100_UPI001BDC22A5, UniRef:UniRef50_A0A562V9A3, UniRef:UniRef90_UPI001BDC22A5
contig_1	cds	78049	79431	-	EKNMMA_00065		multidrug effflux MFS transporter	KEGG:K07552, RefSeq:WP_307858012.1, SO:0001217, UniParc:UPI0027DB3573, UniRef:UniRef100_UPI0027DB3573, UniRef:UniRef50_A0A402DUB7, UniRef:UniRef90_UPI0027DB3573
contig_1	cds	79635	80396	+	EKNMMA_00066		SOS response-associated peptidase	RefSeq:WP_214345746.1, SO:0001217, UniParc:UPI001BDBFE7C, UniRef:UniRef100_UPI001BDBFE7C, UniRef:UniRef50_A0A0F7W878, UniRef:UniRef90_UPI001BDBFE7C
contig_1	cds	80506	81588	-	EKNMMA_00067		adenylate/guanylate cyclase domain-containing protein	RefSeq:WP_214345747.1, SO:0001217, UniParc:UPI001BDBE83B, UniRef:UniRef100_UPI001BDBE83B, UniRef:UniRef50_D5UKY0, UniRef:UniRef90_UPI001BDBE83B
contig_1	cds	81585	82451	-	EKNMMA_00068		biotin--[acetyl-CoA-carboxylase] ligase	EC:6.3.4.15, KEGG:K03524, RefSeq:WP_214345748.1, SO:0001217, UniParc:UPI001BDD2EB6, UniRef:UniRef100_UPI001BDD2EB6, UniRef:UniRef50_A0A3M2JKE7, UniRef:UniRef90_UPI001BDD2EB6
contig_1	cds	82554	84149	+	EKNMMA_00069		Carboxyl transferase	RefSeq:WP_214345749.1, SO:0001217, UniParc:UPI001BDDBFB7, UniRef:UniRef100_UPI001BDDBFB7, UniRef:UniRef50_A0A1R4HPU5, UniRef:UniRef90_F8A2K1
contig_1	cds	84164	84760	+	EKNMMA_00070		hypothetical protein	RefSeq:WP_214345750.1, SO:0001217, UniParc:UPI001BDC833E, UniRef:UniRef100_UPI001BDC833E, UniRef:UniRef50_A0A0Q6G7Y3, UniRef:UniRef90_UPI001BDC833E
contig_1	cds	84757	84972	+	EKNMMA_00071		acyl-CoA carboxylase subunit epsilon	KEGG:K27095, RefSeq:WP_214345751.1, SO:0001217, UniParc:UPI001BDCA177, UniRef:UniRef100_UPI001BDCA177, UniRef:UniRef50_A0A222X7C7, UniRef:UniRef90_UPI001BDCA177
contig_1	cds	84976	86175	-	EKNMMA_00072		hypothetical protein	RefSeq:WP_214345752.1, SO:0001217, UniParc:UPI001BDD6DD0, UniRef:UniRef100_UPI001BDD6DD0, UniRef:UniRef50_UPI001BDD6DD0, UniRef:UniRef90_UPI001BDD6DD0
contig_1	cds	86172	86708	-	EKNMMA_00073		sigma-70 family RNA polymerase sigma factor	RefSeq:WP_214345753.1, SO:0001217, UniParc:UPI001BDC2873, UniRef:UniRef100_UPI001BDC2873, UniRef:UniRef50_A0A0Q5JB48, UniRef:UniRef90_UPI001BDC2873
contig_1	cds	86855	88555	+	EKNMMA_00074		DUF885 domain-containing protein	RefSeq:WP_214345754.1, SO:0001217, UniParc:UPI001BDD5169, UniRef:UniRef100_UPI001BDD5169, UniRef:UniRef50_E6SFL1, UniRef:UniRef90_A0A4Y3KK93
contig_1	cds	88638	89315	-	EKNMMA_00075		vitamin K epoxide reductase family protein	RefSeq:WP_307858014.1, SO:0001217, UniParc:UPI0027DE1B15, UniRef:UniRef100_UPI0027DE1B15, UniRef:UniRef50_A0A512PFP5, UniRef:UniRef90_UPI0027DE1B15
contig_1	cds	89434	90153	+	EKNMMA_00076		nucleoside triphosphate pyrophosphatase	RefSeq:WP_214345756.1, SO:0001217, UniParc:UPI001BDBFCC4, UniRef:UniRef100_UPI001BDBFCC4, UniRef:UniRef50_A0A7X7CDQ0, UniRef:UniRef90_UPI001BDBFCC4
contig_1	cds	90323	92119	+	EKNMMA_00077		biotin carboxylase N-terminal domain-containing protein	RefSeq:WP_307858015.1, SO:0001217, UniParc:UPI0027DC737E, UniRef:UniRef100_UPI0027DC737E, UniRef:UniRef50_S5T0Q1, UniRef:UniRef90_UPI0027DC737E
contig_1	cds	92142	92612	+	EKNMMA_00078		NUDIX hydrolase	RefSeq:WP_214345757.1, SO:0001217, UniParc:UPI001BDC35EA, UniRef:UniRef100_UPI001BDC35EA, UniRef:UniRef50_A0A021VKT9, UniRef:UniRef90_UPI001BDC35EA
contig_1	cds	92793	93659	+	EKNMMA_00079	efeU	iron uptake transporter permease EfeU	GO:0005381, GO:0033573, GO:0034755, KEGG:K07243, RefSeq:WP_214345758.1, SO:0001217, UniParc:UPI001BDBBAD7, UniRef:UniRef100_UPI001BDBBAD7, UniRef:UniRef50_A0A7Z9A206, UniRef:UniRef90_UPI001BDBBAD7
contig_1	cds	93690	94892	+	EKNMMA_00080	efeO	iron uptake system protein EfeO	GO:0006826, KEGG:K07224, RefSeq:WP_214345759.1, SO:0001217, UniParc:UPI001BDD86CE, UniRef:UniRef100_UPI001BDD86CE, UniRef:UniRef50_F5XHG4, UniRef:UniRef90_UPI001BDD86CE
contig_1	cds	94894	96258	+	EKNMMA_00081	efeB	iron uptake transporter deferrochelatase/peroxidase subunit	EC:1.11.1.-, EC:4.98.1.1, GO:0004601, GO:0020037, GO:0033212, KEGG:K16301, RefSeq:WP_214345760.1, SO:0001217, UniParc:UPI001BDCE236, UniRef:UniRef100_UPI001BDCE236, UniRef:UniRef50_A0A6G8Q8E7, UniRef:UniRef90_UPI001BDCE236
contig_1	cds	96272	97063	-	EKNMMA_00082		transglutaminase family protein	RefSeq:WP_214345761.1, SO:0001217, UniParc:UPI001BDD0C36, UniRef:UniRef100_UPI001BDD0C36, UniRef:UniRef50_A0A0Q9TLJ2, UniRef:UniRef90_UPI001BDD0C36
contig_1	cds	97226	99133	+	EKNMMA_00083		endonuclease/exonuclease/phosphatase family protein	SO:0001217, UniRef:UniRef50_A0A4Y3L1W7, UniRef:UniRef90_UPI0027DE1081
contig_1	cds	99120	99515	-	EKNMMA_00084		hypothetical protein	RefSeq:WP_214345762.1, SO:0001217, UniParc:UPI001BDCCBAD, UniRef:UniRef100_UPI001BDCCBAD, UniRef:UniRef50_UPI001BDCCBAD, UniRef:UniRef90_UPI001BDCCBAD
contig_1	cds	99567	100640	+	EKNMMA_00085		hypothetical protein	RefSeq:WP_214345763.1, SO:0001217, UniParc:UPI001BDD9EC9, UniRef:UniRef100_UPI001BDD9EC9, UniRef:UniRef50_UPI001BDD9EC9, UniRef:UniRef90_UPI001BDD9EC9
contig_1	cds	100637	100969	+	EKNMMA_00086		hypothetical protein	RefSeq:WP_214345764.1, SO:0001217, UniParc:UPI001BDD274F, UniRef:UniRef100_UPI001BDD274F, UniRef:UniRef50_UPI001BDD274F, UniRef:UniRef90_UPI001BDD274F
contig_1	cds	101040	102467	-	EKNMMA_00087		NAD(P)H-quinone dehydrogenase	EC:1.6.5.2, GO:0016491, GO:0045454, GO:0050660, KEGG:K23842, RefSeq:WP_214345765.1, SO:0001217, UniParc:UPI001BDBF2A9, UniRef:UniRef100_UPI001BDBF2A9, UniRef:UniRef50_A0A448KCE6, UniRef:UniRef90_A0A4Y3KKA2
contig_1	cds	102576	103406	+	EKNMMA_00088		purine-nucleoside phosphorylase	EC:2.4.2.1, GO:0004731, GO:0006139, KEGG:K03783, RefSeq:WP_214345766.1, SO:0001217, UniParc:UPI001BDC416C, UniRef:UniRef100_UPI001BDC416C, UniRef:UniRef50_P46862, UniRef:UniRef90_UPI001BDC416C
contig_1	cds	103461	105302	+	EKNMMA_00089		phospho-sugar mutase	RefSeq:WP_214345767.1, SO:0001217, UniParc:UPI001BDC06DD, UniRef:UniRef100_UPI001BDC06DD, UniRef:UniRef50_A0A7W8TRB7, UniRef:UniRef90_UPI001BDC06DD
contig_1	cds	105307	106827	-	EKNMMA_00090		hypothetical protein	RefSeq:WP_214345768.1, SO:0001217, UniParc:UPI001BDD155D, UniRef:UniRef100_UPI001BDD155D, UniRef:UniRef50_UPI001BDD155D, UniRef:UniRef90_UPI001BDD155D
contig_1	cds	106945	107625	-	EKNMMA_00091	deoC	deoxyribose-phosphate aldolase	EC:4.1.2.4, GO:0004139, GO:0005737, GO:0009264, KEGG:K01619, RefSeq:WP_214345769.1, SO:0001217, UniParc:UPI001BDD5634, UniRef:UniRef100_UPI001BDD5634, UniRef:UniRef50_C0ZUQ6, UniRef:UniRef90_UPI001BDD5634
contig_1	cds	107622	108737	-	EKNMMA_00092		adenosine deaminase	EC:3.5.4.4, GO:0004000, GO:0009168, RefSeq:WP_214345770.1, SO:0001217, UniParc:UPI001BDCFE34, UniRef:UniRef100_UPI001BDCFE34, UniRef:UniRef50_A0A344U170, UniRef:UniRef90_UPI001BDCFE34
